Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck
1710418592,304141248.0,895880796.0,21.57,6,3.0
1710441518,746953449.0,895880796.0,24.96,5,3.0
1710449337,583742288.0,886169800.0,25.56,5,3.0
1710462274,522799378.1561026,906197493.3042582,22.41,6,3.0
1710496609,667894557.0,895223147.0,22.91,5,3.0
1710528577,577609100.0,904607962.0,26.96,5,3.0
1710542670,716496530.0,898886656.0,26.86,5,3.0
1710568158,768712910.0,906197493.3042582,27.88,5,3.0
1710574021,561774101.0,894334450.0,26.18,5,3.0
1710609234,789054426.0,894523214.0,26.87,5,3.0
1710615712,663226077.0,894523214.0,27.04,5,3.0
1710621879,707785791.0,894332929.0,26.67,5,3.0
1710663027,522799378.1561026,816634663.0,26.57,5,3.0
1710690980,780564970.0,895426604.0,27.41,5,3.0
1710697598,649856210.0,895426604.0,26.38,5,3.0
1710720597,806094694.0,897531723.0,26.66,5,3.0
1710749809,522799378.1561026,906197493.3042582,27.03,5,3.0
1710753705,672662546.0,872049146.0,26.82,5,3.0
1710757292,792358078.0,872049146.0,27.08,5,3.0
1710798663,612420077.0,902687800.0,26.64,5,3.0
1710881687,798282824.0,878183058.0,30.21,6,3.0
1710925373,795548045.0,906197493.3042582,35.97,8,3.0
1710964631,264626280.0,883269936.0,31.56,6,3.0
1710982598,715811766.0,883269936.0,41.22,8,3.0
1711024737,520576981.0,896115513.0,31.69,5,3.0
1711071679,730962512.0,887142236.0,31.36,6,3.0
1711100425,707269675.0,683181423.0,33.67,5,3.0
1711135460,648859153.0,873780215.0,36.55,8,20.0
1711160473,756915720.0,901150134.0,31.1,5,3.0
1711195195,705169863.0,896586836.0,30.54,5,3.0
1711204888,653525547.0,896586836.0,30.82,5,3.0
1711232428,714646019.0,896909123.0,30.66,5,3.0
1711245491,734868769.0,896909123.0,32.33,5,3.0
1711312151,787376269.0,906197493.3042582,34.83,5,3.0
1711330420,803524793.0,895863548.0,30.41,5,3.0
1711350282,592026690.0,899889632.0,29.1,5,3.0
1711365705,626210714.0,899889632.0,29.76,5,3.0
1711397391,772151676.0,856059843.0,36.57,8,20.0
1711454179,472332712.0,895324326.0,30.84,5,3.0
1711473110,522799378.1561026,894803269.0,49.68,6,3.0
1711491387,359872272.0,897111035.0,30.92,5,3.0
1711505976,522799378.1561026,906197493.3042582,29.55,5,3.0
1711534938,674319467.0,906197493.3042582,39.91,5,3.0
1711553681,600624903.0,891916248.0,30.39,5,3.0
1711557461,347288458.0,881020779.0,30.32,6,3.0
1711572988,582169307.0,881018224.0,29.47,6,3.0
1711574927,808508365.0,881018224.0,29.33,6,3.0
1711623050,795347997.0,890340227.0,36.57,5,3.0
1711634010,729600275.0,890348641.0,36.44,5,3.0
1711646619,821615011.0,906197493.3042582,30.28,6,3.0
1711664718,753263180.0,897844412.0,31.83,6,3.0
1711685039,758645418.0,906197493.3042582,27.35,6,3.0
1711695939,607000251.0,895235386.0,27.35,5,3.0
1711720411,801458868.0,900675255.0,30.71,5,3.0
1711731185,791149800.0,895330691.0,31.38,5,3.0
1711738609,557115253.0,895330691.0,32.74,5,3.0
1711747820,730424471.0,895330691.0,31.4,5,3.0
1711793057,791418434.0,899585224.0,30.36,6,3.0
1711804382,742550839.0,899585224.0,32.66,5,3.0
1711827204,590716264.0,895853458.0,30.4,6,3.0
1711838772,522799378.1561026,906197493.3042582,30.64,6,3.0
1711843286,732497249.0,894123705.0,31.83,5,3.0
1711880302,747063760.0,895958182.0,31.96,6,3.0
1711910331,761460240.0,906197493.3042582,39.12,8,20.0
1711922900,756866546.0,897531364.0,31.77,5,3.0
1711968400,681060498.0,895432907.0,38.99,5,3.0
1711985068,582854379.0,893966552.0,30.88,6,3.0
1711988247,717384956.0,893966552.0,29.87,5,3.0
1712007583,730382180.0,906197493.3042582,39.22,8,20.0
1712012865,738880703.0,906197493.3042582,31.53,5,3.0
1712068592,629827520.0,836297183.5543015,37.54,8,20.0
1712073187,12845113.0,726193124.0,32.36,5,3.0
1712086778,156552584.0,895329840.0,29.62,6,3.0
1712188433,522799378.1561026,896822569.0,31.06,5,3.0
1712252998,522799378.1561026,857212851.0,39.5,8,20.0
1712275057,671328699.0,906197493.3042582,31.09,5,3.0
1712285048,652948862.0,809696179.6169119,29.78,5,3.0
1712332754,800747624.0,570480596.0,25.33,5,3.0
1712347278,522799378.1561026,570480596.0,95.17,9,1.0
1712361221,770494684.0,905134740.0,29.82,5,3.0
1712367464,727918438.0,905134740.0,35.39,5,3.0
1712421531,747635659.0,905866889.0,32.99,5,3.0
1712438094,792618717.0,898842583.0,29.93,5,3.0
1712439937,804449650.0,898842583.0,30.48,5,3.0
1712456913,768974017.0,894860843.0,30.33,5,3.0
1712483216,490053365.0,894540990.0,30.64,5,3.0
1712502334,714133398.0,897061701.0,31.26,5,3.0
1712555591,741764702.0,906197493.3042582,30.78,5,3.0
1712556412,522799378.1561026,894439129.0,30.49,5,3.0
1712575374,522799378.1561026,894439129.0,31.12,6,3.0
1712577371,275671071.0,894439129.0,30.98,5,3.0
1712601691,730178307.0,887411954.0,27.98,5,3.0
1712618070,738828496.0,906197493.3042582,32.25,5,3.0
1712630722,522799378.1561026,897896167.0,32.32,5,3.0
1712663894,447009870.0,906197493.3042582,28.43,5,3.0
1712684196,400189610.0,910166106.0,42.33,9,3.0
1712698022,581442194.0,907177023.0,51.16,11,10.0
1712701665,716231770.0,907177023.0,30.73,6,3.0
1712729549,794401972.0,877117125.0,34.97,8,20.0
1712756199,720110792.0,878341618.0,38.51,8,20.0
1712763320,680569974.0,878341618.0,46.17,8,20.0
1712785705,630823889.0,906197493.3042582,66.21,11,100.0
1712850574,685405403.0,885764477.0,71.2,11,100.0
1712861497,543373305.0,874093172.0,67.88,11,100.0
1712876962,646578882.0,906197493.3042582,68.55,11,100.0
1712877797,671561909.0,906197493.3042582,69.05,11,100.0
1712934193,807460309.0,888308353.0,61.26,11,100.0
1712944057,703329222.0,888308353.0,71.27,11,100.0
1712962822,522799378.1561026,888308353.0,38.78,10,10.0
1713042100,780418116.0,901477201.0,67.46,11,100.0
1713090664,691222474.0,880280476.0,72.01,11,100.0
1713104904,,876978335.0,73.29,11,100.0
1713110572,774159635.0,876978335.0,64.71,11,100.0
1713130955,522799378.1561026,884109285.0,69.85,11,100.0
1713149290,808298083.0,906197493.3042582,68.22,11,100.0
1713197319,795507711.0,892167685.0,73.17,11,100.0
1713209774,172700674.0,670623654.0,65.3,12,100.0
1713227158,522799378.1561026,883061324.0,68.53,11,100.0
1713275012,714444292.0,888621684.0,72.14,11,100.0
1713296327,130547940.0,888621684.0,32.13,5,3.0
1713348629,754948549.0,896735467.0,37.89,6,3.0
1713363993,665112056.0,906197493.3042582,30.07,6,3.0
1713378212,244738189.0,898579809.0,27.51,6,3.0
1713395296,715918593.0,886101408.0,30.13,6,3.0
1713449955,363384612.0,890190776.0,30.19,6,3.0
1713473562,817417952.0,906197493.3042582,30.4,5,3.0
1713489599,721737350.0,896166553.0,31.57,5,3.0
1713509659,832049507.0,894179756.0,34.01,6,3.0
1713528469,760374886.0,901569115.0,45.3,8,20.0
1713541620,540909254.0,844418126.0,30.07,6,3.0
1713552252,749261779.0,844418126.0,28.0,6,3.0
1713567317,844055049.0,897111932.0,30.88,5,3.0
1713612381,730178380.0,897692556.0,30.24,5,3.0
1713628237,771568102.0,897383251.0,30.23,5,3.0
1713646475,775161784.0,896326843.0,29.99,5,3.0
1713654034,752405708.0,896326843.0,29.53,5,3.0
1713661063,809872208.0,897320616.0,30.05,5,3.0
1713741004,522799378.1561026,906197493.3042582,30.4,5,3.0
1713788944,726191454.0,896374610.0,39.37,8,20.0
1713800350,771754019.0,889823061.0,36.71,8,20.0
1713813236,522799378.1561026,892384938.0,29.87,5,3.0
1713830475,522799378.1561026,898795501.0,29.63,5,3.0
1713890970,288831703.0,906197493.3042582,29.86,5,3.0
1713895267,516425048.0,894699440.0,29.44,5,3.0
1713912462,522799378.1561026,895708084.0,30.25,5,3.0
1713925300,522799378.1561026,906197493.3042582,30.22,5,3.0
1713987928,1572866.0,478307990.0,36.48,5,3.0
1713996662,644509139.0,883665254.0,34.09,5,3.0
1714078388,2621456.0,820977167.2097661,32.26,5,3.0
1714112382,780081445.0,788930742.0,32.73,5,3.0
1714127658,708524432.0,788930742.0,30.09,5,3.0
1714145312,635034422.0,893911174.0,30.42,5,3.0
1714241082,725092950.0,897740811.0,29.13,5,3.0
1714264592,780088271.0,895223998.0,31.45,5,3.0
1714320812,522799378.1561026,895802552.0,28.47,5,3.0
1714352892,761580863.0,887726438.0,27.74,5,3.0
1714417563,16619947.0,905969165.0,58.93,14,1.0
1714430873,462266578.0,832885665.0,35.29,5,3.0
1714438112,701081979.0,906197493.3042582,32.32,5,3.0
1714496288,775527197.0,889774613.0,29.49,5,3.0
1714517280,623956178.0,895800357.0,31.93,5,3.0
1714574471,803105964.0,900254024.0,31.65,5,3.0
1714681790,245733797.0,897584152.0,31.81,5,3.0
1714708811,851863270.0,906197493.3042582,30.3,5,3.0
1714766092,775370492.0,892968705.0,37.51,8,20.0
1714934213,592655925.0,897184404.0,42.31,8,20.0
1714944420,538707051.0,906197493.3042582,30.32,5,3.0
1715010700,668884824.0,891548668.0,41.71,9,20.0
1715025202,733271799.0,890138614.0,44.58,8,20.0
1715131773,787796212.0,906197493.3042582,29.17,5,3.0
1715160197,706220702.0,909693154.0,30.67,5,3.0
1715176746,707947325.0,909693154.0,51.69,8,20.0
1715218871,749835647.0,906197493.3042582,31.95,5,3.0
1715248601,522799378.1561026,906197493.3042582,31.18,5,3.0
1715261294,761295803.0,906197493.3042582,43.34,8,20.0
1715282963,278135646.0,906197493.3042582,31.16,6,3.0
1715296599,799754673.0,892863847.0,30.9,5,3.0
1715304083,522799378.1561026,892863847.0,31.62,5,3.0
1715354153,312057777.0,866868481.0,30.68,5,3.0
1715356275,543163345.0,866868481.0,28.83,5,3.0
1715437275,707895285.0,851081178.0,26.69,5,3.0
1715469125,643564292.0,900514547.0,35.88,9,20.0
1715498137,643805232.0,896012448.0,27.94,5,3.0
1715520374,492360264.0,896474627.0,28.43,5,3.0
1715542531,791313219.0,901727034.0,27.86,5,3.0
1715547217,803577342.0,901727034.0,30.91,5,3.0
1715560571,798545648.0,906197493.3042582,27.1,5,3.0
1715629427,756182510.0,918854965.0,4.89,9,20.0
1715647770,789171003.0,896323885.0,31.27,8,20.0
1715697578,752252710.0,892759838.0,37.47,10,10.0
1715713522,522799378.1561026,889039340.0,29.55,6,3.0
1715727054,675440061.0,906197493.3042582,29.03,6,3.0
1715741084,827534110.0,895003139.0,30.66,6,3.0
1715769079,522799378.1561026,906197493.3042582,31.67,5,3.0
1715787996,522799378.1561026,892595098.0,36.87,8,20.0
1715797108,578112987.0,906197493.3042582,30.77,5,3.0
1715823389,744700536.0,811022283.0,31.89,5,3.0
1715859554,398302330.0,895738255.0,30.82,5,3.0
1715873051,763732009.0,906197493.3042582,29.75,5,3.0
1715887283,777731152.0,895488247.0,36.87,8,20.0
1715896279,511462200.0,895747167.0,30.56,5,3.0
1715905550,522799378.1561026,895747167.0,30.12,5,3.0
1715959625,474861151.0,890875381.0,32.67,5,3.0
1715962549,554278215.0,890875381.0,29.79,6,3.0
1715989304,691015108.0,901148575.0,28.02,6,3.0
1715998285,815794167.0,901148575.0,28.56,6,3.0
1716044269,695699139.0,896478078.0,29.62,5,3.0
1716048183,769290090.0,896478078.0,30.16,6,3.0
1716073131,829316685.0,907911663.0,30.9,5,3.0
1716084955,800343439.0,894494018.0,30.15,5,3.0
1716145789,801635333.0,896749907.0,29.97,5,3.0
1716159935,722951314.0,894848816.0,30.54,5,3.0
1716224771,274728409.0,892232247.0,29.29,6,3.0
1716240884,,847007844.0,32.73,5,3.0
1716255337,775845622.0,899049242.0,32.38,5,3.0
1716304364,651324643.0,895806673.0,31.6,5,3.0
1716309799,811480063.0,905027936.0,44.32,8,20.0
1716338132,729706812.0,908226645.0,30.59,10,3.0
1716372853,721273452.0,891134719.0,28.45,5,3.0
1716386075,304611937.0,906197493.3042582,29.09,5,3.0
1716398623,763729985.0,709520866.0,41.17,12,10.0
1716420895,496344268.0,897972751.0,27.96,5,3.0
1716426945,634441543.0,906197493.3042582,29.27,5,3.0
1716456510,522799378.1561026,906197493.3042582,31.21,5,3.0
1716481107,781769237.0,892654935.0,37.61,8,20.0
1716485947,475580693.0,906197493.3042582,31.25,5,3.0
1716508185,780666549.0,895799506.0,31.25,5,3.0
1716581385,522799378.1561026,1730160.0,19.5,5,3.0
1716597493,651400676.0,894546447.0,31.37,5,3.0
1716691042,809467400.0,906197493.3042582,30.59,6,3.0
1716756931,836039510.0,892131181.0,31.42,6,3.0
1716832766,776000686.0,896426591.0,39.5,9,20.0
1717051313,511758924.0,873752827.0,33.95,5,3.0
1717069740,753478283.0,897109869.0,33.73,5,3.0
1717083165,802737437.0,887570270.0,33.03,5,3.0
1717097396,522799378.1561026,896477182.0,33.41,5,3.0
1717108224,799316163.0,893238044.0,32.69,5,3.0
1717148190,891290.0,77385450.0,59.36,9,1.0
1717164986,808715695.0,897634113.0,35.77,5,3.0
1717179506,800219574.0,894803269.0,26.52,5,3.0
1717194039,522799378.1561026,827065519.0,25.83,5,3.0
1717259826,520987356.0,893074501.0,33.61,5,3.0
1717276496,797076799.0,893074501.0,33.08,5,3.0
1717279831,831122323.0,894840978.0,33.22,5,3.0
1717370262,826288258.0,917504183.0,30.83,5,3.0
1717541169,522799378.1561026,821508633.0,31.59,6,3.0
1717689065,139008.0,471854.0,47.76,6,3.0
1717801325,611582502.0,885000268.0,34.19,5,3.0
1717813519,,891501677.0,34.45,5,3.0
1717875218,791943042.0,894858069.0,35.17,5,3.0
1717894695,612632825.0,891977329.0,34.58,5,3.0
1717946942,796659081.0,891290624.0,33.76,5,3.0
1717958734,640875418.0,892552577.0,33.88,5,3.0
1717970048,790001977.0,892602149.0,34.37,5,3.0
1718037337,743821603.0,886257853.0,41.8,9,20.0
1718041573,241278242.0,906197493.3042582,33.39,5,3.0
1718065994,736519266.0,895756797.0,30.33,6,3.0
1718119862,84252883.0,906197493.3042582,66.36,9,1.0
1718137299,423206945.0,889827421.0,30.06,6,3.0
1718148213,478780711.0,884264494.0,29.09,6,3.0
1718236772,522799378.1561026,897687035.0,31.19,6,3.0
1718246679,837831284.0,897687035.0,31.24,6,3.0
1718311222,591503022.0,892342726.0,31.41,6,3.0
1718342140,842633946.0,906197493.3042582,30.97,6,3.0
1718360271,790561661.0,890246721.0,30.99,6,3.0
1718381789,702493947.0,831944066.0,29.14,9,20.0
1719364737,791153756.0,898370991.0,26.38,5,3.0
1719396538,745070221.0,897950437.0,45.34,5,3.0
1719415627,276353531.0,884998940.0,32.97,5,3.0
1719429385,522799378.1561026,880804192.0,34.04,5,3.0
1719435345,630457738.0,880804192.0,48.23,5,3.0
1719442566,779266265.0,893755094.0,37.53,8,20.0
1719474407,821195702.0,906197493.3042582,37.08,8,20.0
1719488131,522799378.1561026,895021934.0,40.16,8,20.0
1719501738,644615286.0,708420000.0,35.64,8,20.0
1719543469,787380482.0,894330917.0,31.16,5,3.0
1719576621,479094422.0,846514769.0,31.5,5,3.0
1719587323,522799378.1561026,892388686.0,38.5,8,20.0
1719607729,709362231.0,892973125.0,30.66,8,20.0
1719618337,522799378.1561026,896118560.0,30.29,5,3.0
1719619370,632587492.0,896118560.0,29.53,5,3.0
1719650738,798281507.0,906197493.3042582,30.11,5,3.0
1719660857,664797616.0,893444720.0,30.15,5,3.0
1719689470,522799378.1561026,906197493.3042582,33.65,5,3.0
1719691749,800273963.0,897297585.0,32.55,5,3.0
1719702365,754033829.0,898843841.0,33.14,5,3.0
1719734290,835297145.0,896587464.0,31.92,5,3.0
1719742623,834143459.0,906197493.3042582,32.1,5,3.0
1719747892,640177060.0,906197493.3042582,29.56,5,3.0
1719756090,522799378.1561026,896506711.0,30.32,5,3.0
1719783818,800855445.0,893071688.0,30.74,6,3.0
1719794732,649380681.0,893071688.0,30.82,6,3.0
1719810405,640880807.0,906197493.3042582,31.29,6,3.0
1719829541,776158438.0,897050354.0,36.52,6,3.0
1719837396,470312.0,906197493.3042582,38.35,6,3.0
1719854089,278679907.0,906197493.3042582,31.18,6,3.0
1719872453,804260767.0,885052962.0,35.64,6,3.0
1719874004,444807006.0,885052962.0,29.68,6,3.0
1719880179,639424777.0,897164765.0,24.7,6,3.0
1719922188,542851296.0,895377994.0,28.03,6,3.0
1719928491,629111824.0,895377994.0,31.61,6,3.0
1719942557,522799378.1561026,894542332.0,30.69,5,3.0
1719962481,615579000.0,894174257.0,31.51,5,3.0
1719974968,741030919.0,896898943.0,31.41,5,3.0
1719990902,522799378.1561026,898893304.0,31.52,5,3.0
1720022949,522799378.1561026,823135082.0,38.05,8,20.0
1720041407,689910751.0,885994114.0,39.0,5,3.0
1720059677,714192648.0,885994114.0,30.3,5,3.0
1720484427,422104268.0,896059187.0,24.74,5,3.0
1720525290,595748662.0,898110822.0,30.2,5,3.0
1720531916,788952448.0,889855707.0,43.42,8,10.0
1720550743,777478648.0,583690180.0,39.0,8,20.0
1720570533,396571244.0,863818722.0,29.39,5,3.0
1720601288,767952350.0,898052241.0,30.66,5,3.0
1720619364,522799378.1561026,898052241.0,41.1,8,20.0
1720631287,784333593.0,906197493.3042582,44.32,9,10.0
1720633218,772121717.0,856771749.0,66.19,9,10.0
1720642286,221145231.0,861147561.0,40.42,9,1.0
1720706215,27210646.0,892706293.0,49.18,5,3.0
1720710449,732663895.0,906197493.3042582,40.58,10,20.0
1720729157,712351708.0,841025692.0,29.88,5,3.0
1720822330,793880700.0,893705346.0,29.53,5,3.0
1705666927,689072407.0,895890196.0,26.55,5,100.0
1705802555,541171047.0,882658134.0,25.23,6,100.0
1705942963,718800465.0,896015628.0,26.18,5,100.0
1705958972,522799378.1561026,892185216.0,26.64,5,100.0
1706041702,444964782.0,900153622.0,18.09,8,40.0
1706057128,575603189.0,895067158.0,23.1,8,40.0
1706090347,625685486.0,892185618.0,26.53,5,100.0
1706093790,725093530.0,892185618.0,26.6,5,100.0
1706114328,749442261.0,892185618.0,26.53,5,100.0
1706128721,718378340.0,887267133.0,26.44,5,100.0
1706145254,495927019.0,887267133.0,26.98,5,100.0
1706169231,491626922.0,906197493.3042582,26.54,5,100.0
1706190185,577691944.0,888670426.0,26.39,5,100.0
1706202843,522799378.1561026,899260935.0,25.35,7,100.0
1706216713,776408203.0,899837519.0,26.27,7,100.0
1706223117,522799378.1561026,906197493.3042582,26.16,7,100.0
1706600832,364591297.0,884841078.0,22.1,8,40.0
1706607363,240334628.0,884841078.0,21.48,8,40.0
1706628194,522799378.1561026,891447554.0,21.94,8,40.0
1706630851,465933650.0,906197493.3042582,29.33,5,100.0
1706646789,687239081.0,900678183.0,26.81,5,100.0
1706664324,792094944.0,906197493.3042582,26.73,5,100.0
1706732595,551133805.0,898735118.0,26.86,5,100.0
1706739856,739993773.0,897059548.0,27.25,5,100.0
1706753522,522799378.1561026,896009222.0,26.76,5,100.0
1706793312,801324646.0,906197493.3042582,26.95,5,100.0
1706810406,522799378.1561026,897319181.0,26.06,5,100.0
1706833666,522799378.1561026,897898322.0,26.35,5,100.0
1706877629,514667972.0,897843514.0,26.63,5,100.0
1706917829,628464685.0,892504455.0,25.73,5,100.0
1706956817,663488189.0,894067342.0,25.9,5,100.0
1707092127,677327328.0,896430401.0,25.45,5,100.0
1707169703,765937777.0,906197493.3042582,27.01,5,100.0
1707181919,748581587.0,906197493.3042582,26.51,5,100.0
1707237786,441240626.0,894433181.0,25.36,5,100.0
1707248032,500538279.0,894433181.0,25.66,5,100.0
1707264928,392781081.0,899262374.0,25.54,5,100.0
1707340935,518992872.0,892864785.0,23.88,6,100.0
1707356391,620077587.0,902353655.0,22.79,6,100.0
1707382261,582118014.0,898630261.0,25.1,5,100.0
1707395895,600625113.0,898968822.0,25.37,5,100.0
1707403646,465358889.0,906197493.3042582,25.91,5,100.0
1707432416,813538787.0,901730821.0,20.46,5,100.0
