,Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck
152,1711160834,482932104.0,918648155.0,30.52,7,100.0
153,1711181028,590093588.0,918589221.0,31.48,7,100.0
154,1711199003,562466023.0,922067979.0,38.17,7,100.0
155,1711210242,594237035.0,918724928.0,28.98,7,100.0
156,1711214029,618823836.0,,30.84,7,100.0
157,1711256914,580710931.0,918290064.0,29.37,7,100.0
158,1711279757,460697216.0,917192453.0,29.79,7,100.0
159,1711294271,,917192453.0,27.53,7,100.0
160,1711309925,506783303.0,918188512.0,31.24,7,100.0
161,1711322781,,916717934.0,33.58,7,100.0
162,1711495991,377326576.0,913887418.0,34.17,7,100.0
163,1711500574,,,31.54,7,100.0
164,1711527151,552627461.0,919761703.0,32.08,7,100.0
165,1711550643,573540016.0,,31.27,7,100.0
166,1711555329,,915515916.0,24.21,7,100.0
167,1711631077,110205232.0,732326869.0,74.47,5,10.0
168,1711652457,,920283600.0,25.64,7,100.0
169,1711662118,604576712.0,920283600.0,22.39,7,100.0
170,1711723372,,921066277.0,21.17,7,100.0
171,1711739084,513864281.0,921066277.0,22.5,7,100.0
172,1711758704,771774921.0,917035900.0,14.73,5,10.0
173,1711813784,545583646.0,924949490.0,27.99,7,100.0
174,1711911890,521622908.0,923989529.0,26.04,7,100.0
175,1711932438,598902817.0,909646310.0,25.75,7,100.0
176,1712088542,399347314.0,918818145.0,12.18,5,10.0
177,1712104194,518000063.0,920967478.0,24.93,7,100.0
178,1712110851,,919924924.0,16.88,7,100.0
179,1712184953,,,31.52,7,100.0
180,1712195444,574838745.0,921492090.0,32.15,7,100.0
181,1712225854,,919918852.0,34.3,7,100.0
182,1712239949,568132983.0,919918852.0,33.95,7,100.0
183,1712247665,536460444.0,906924092.0,34.53,7,100.0
184,1712256718,,906924092.0,35.14,7,100.0
185,1712277562,586833406.0,,34.48,7,100.0
186,1712346961,526806663.0,922868797.0,9.53,5,10.0
187,1712361296,766822823.0,924805351.0,21.41,5,10.0
188,1712417630,573999222.0,920725523.0,27.3,7,100.0
189,1712424232,,920548276.0,27.66,7,100.0
190,1712442281,527653971.0,920548276.0,32.02,7,100.0
191,1712458703,7025482.0,902632792.0,30.87,7,3.0
192,1712506506,568914674.0,920233610.0,27.21,7,100.0
193,1712516571,835235862.0,925581552.0,11.79,5,10.0
194,1712531857,839228514.0,906863674.0,16.97,5,10.0
195,1712552269,580908332.0,911790993.0,29.8,7,100.0
196,1712590843,593077854.0,912364898.0,31.02,7,100.0
197,1712597560,584066880.0,,30.84,7,100.0
198,1712619575,559795224.0,919709136.0,37.1,7,100.0
199,1712668280,87555758.0,914931146.0,42.06,7,3.0
200,1712688037,485762400.0,914931146.0,36.43,7,100.0
201,1712710617,555125772.0,918241492.0,28.76,7,100.0
202,1712712090,18305611.0,918241492.0,34.96,7,3.0
203,1712743984,3617725.0,914467976.0,32.86,7,3.0
204,1712759552,581288027.0,914467976.0,35.94,7,100.0
205,1712767464,566117653.0,914467976.0,25.87,7,100.0
206,1712919204,5085598.0,890766202.0,37.59,7,3.0
207,1713031785,,920494696.0,32.43,7,100.0
208,1713046673,589885790.0,920598680.0,33.2,7,100.0
209,1713234990,400670809.0,,25.19,7,100.0
210,1713337936,,926554394.0,25.24,7,100.0
211,1713350757,584696554.0,916354644.0,26.05,7,100.0
212,1713402970,577303252.0,916248228.0,26.11,7,100.0
213,1713407046,583383174.0,916248228.0,25.96,7,100.0
214,1713477293,417913112.0,920442912.0,31.56,7,100.0
215,1713484656,,906127856.0,32.68,7,100.0
216,1713553233,584906387.0,917354967.0,32.64,7,100.0
217,1713558877,514024035.0,,32.64,7,100.0
218,1713562735,582546643.0,919236310.0,32.84,7,100.0
219,1713596219,572736701.0,918259107.0,32.75,7,100.0
220,1713631286,527701809.0,919849081.0,31.89,7,100.0
221,1713641535,586944620.0,919287498.0,32.37,7,100.0
222,1713665198,587630759.0,919287498.0,32.29,7,100.0
223,1713725078,582072716.0,916016142.0,31.77,7,100.0
224,1713741982,592349417.0,917077928.0,31.58,7,100.0
225,1713826134,579711576.0,920545238.0,33.36,7,100.0
226,1713854974,585529747.0,916142729.0,33.53,7,100.0
227,1713961000,522630282.0,921332361.0,32.59,7,100.0
228,1713992928,284688768.0,,56.0,6,10.0
229,1714068447,64907036.0,,28.66,8,3.0
230,1714507091,816212864.0,926889913.0,14.86,5,10.0
231,1714577103,774742236.0,849193179.0,12.25,5,10.0
232,1714587961,741713571.0,923902946.0,9.56,5,10.0
233,1714680790,,925738422.0,10.19,5,10.0
234,1714684165,815057880.0,925738422.0,10.91,5,10.0
235,1714853988,643406201.0,924320344.0,13.25,5,10.0
236,1714865909,,924320344.0,12.77,5,10.0
237,1714928214,478572311.0,925431594.0,30.75,5,10.0
238,1714934561,521046738.0,937742735.0,31.17,5,10.0
239,1714955044,153931256.0,936118143.0,31.4,5,10.0
240,1714963783,267448723.0,936118143.0,31.07,5,10.0
241,1715115906,530954799.0,918877783.0,30.78,7,100.0
242,1715190341,721102465.0,,14.68,5,10.0
243,1715221850,257503.0,137206416.0,13.16,7,10.0
244,1715223383,257503.0,137206416.0,12.94,7,10.0
245,1715345153,59297029.0,899992195.0,12.94,5,10.0
246,1715346344,733741863.0,899992195.0,12.97,5,10.0
247,1715360951,37696437.0,879286834.0,12.19,5,10.0
248,1715456588,409571430.0,925466976.0,13.12,5,10.0
249,1715461336,13788830.0,925466976.0,12.62,5,10.0
250,1715479323,,881999518.0,12.38,5,10.0
251,1715542008,6291474.0,906180965.0,13.46,5,10.0
252,1715555229,,873202449.0,13.13,5,10.0
253,1715616647,73452840.0,913207075.0,16.89,5,10.0
254,1715629838,18140353.0,911525840.0,27.4,5,10.0
255,1715644417,,876840689.0,13.02,5,10.0
256,1715716027,548571191.0,923338173.0,27.63,7,100.0
257,1715727808,,917559502.0,12.9,5,10.0
258,1715773534,,557424450.0,12.88,6,10.0
259,1715805175,,747006177.0,12.76,5,10.0
260,1715818703,1310719.0,731856034.0,13.42,5,10.0
261,1715825820,1415579.0,731856034.0,13.04,5,10.0
262,1715864479,524287.0,809242169.0,13.68,5,10.0
263,1715889384,996150.0,,14.1,5,10.0
264,1715903072,1625294.0,691537185.0,13.96,6,10.0
265,1715964571,525520.0,497550754.0,12.52,5,10.0
266,1715978855,,,29.72,7,100.0
267,1715986350,1730155.0,850484362.0,12.04,5,10.0
268,1716062366,2621456.0,846516674.0,14.11,5,10.0
269,1716066177,1835009.0,,15.18,5,10.0
270,1716143676,4875900.0,890088277.0,14.67,5,10.0
271,1716159649,,890088277.0,14.34,5,10.0
272,1716168867,1782568.0,890088277.0,15.54,5,10.0
273,1716221474,7864359.0,,14.42,5,10.0
274,1716508071,1310718.0,840645254.0,13.23,5,10.0
275,1716654272,18292626.0,919655374.0,13.36,5,10.0
276,1716670769,130398453.0,919655374.0,29.2,7,100.0
277,1716763009,,914831411.0,28.43,7,100.0
278,1716814949,589677460.0,920704320.0,26.79,7,100.0
279,1716840801,569490709.0,,28.58,7,100.0
280,1716847427,541848538.0,915316581.0,27.86,7,100.0
281,1716917803,591722312.0,917718808.0,35.69,5,10.0
282,1717021102,522877071.0,907334718.0,28.29,7,100.0
283,1717034819,562834827.0,,27.81,7,100.0
284,1717088982,538828419.0,,26.67,7,100.0
285,1717119127,512544281.0,,14.87,5,10.0
286,1717185572,522295966.0,,40.96,7,3.0
287,1717199909,386767779.0,929512333.0,32.63,7,3.0
288,1717257572,842898323.0,,11.61,5,10.0
289,1717261216,722522882.0,921543091.0,11.46,5,10.0
290,1717289370,830156913.0,925786593.0,14.91,5,10.0
291,1717323555,,926523282.0,13.98,5,10.0
292,1717352028,769865346.0,922694681.0,12.87,5,10.0
293,1717444817,706009503.0,923654668.0,13.13,5,10.0
294,1717539897,674447253.0,920753434.0,14.02,5,10.0
295,1717618064,816211476.0,922954380.0,13.56,5,10.0
296,1717634134,817003872.0,922954380.0,13.23,5,10.0
297,1717724780,608348339.0,922330170.0,23.95,5,10.0
298,1717778447,796709439.0,920957439.0,12.52,5,10.0
299,1717792530,833376494.0,920957439.0,12.16,5,10.0
300,1717869428,529535364.0,905238331.0,27.21,7,100.0
301,1717885184,371352224.0,905238331.0,14.78,5,10.0
302,1717930807,556977017.0,914257528.0,13.81,5,10.0
303,1717940354,840173872.0,914257528.0,12.94,5,10.0
304,1717964160,670162010.0,912315236.0,13.04,5,10.0
305,1717967757,842432403.0,,13.23,5,10.0
306,1718033053,746378673.0,923483376.0,14.55,5,10.0
307,1718047157,776365126.0,917030765.0,14.06,5,10.0
308,1718105232,849238788.0,921069711.0,13.53,5,10.0
309,1718125015,377541336.0,905183096.0,30.98,8,3.0
310,1718136176,828952129.0,905183096.0,13.18,5,10.0
311,1718140110,826436455.0,905183096.0,13.03,5,10.0
312,1718193253,530809952.0,,12.79,5,10.0
313,1718209552,828849261.0,917870863.0,11.21,5,10.0
314,1718229609,829951140.0,268068923.0,11.98,5,10.0
315,1718234994,673552759.0,922906104.0,12.94,5,10.0
316,1718296101,752460319.0,925382293.0,12.66,5,10.0
317,1718303361,824758648.0,925382293.0,13.19,5,10.0
318,1718321936,816216210.0,915306566.0,14.4,5,10.0
319,1718385210,849034109.0,920286499.0,13.01,5,10.0
320,1718397519,816472804.0,918971822.0,12.43,5,10.0
321,1718405257,836268932.0,926262675.0,12.43,5,10.0
322,1718435941,683337264.0,925264896.0,12.27,5,10.0
323,1718454060,836559746.0,923380781.0,12.27,5,10.0
324,1718471264,861306976.0,889632561.0,12.41,5,10.0
325,1718792928,819149987.0,920733362.0,12.55,5,10.0
326,1718815961,606504366.0,918858427.0,27.79,5,10.0
327,1718843880,647402720.0,922097863.0,22.84,5,10.0
328,1718845137,575467518.0,922097863.0,22.66,5,10.0
329,1718912594,542620559.0,918714323.0,27.51,7,100.0
330,1719286578,824340000.0,918221898.0,13.01,5,10.0
331,1719308245,,923063852.0,12.79,5,10.0
332,1719378150,476420434.0,926314493.0,32.11,7,3.0
333,1719381746,511286424.0,926314493.0,31.74,7,3.0
334,1719398636,812073296.0,926314493.0,13.3,5,10.0
335,1719418720,802580592.0,926840543.0,13.43,5,10.0
336,1719443093,847042826.0,926745829.0,13.15,5,10.0
337,1719454319,873683832.0,,12.47,5,10.0
338,1719505815,854170564.0,926053876.0,13.13,5,10.0
339,1719528526,730649802.0,,12.89,5,10.0
340,1719554395,846832348.0,,13.01,5,10.0
341,1719573598,818789535.0,923012808.0,13.45,5,10.0
342,1719584262,851134033.0,923798042.0,12.64,5,10.0
343,1719596065,810917060.0,923798042.0,12.74,5,10.0
344,1719613791,806146800.0,924687392.0,13.53,5,10.0
345,1719657403,859518348.0,925578359.0,12.18,5,10.0
346,1719673880,,910692522.0,12.64,5,10.0
347,1719680666,579175346.0,910692522.0,26.73,7,100.0
348,1719703482,,912907811.0,25.77,7,100.0
349,1719710560,564457450.0,,27.52,7,3.0
350,1719749324,,925057447.0,12.6,5,10.0
351,1719752460,,925057447.0,12.67,5,10.0
352,1719756170,856319547.0,925057447.0,12.7,5,10.0
353,1719792596,843948967.0,913992915.0,12.5,5,10.0
354,1719798907,844920403.0,914128347.0,12.16,5,10.0
355,1719836428,402883275.0,923690736.0,41.9,12,1.0
356,1719864943,717661848.0,714552008.0,12.58,5,10.0
357,1719877151,512806503.0,925003862.0,35.01,8,3.0
358,1719896855,582073502.0,924483224.0,28.39,7,100.0
359,1719910398,850189374.0,925643330.0,13.04,5,10.0
360,1719944915,,912996036.0,11.55,5,10.0
361,1719962982,557480383.0,912996036.0,27.28,7,100.0
362,1719993801,576832054.0,920179939.0,27.89,7,100.0
363,1719994507,589934159.0,920179939.0,28.73,7,100.0
364,1720025144,688183353.0,919984263.0,11.08,5,10.0
365,1720055114,787008047.0,913466799.0,13.06,5,10.0
366,1720055313,842422462.0,913466799.0,13.57,5,10.0
367,1720093579,583119514.0,920961676.0,27.56,7,100.0
368,1720104434,564719114.0,919553550.0,27.26,7,100.0
369,1720113939,580500606.0,919553550.0,28.73,7,100.0
370,1720162476,467516952.0,905317275.0,30.24,7,100.0
371,1720183484,,936958223.0,31.44,5,10.0
372,1720191845,799651654.0,921474081.0,17.04,5,100.0
373,1720218310,843793030.0,926383508.0,12.65,5,10.0
374,1720222517,852127203.0,926383508.0,13.16,5,10.0
375,1720244279,848294336.0,927522306.0,13.17,5,10.0
376,1720256888,830897729.0,,12.44,5,10.0
377,1720276796,771020554.0,926577101.0,14.67,5,10.0
378,1720304181,841910215.0,926465989.0,12.34,5,10.0
379,1720314717,696766738.0,925474473.0,13.15,5,10.0
380,1720334535,826436744.0,925474473.0,12.51,5,10.0
381,1720348282,688234784.0,921813280.0,12.7,5,10.0
382,1720365098,,926837670.0,13.2,5,10.0
383,1720388611,868852810.0,789478791.0,12.4,5,10.0
384,1720393699,842582654.0,789478791.0,13.16,5,10.0
385,1720440236,851708155.0,914675268.0,12.64,5,10.0
386,1720456752,,924006926.0,12.98,5,10.0
387,1720477877,840487815.0,924791880.0,14.08,5,10.0
388,1720487400,,,14.2,5,10.0
389,1720534417,799905961.0,926468444.0,15.66,5,10.0
390,1720634086,761633101.0,925367348.0,15.97,5,10.0
391,1720647979,835138814.0,926785241.0,16.01,5,10.0
392,1720661641,,924951710.0,13.66,5,10.0
393,1720698576,836242914.0,926260906.0,13.27,5,10.0
394,1720751161,819777905.0,,14.04,5,10.0
395,1720773826,828941104.0,915641460.0,14.34,5,10.0
396,1720781553,,915641460.0,14.13,5,10.0
397,1720793422,845154326.0,914829902.0,13.67,5,10.0
398,1720814142,831469960.0,921489003.0,13.02,5,10.0
399,1720872866,815479186.0,924502019.0,13.5,5,10.0
400,1705410556,629205284.0,932835005.0,31.29,7,100.0
401,1705424628,829792028.0,935871393.0,18.93,7,100.0
402,1705435095,617549827.0,,26.61,7,100.0
403,1705449767,637266452.0,920340263.0,25.87,7,100.0
404,1705457214,610644593.0,919291451.0,33.67,7,100.0
405,1705507829,,921494302.0,30.43,8,10.0
406,1705528642,586791603.0,921494302.0,24.74,7,100.0
407,1705564313,475515571.0,,34.14,7,100.0
408,1705570900,599583943.0,920546113.0,34.08,7,100.0
409,1705585655,531744103.0,920546113.0,22.78,8,10.0
410,1705603188,618870576.0,923792777.0,29.24,7,100.0
411,1705714911,622952187.0,824606677.0,32.33,7,100.0
412,1705749443,513698127.0,899365883.0,33.97,7,3.0
413,1705770184,629419248.0,899365883.0,17.04,7,100.0
414,1705856114,,920753664.0,28.21,7,10.0
415,1705858619,598063716.0,,25.88,7,100.0
416,1705916526,494938535.0,,37.75,8,10.0
417,1705936581,604093849.0,910339597.0,28.95,7,10.0
418,1705956578,505204876.0,918605969.0,32.22,7,100.0
419,1705997707,534040077.0,920075081.0,33.97,7,100.0
420,1706028500,343094598.0,870529884.0,34.3,7,100.0
421,1706032328,373668945.0,,33.66,7,100.0
422,1706085286,394168009.0,679111604.0,32.28,7,100.0
423,1706116613,314416126.0,907440211.0,21.07,7,100.0
424,1706144691,461792778.0,834926343.0,28.32,7,100.0
425,1706177687,509817651.0,917241351.0,31.65,7,100.0
426,1706191042,363654237.0,854587132.0,31.28,7,100.0
427,1706224776,396631332.0,863398471.0,28.84,7,100.0
428,1706286273,328630977.0,873830370.0,37.39,8,10.0
429,1706291078,105809536.0,911004149.0,35.58,8,10.0
430,1706368513,387194817.0,,30.16,7,100.0
431,1706406598,,929466589.0,35.63,7,100.0
432,1706466979,220050864.0,883636674.0,30.43,7,10.0
433,1706482640,,905500566.0,28.26,7,10.0
434,1706496103,405127178.0,905500566.0,27.98,8,10.0
435,1706530905,287527887.0,872761533.0,29.5,7,10.0
436,1706567052,457246230.0,,34.2,7,100.0
437,1706619785,,888510429.0,28.29,8,10.0
438,1706787211,587884692.0,922642991.0,20.84,7,100.0
439,1706797022,304139073.0,922642991.0,49.26,7,100.0
440,1706821272,621290625.0,922960425.0,27.5,8,10.0
441,1706825547,599847977.0,922960425.0,25.5,8,10.0
442,1706827796,598948018.0,908381979.0,27.68,8,10.0
443,1706842591,677171531.0,908381979.0,55.9,7,3.0
444,1706873796,608278998.0,759170086.0,29.35,8,10.0
445,1706902443,588102530.0,915618165.0,31.27,7,100.0
446,1706919381,599638590.0,915618165.0,25.02,7,100.0
447,1706949933,,932086197.0,21.21,7,100.0
448,1706962366,511347486.0,915937501.0,21.09,7,100.0
449,1706981463,474325525.0,914525252.0,25.75,7,100.0
450,1706983608,613478900.0,914525252.0,28.99,7,100.0
451,1706994540,616310926.0,914525252.0,31.53,7,100.0
452,1707013648,595131034.0,922434013.0,29.9,7,10.0
453,1707039729,591929157.0,881280546.0,30.26,7,10.0
454,1707085887,417543589.0,901409845.0,46.15,7,3.0
455,1707101281,618564878.0,901409845.0,27.64,7,100.0
456,1707172275,595071726.0,,38.73,7,10.0
457,1707172984,640523866.0,875669013.0,36.64,8,10.0
458,1707186208,,875669013.0,31.79,7,10.0
459,1707210236,554548443.0,,30.39,7,10.0
460,1707230782,,917818985.0,23.62,8,10.0
461,1707264471,583277995.0,922065582.0,30.87,7,10.0
462,1707271978,,922065582.0,32.9,7,100.0
463,1707304803,550512326.0,935639793.0,31.97,7,100.0
464,1707327113,585056055.0,919131406.0,22.13,7,10.0
465,1707354791,613320080.0,917504917.0,25.03,7,100.0
466,1707356060,618824950.0,917504917.0,24.65,7,100.0
467,1707357470,583228308.0,917504917.0,29.0,7,100.0
468,1707396991,597855466.0,922329986.0,28.23,7,100.0
469,1707419718,509199859.0,922497558.0,26.46,7,10.0
470,1707438799,601417418.0,911425813.0,25.56,7,10.0
471,1707507522,560576450.0,896010387.0,34.06,7,100.0
472,1707530554,529898967.0,,50.72,7,3.0
473,1707571039,,931922152.0,32.72,7,10.0
474,1707588358,547943113.0,916370384.0,35.45,7,10.0
475,1707643510,730754441.0,931079316.0,36.3,7,10.0
476,1707653356,428197168.0,931079316.0,26.32,7,10.0
477,1707659923,,931079316.0,15.26,7,100.0
478,1707680292,,918188833.0,20.26,7,100.0
479,1707716530,607449329.0,842846821.0,34.02,7,100.0
480,1707732217,581026812.0,755712048.0,29.14,7,100.0
481,1707779156,473964529.0,917403270.0,23.92,7,100.0
482,1707826697,539816191.0,,24.84,7,100.0
483,1707842692,538229679.0,931399820.0,26.29,7,3.0
484,1707848298,785855126.0,919128879.0,34.99,7,100.0
485,1707863455,599095864.0,,30.09,7,100.0
486,1707878740,604560915.0,924114372.0,12.51,7,100.0
487,1707917696,,,27.83,7,100.0
488,1707919387,856427188.0,914099440.0,28.32,7,100.0
489,1707942825,540593573.0,920858384.0,38.52,7,10.0
490,1707960895,610492771.0,920858384.0,21.51,7,100.0
491,1708050250,494934989.0,931244303.0,30.29,7,100.0
492,1708087502,529207522.0,931608698.0,35.36,7,3.0
493,1708104468,421428976.0,933075353.0,36.41,7,3.0
494,1708113623,419850984.0,933075353.0,29.81,7,3.0
495,1708132498,525912372.0,925683124.0,36.36,7,3.0
496,1708156235,420383002.0,901358678.0,33.43,7,3.0
497,1708168111,493250298.0,934230935.0,31.31,7,3.0
498,1708181184,612692650.0,934230935.0,26.94,7,100.0
499,1709030346,594802478.0,,32.47,8,10.0
500,1709039106,589680143.0,917561888.0,33.93,7,100.0
501,1709040626,523474781.0,917561888.0,34.74,7,10.0
