,Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck
37,1707008909,721907271.0,811022202.0,45.9,10,10.0
38,1707031563,683200717.0,897582088.0,34.7,10,100.0
39,1707067173,775915474.0,893755004.0,34.73,10,100.0
40,1707072536,,893755004.0,34.99,10,100.0
41,1707088837,781765133.0,890871194.0,37.59,10,100.0
42,1707170408,772014929.0,892706293.0,36.25,10,100.0
43,1707180830,717752676.0,893229242.0,40.6,10,100.0
44,1707209054,595174207.0,894593911.0,34.39,10,100.0
45,1707224490,766720151.0,893598030.0,33.81,10,100.0
46,1707327274,734108644.0,856006044.0,32.62,10,100.0
47,1707476071,691168732.0,790784657.0,54.1,10,10.0
48,1707495571,720634684.0,880490235.0,32.57,10,100.0
49,1707498114,677328310.0,880490235.0,32.15,10,100.0
50,1707532705,462752576.0,890873510.0,42.09,10,100.0
51,1707548077,566179517.0,890873510.0,42.66,10,100.0
52,1707561209,497287789.0,887043621.0,44.91,10,100.0
53,1707586758,738828164.0,888981843.0,43.39,10,100.0
54,1707590176,667472521.0,890396707.0,36.22,10,100.0
55,1707603563,761372137.0,,37.58,10,100.0
56,1707606396,755606283.0,890396707.0,38.07,10,100.0
57,1707642642,572995128.0,893440297.0,37.48,10,100.0
58,1707666646,636276489.0,889351246.0,34.85,6,3.0
59,1707669341,637116019.0,,27.12,6,3.0
60,1707683509,,890873243.0,29.54,6,3.0
61,1707750920,637430147.0,894697606.0,45.03,10,100.0
62,1707784869,621125422.0,893566558.0,44.89,10,100.0
63,1707788274,627049764.0,893566558.0,41.03,10,100.0
64,1707851650,733742229.0,888092020.0,37.88,10,10.0
65,1707868765,483498828.0,888092020.0,42.28,10,100.0
66,1707897827,676907221.0,839386179.0,37.44,10,10.0
67,1707903863,,,36.22,10,10.0
68,1707905912,502216178.0,839386179.0,36.89,10,10.0
69,1707927481,799125443.0,490105525.0,40.75,10,10.0
70,1707937239,739194464.0,490105525.0,36.75,10,100.0
71,1707948635,832884999.0,895537541.0,36.7,10,10.0
72,1707975251,,895537541.0,41.08,10,10.0
73,1707983903,592343662.0,,42.13,10,10.0
74,1707996587,699034203.0,893231252.0,62.94,10,100.0
75,1708035727,516843678.0,890816538.0,23.33,6,3.0
76,1708045560,770284314.0,890816538.0,40.14,10,100.0
77,1708084579,779825620.0,888407437.0,34.56,10,100.0
78,1708115398,,882903199.0,42.43,10,100.0
79,1708134143,705221199.0,,45.81,10,100.0
80,1708184308,24222137.0,887620560.0,69.73,9,1.0
81,1708204438,373976631.0,905918458.0,31.75,9,1.0
82,1708277932,648072882.0,,34.05,10,100.0
83,1708293644,651428752.0,,33.58,10,100.0
84,1708298748,614152805.0,,33.91,10,100.0
85,1708308005,,905346946.0,34.14,10,100.0
86,1708363201,457127278.0,890294076.0,41.43,10,100.0
87,1708364584,684353981.0,890294076.0,34.43,10,100.0
88,1708422488,662749213.0,,36.36,10,100.0
89,1708425213,,891668455.0,35.37,10,100.0
90,1708450713,,893073206.0,34.54,10,100.0
91,1708469616,768397530.0,899522046.0,35.9,10,100.0
92,1708478085,770232232.0,,48.5,10,100.0
93,1708483668,722313094.0,899522046.0,42.14,10,100.0
94,1708539202,720267430.0,887251961.0,64.02,12,100.0
95,1708548167,,887251961.0,35.45,11,10.0
96,1708568306,748894813.0,880682205.0,35.87,10,100.0
97,1708625714,707055574.0,,42.12,10,100.0
98,1708649635,,882430059.0,42.1,10,100.0
99,1708669630,,882430059.0,41.51,10,100.0
100,1708707607,375285932.0,893597718.0,32.11,8,3.0
101,1708724720,,893650057.0,30.96,9,3.0
102,1708739627,505205558.0,894226820.0,30.39,8,3.0
103,1708792466,163577995.0,892286594.0,24.85,9,3.0
104,1708792981,81474428.0,892286594.0,25.39,9,3.0
105,1708804371,574253278.0,892286594.0,28.13,7,3.0
106,1708848884,786013159.0,892968214.0,27.61,7,3.0
107,1708912107,797093977.0,896166688.0,33.63,8,3.0
108,1708952917,564032922.0,895695141.0,28.07,8,3.0
109,1708961467,140561823.0,893597628.0,25.67,9,3.0
110,1708982496,145909518.0,896165702.0,25.21,9,3.0
111,1708983967,,896165702.0,28.63,7,3.0
112,1709001781,230582173.0,897899938.0,25.45,9,3.0
113,1709057748,54263886.0,902982441.0,29.63,8,3.0
114,1709069879,735692199.0,862996046.0,31.09,8,3.0
115,1709098155,716280334.0,,28.81,8,3.0
116,1709123342,212861119.0,887306874.0,28.13,7,3.0
117,1709144813,268121070.0,892758409.0,27.44,7,3.0
118,1709164927,104595560.0,909483985.0,25.89,7,3.0
119,1709172759,81736597.0,747740928.0,25.63,7,3.0
120,1709214229,167457729.0,,24.76,7,3.0
121,1709251933,658444359.0,887988139.0,24.43,7,3.0
122,1709258703,508717460.0,887988139.0,25.34,7,3.0
123,1709310250,130181029.0,901933322.0,26.78,7,3.0
124,1709321133,440035666.0,,25.68,7,3.0
125,1709333529,117178409.0,897688202.0,25.76,7,3.0
126,1709342348,756548227.0,,25.19,7,3.0
127,1709381989,,911237284.0,25.21,7,3.0
128,1709403776,148111463.0,908592603.0,26.09,7,3.0
129,1709415114,157653559.0,896533645.0,25.61,7,3.0
130,1709457018,124518692.0,899472180.0,27.61,7,3.0
131,1709488701,806304571.0,896892435.0,25.5,7,3.0
132,1709501116,139408353.0,893390191.0,25.91,7,3.0
133,1709539459,737097236.0,893791345.0,25.7,7,3.0
134,1709580377,517001456.0,769277002.0,25.67,7,3.0
135,1709653245,198338160.0,880963108.0,30.1,8,3.0
136,1709661617,594332609.0,880963108.0,30.43,8,3.0
137,1709680576,35966203.0,880963108.0,33.15,8,3.0
138,1709724054,730438954.0,895695052.0,28.46,7,3.0
139,1709837635,633445395.0,869997460.0,29.49,7,3.0
140,1709844379,,,29.85,7,3.0
141,1709863794,787438305.0,882049341.0,32.48,7,3.0
142,1709891778,646604649.0,885104639.0,25.52,7,3.0
143,1709927509,402233874.0,903244495.0,31.66,6,3.0
144,1709935544,508455265.0,903244495.0,27.52,7,3.0
145,1709971199,818257263.0,891552680.0,28.3,7,3.0
146,1709983946,656571704.0,,28.69,7,3.0
147,1710001329,420165180.0,,30.03,7,3.0
148,1710014103,596535632.0,906075427.0,49.43,7,3.0
149,1710018479,765985227.0,906075427.0,28.71,7,3.0
150,1710046241,804049081.0,894070203.0,28.7,7,3.0
151,1710070199,680631702.0,894070203.0,28.89,7,3.0
152,1710082117,590925713.0,894698545.0,28.4,7,3.0
153,1710099063,792514652.0,894172871.0,28.4,7,3.0
154,1710104179,764045933.0,893860711.0,30.83,6,3.0
155,1710119491,748160173.0,893860711.0,28.13,7,3.0
156,1710147777,812912242.0,885786524.0,28.87,7,3.0
157,1710185022,224762535.0,867603165.0,27.56,6,3.0
158,1710194446,493879073.0,859518993.0,28.0,7,3.0
159,1710226490,616089904.0,,25.0,7,3.0
160,1710258941,544264161.0,863451245.0,25.9,7,3.0
161,1710275340,756496327.0,863451245.0,35.97,9,10.0
162,1710280752,581226548.0,892129709.0,9.59,7,3.0
163,1710305264,603928192.0,895118289.0,25.7,7,3.0
164,1710325498,471859.0,895172195.0,26.24,7,3.0
165,1710336980,,891028837.0,26.15,7,10.0
166,1710349976,710253841.0,891028837.0,25.93,7,3.0
167,1710372570,648178259.0,894174748.0,27.38,7,3.0
168,1710402560,673133767.0,897162253.0,25.82,7,3.0
169,1710445480,706898429.0,896206973.0,36.25,9,20.0
170,1710459025,704538425.0,896206973.0,26.47,6,3.0
171,1710487255,672871993.0,895854936.0,29.45,6,3.0
172,1710491744,844233613.0,895854936.0,26.89,7,3.0
173,1710513975,136000817.0,,28.35,7,3.0
174,1710530525,486384.0,,27.79,7,3.0
175,1710545565,833146727.0,895537407.0,28.32,6,3.0
176,1710589022,564071785.0,894856861.0,28.88,7,3.0
177,1710610607,524288.0,549978936.0,29.58,7,3.0
178,1710628924,565235486.0,891971977.0,27.84,7,3.0
179,1710641554,759955835.0,891971977.0,27.75,7,3.0
180,1710677524,554015572.0,889717892.0,28.03,7,3.0
181,1710706184,799749754.0,908017883.0,30.34,6,3.0
182,1710717675,801270792.0,898577293.0,28.13,7,3.0
183,1710724815,606496540.0,898577293.0,28.42,7,3.0
184,1710760427,616225807.0,890348686.0,31.62,6,3.0
185,1710772879,593337352.0,,38.91,9,20.0
186,1710801151,352741671.0,,27.96,7,3.0
187,1710825343,749678061.0,906441749.0,25.6,7,3.0
188,1710851428,217579900.0,868484201.0,29.15,6,3.0
189,1710869780,536818268.0,888932615.0,26.39,9,20.0
190,1710968468,521280.0,,27.14,7,3.0
191,1710984351,719690893.0,892024762.0,30.98,7,10.0
192,1711020628,535637.0,849257753.0,26.8,7,3.0
193,1711032419,,435369168.0,27.09,7,3.0
194,1711038193,902941.0,,25.44,7,3.0
195,1711053511,524288.0,,27.17,7,3.0
196,1711066875,785488909.0,892506196.0,29.56,6,3.0
197,1711074358,573409.0,884107915.0,26.53,7,3.0
198,1711108916,157542.0,898316496.0,29.17,7,3.0
199,1711115706,157542.0,898316496.0,23.4,7,3.0
200,1711136988,525651805.0,892549051.0,35.97,9,20.0
201,1711149822,775370608.0,890399467.0,33.35,6,3.0
202,1711159577,783812362.0,890399467.0,27.58,6,3.0
203,1711213275,793354386.0,831993750.0,25.84,7,3.0
204,1711237913,609380551.0,843895821.0,31.06,7,3.0
205,1711280946,596115664.0,896638368.0,26.06,6,3.0
206,1711295814,564083236.0,893020375.0,26.8,7,3.0
207,1711321585,802948075.0,893283859.0,27.42,6,3.0
208,1711368697,479199783.0,,27.89,6,3.0
209,1711378710,23645417.0,676699435.0,28.3,6,3.0
210,1711398851,252969326.0,865654816.0,27.1,6,3.0
211,1711411226,1153435.0,865654816.0,25.15,7,3.0
212,1711473739,754137254.0,811861916.0,35.89,9,20.0
213,1711490987,717174810.0,,26.16,7,3.0
214,1711517678,,898683453.0,23.23,7,3.0
215,1711533608,677664.0,898683453.0,25.23,6,3.0
216,1711555171,550660237.0,886257454.0,25.15,7,3.0
217,1711558000,172857952.0,886257454.0,25.51,7,3.0
218,1711569196,600259282.0,893952289.0,24.8,7,3.0
219,1711577412,1153434.0,893952289.0,25.09,7,3.0
220,1711640142,364170572.0,918768538.0,29.86,7,3.0
221,1711658649,943718.0,892494436.0,24.74,7,3.0
222,1711670348,801430643.0,851865740.0,25.87,7,3.0
223,1711750322,,877082316.0,25.76,7,3.0
224,1711762150,800063327.0,877082316.0,25.66,7,3.0
225,1711881633,,819432804.0,25.75,7,3.0
226,1711881807,790837521.0,819432804.0,25.75,7,3.0
227,1711894099,954513.0,819432804.0,25.75,7,3.0
228,1711918261,730491273.0,895013163.0,25.79,7,3.0
229,1711925299,640733069.0,,25.23,7,3.0
230,1711994167,646658177.0,891972110.0,40.77,8,3.0
231,1712008007,631715242.0,889298417.0,27.6,7,3.0
232,1712013154,803989305.0,889298417.0,29.29,6,3.0
233,1712038493,746796835.0,890216275.0,25.23,7,3.0
234,1712050273,,896483950.0,25.69,7,3.0
235,1712072260,647915725.0,904607193.0,25.62,7,3.0
236,1712074823,110729775.0,,58.65,11,1.0
237,1712090980,285947089.0,900832272.0,25.59,7,3.0
238,1712098674,,906025580.0,25.25,7,3.0
239,1712170866,612737162.0,897895000.0,25.85,9,20.0
240,1712191265,793040090.0,893860801.0,26.25,7,3.0
241,1712194766,739771440.0,,28.76,6,3.0
242,1712254378,754348176.0,885997657.0,28.07,8,3.0
243,1712267982,,,27.35,6,3.0
244,1712270370,630510325.0,846781782.0,27.92,6,3.0
245,1712281554,826804863.0,,27.67,6,3.0
246,1712319281,629146134.0,,25.79,7,3.0
247,1712323436,784021647.0,847043462.0,25.42,7,3.0
248,1712364900,768659559.0,,28.74,7,3.0
249,1712419968,794058114.0,,28.19,7,3.0
250,1712443263,721869176.0,895485247.0,24.98,7,3.0
251,1712454591,803158032.0,895327065.0,25.83,7,3.0
252,1712457537,782500661.0,895327065.0,28.31,6,3.0
253,1712499988,788110076.0,892234656.0,25.69,7,3.0
254,1712507258,737326537.0,,25.72,7,3.0
255,1712519114,781453373.0,892234656.0,27.77,6,3.0
256,1712524975,810247558.0,,28.08,6,3.0
257,1712590409,388288158.0,870161315.0,25.79,7,3.0
258,1712614887,749994733.0,897371206.0,26.76,7,3.0
259,1712629263,821665550.0,897371206.0,29.9,6,3.0
260,1712670382,362755211.0,847984089.0,27.2,8,3.0
261,1712687816,281752878.0,,27.73,6,3.0
262,1712705151,569377365.0,,27.7,7,3.0
263,1712706974,696096794.0,883583449.0,65.25,12,100.0
264,1712709894,,879861265.0,65.42,12,100.0
265,1712742678,733060691.0,886623348.0,34.78,9,20.0
266,1712758814,761737997.0,888828024.0,41.8,9,20.0
267,1712774035,659975747.0,882227823.0,63.82,12,100.0
268,1712799504,699622710.0,880647214.0,60.6,12,100.0
269,1712818846,627425143.0,894699977.0,35.28,11,10.0
270,1712845688,,,34.21,11,10.0
271,1712856192,754923650.0,879389141.0,34.4,11,10.0
272,1712878302,749628069.0,893073429.0,34.98,11,10.0
273,1712914262,681522857.0,873285416.0,26.57,7,3.0
274,1712930646,489161633.0,880018684.0,60.55,12,100.0
275,1712957756,,888984110.0,37.88,11,10.0
276,1712971489,745013769.0,,34.37,11,10.0
277,1713027274,763102862.0,909326607.0,40.61,11,10.0
278,1713038818,558575625.0,896271501.0,39.22,11,10.0
279,1713049612,605134389.0,890658272.0,34.81,11,10.0
280,1713072243,,892312237.0,33.74,11,10.0
281,1713105690,770599850.0,860304609.0,38.95,11,10.0
282,1713117274,804783770.0,,44.66,11,10.0
283,1713133372,630876728.0,894174480.0,39.83,11,10.0
284,1713218647,719428820.0,890345525.0,66.32,12,100.0
285,1713234044,771807027.0,882587654.0,69.69,12,100.0
286,1713234587,612023893.0,882587654.0,70.11,12,100.0
287,1713264531,492201820.0,,40.9,12,100.0
288,1713276370,690802559.0,860200998.0,70.96,12,100.0
289,1713294402,764989462.0,892338889.0,29.67,6,3.0
290,1713297176,556417033.0,892338889.0,29.26,6,3.0
291,1713309821,762997509.0,861459723.0,25.78,7,3.0
292,1713361692,415131632.0,886365946.0,26.07,7,3.0
293,1713374291,454538196.0,881498643.0,27.6,7,3.0
294,1713385795,,893858343.0,25.86,7,3.0
295,1713403830,640313766.0,893858343.0,25.79,7,3.0
296,1713451154,140876460.0,874252207.0,25.7,7,3.0
297,1713471933,297586225.0,890976230.0,26.76,7,3.0
298,1713481865,728394083.0,,27.74,6,3.0
299,1713485980,,831154306.0,27.9,6,3.0
300,1713541365,797498065.0,,27.08,7,3.0
301,1713559010,586889190.0,895170808.0,26.51,7,3.0
302,1713566012,737410445.0,899680142.0,26.42,7,3.0
303,1713579892,613050540.0,899680142.0,27.29,6,3.0
304,1713625895,814270308.0,,25.53,7,3.0
305,1713647317,691694645.0,825439522.0,25.48,7,3.0
306,1713652107,,825439522.0,25.92,7,3.0
307,1713681439,600939206.0,895432728.0,26.11,7,3.0
308,1713699301,814849917.0,895432728.0,25.23,7,3.0
309,1713714655,824657996.0,890242270.0,25.54,7,3.0
310,1713727675,741868744.0,892129531.0,27.59,6,3.0
311,1713738556,619708973.0,894648532.0,25.31,7,3.0
312,1713791983,,893912559.0,24.85,7,3.0
313,1713793233,786589994.0,893912559.0,27.78,6,3.0
314,1713816171,780320576.0,891238418.0,25.46,7,3.0
315,1713869754,,865181398.0,25.61,7,3.0
316,1713893181,502006764.0,873622317.0,25.29,7,3.0
317,1713898491,422890468.0,891871222.0,27.57,6,3.0
318,1713958206,800011899.0,358089008.0,25.92,7,3.0
319,1713979160,996148.0,358089008.0,28.8,6,3.0
320,1713994781,70726539.0,635847333.0,31.44,6,3.0
321,1714011474,801558266.0,893073072.0,28.19,7,3.0
322,1714066456,9017764.0,126248765.0,28.34,7,3.0
323,1714093476,749314769.0,,29.6,6,3.0
324,1705425716,664429517.0,,15.74,8,100.0
325,1705434422,936114632.0,927542691.0,13.97,8,100.0
326,1705458384,924373420.0,914798479.0,25.16,8,100.0
327,1705536163,880593728.0,911894984.0,16.6,8,100.0
328,1705611688,929513169.0,928122693.0,0.03,8,100.0
329,1705625285,,,-0.66,8,100.0
330,1705772952,937532926.0,914359552.0,16.46,8,100.0
331,1705789316,,914831228.0,14.6,8,100.0
332,1705805150,895957375.0,913835857.0,17.93,8,100.0
333,1705839049,858889374.0,914726096.0,14.47,8,100.0
334,1705860397,855797270.0,919498133.0,21.3,8,100.0
335,1705878847,935540629.0,919498133.0,16.44,6,10.0
336,1705930634,623379117.0,907230812.0,20.21,8,100.0
337,1705949384,576455405.0,885628485.0,5.8,8,100.0
338,1705969749,787167144.0,885628485.0,16.25,7,10.0
339,1705994427,771908952.0,896019616.0,27.7,10,100.0
340,1706034445,594071653.0,883794093.0,18.37,9,10.0
341,1706052068,694315362.0,883794093.0,21.16,6,10.0
342,1706060686,710568521.0,883794093.0,17.28,6,10.0
343,1706097275,668572759.0,859178749.0,20.91,8,100.0
344,1706117674,506987155.0,,2.65,8,100.0
345,1706128067,599524227.0,,15.41,8,100.0
346,1706131922,783391952.0,851392304.0,16.31,8,100.0
347,1706185116,,921385527.0,20.43,8,100.0
348,1706187202,559049356.0,,20.72,8,100.0
349,1706206636,,,8.25,8,100.0
350,1706223413,607230877.0,864132259.0,12.67,8,100.0
351,1706236277,612421639.0,864132259.0,12.36,8,100.0
352,1706265470,517420525.0,860829543.0,7.36,8,100.0
353,1706311887,448162099.0,880752027.0,2.64,8,100.0
354,1706390722,331874967.0,,29.83,8,100.0
355,1706406722,,865391503.0,29.6,8,100.0
356,1706446158,345295541.0,,29.91,8,100.0
357,1706456082,393532225.0,874985293.0,30.27,8,100.0
358,1706456828,320288035.0,874985293.0,21.22,8,100.0
359,1706478418,,874356146.0,21.08,8,100.0
360,1706492062,507615641.0,882640878.0,16.71,6,10.0
361,1706521872,908749480.0,927046597.0,16.42,6,10.0
362,1706567403,370934279.0,857842513.0,22.61,8,100.0
363,1706574799,392902704.0,864866695.0,27.44,8,100.0
364,1706617944,406690750.0,870635700.0,28.08,8,100.0
365,1706623967,349910546.0,870635700.0,27.25,8,100.0
366,1706655043,923272460.0,915401399.0,18.6,6,10.0
367,1706658893,851706579.0,915401399.0,16.44,6,10.0
368,1706699950,792672414.0,928882396.0,21.7,8,100.0
369,1706727782,923744274.0,849399498.0,21.31,8,100.0
370,1706747396,926415506.0,914201899.0,2.51,8,100.0
371,1706781541,910868641.0,928148809.0,6.61,8,100.0
372,1706796516,455659498.0,928148809.0,17.42,6,10.0
373,1706816491,835151671.0,,18.48,6,10.0
374,1706835375,935333159.0,915827423.0,19.21,6,10.0
375,1706867407,773588723.0,915617616.0,11.49,6,10.0
376,1706875549,620390796.0,915617616.0,13.35,8,100.0
377,1706905427,883006865.0,760218360.0,8.04,8,100.0
378,1706907179,881485634.0,760218360.0,9.2,8,100.0
379,1706925600,590715791.0,,12.3,8,100.0
380,1706985671,,,17.75,8,100.0
381,1707015173,896425874.0,862665286.0,14.05,8,100.0
382,1707054892,884265644.0,916720226.0,14.49,8,100.0
383,1707084615,666161265.0,927364648.0,16.41,8,100.0
384,1707118577,771490563.0,915145161.0,14.62,8,100.0
385,1707141845,601255071.0,,14.08,8,100.0
386,1707168027,718747173.0,921020367.0,2.66,8,100.0
387,1707181754,812909438.0,915723481.0,5.23,9,10.0
388,1707220160,768031104.0,928935522.0,-1.6,8,100.0
389,1707220812,696990558.0,,-1.01,8,100.0
390,1707233587,729495271.0,906494767.0,35.66,8,100.0
391,1707308908,724724461.0,820880102.0,12.83,8,100.0
392,1707326835,880545269.0,927204394.0,5.36,8,100.0
393,1707330162,929668829.0,927204394.0,3.29,8,100.0
394,1707357467,924950323.0,915672700.0,15.75,6,10.0
395,1707387078,729190907.0,927466492.0,15.94,6,10.0
396,1707395051,909955344.0,927466492.0,15.79,6,10.0
397,1707421995,867802538.0,,11.08,8,100.0
398,1707430155,915827514.0,927835303.0,11.72,8,100.0
399,1707447123,908800864.0,927835303.0,17.84,8,100.0
400,1707458580,897998316.0,925790851.0,14.24,8,100.0
401,1707500118,530632548.0,904031064.0,17.16,6,10.0
402,1707520425,746535698.0,,17.0,10,100.0
403,1707533931,889717447.0,914987600.0,0.01,8,100.0
404,1707570859,599493302.0,911633387.0,4.04,8,100.0
405,1707587191,910898563.0,911633387.0,18.64,8,100.0
406,1707596032,935174516.0,928149598.0,14.48,8,100.0
407,1707610506,,,15.13,8,100.0
408,1707643209,739142848.0,927415825.0,3.79,8,100.0
409,1707677528,896482157.0,,16.47,6,10.0
410,1707752889,699506098.0,927309669.0,2.26,8,100.0
411,1707771211,790058119.0,,1.29,8,100.0
412,1707776252,923376856.0,911103440.0,1.12,8,100.0
413,1707781920,931005858.0,911103440.0,18.67,8,100.0
414,1707820559,888932348.0,818437087.0,16.96,8,100.0
415,1707828396,792987344.0,916351528.0,14.52,8,100.0
416,1707850138,,,1.44,8,100.0
417,1707876409,854920924.0,925733701.0,14.47,8,100.0
418,1707924439,,925578775.0,13.94,8,100.0
419,1707952057,648440468.0,913992595.0,11.99,8,100.0
420,1707956632,921959987.0,,9.04,8,100.0
421,1708024461,747897654.0,923585279.0,8.77,8,100.0
422,1708039452,844735613.0,915723755.0,21.4,6,10.0
423,1708055236,884017858.0,915723755.0,17.05,6,10.0
424,1708069155,,,22.4,8,100.0
425,1708072825,600992866.0,892852681.0,16.05,8,100.0
426,1708079479,469291127.0,892852681.0,15.75,8,100.0
427,1708091211,,,30.46,8,100.0
428,1708100949,573519360.0,914726462.0,12.9,8,100.0
429,1708121573,794349662.0,923219754.0,3.71,8,100.0
430,1708133811,635803644.0,,12.65,8,100.0
431,1708197764,503212553.0,898315867.0,48.85,10,100.0
432,1708209091,763939853.0,898315867.0,45.94,10,100.0
433,1708224755,872888444.0,893754870.0,40.18,10,100.0
434,1708260243,768974324.0,887568841.0,40.91,10,100.0
435,1708286616,869059093.0,907596272.0,41.03,10,100.0
436,1708292021,,907596272.0,41.2,10,100.0
437,1708303823,600049386.0,908696870.0,40.68,10,100.0
438,1708343404,571579606.0,894174882.0,42.42,10,100.0
439,1708352415,602198100.0,894174882.0,28.12,10,100.0
440,1708367898,930035785.0,926473401.0,4.84,8,100.0
441,1708382641,689702243.0,781611989.0,11.05,8,100.0
442,1708416999,,919969027.0,3.67,8,100.0
443,1708435353,798441069.0,,18.42,6,10.0
444,1708474669,912733709.0,916183934.0,17.5,6,10.0
445,1708483432,939000934.0,928822586.0,18.21,6,10.0
446,1708527839,710935274.0,885994867.0,16.31,6,10.0
447,1708546026,921856558.0,,14.63,6,10.0
448,1708553722,,925107702.0,14.93,8,100.0
449,1708578572,,,10.96,8,100.0
450,1708592628,651743064.0,,10.19,8,100.0
451,1708679166,,,25.49,8,100.0
452,1709635460,718589959.0,914254511.0,16.5,9,10.0
453,1709648055,907281291.0,916404415.0,20.68,6,10.0
454,1709669839,903094117.0,,18.59,6,10.0
455,1709684178,716807270.0,921647211.0,17.59,6,10.0
456,1709720496,816527641.0,,16.48,6,10.0
457,1709773919,929297785.0,928567498.0,18.05,7,10.0
458,1709803509,709203987.0,928305910.0,16.53,6,10.0
459,1709819783,36647824.0,,17.05,6,10.0
460,1709836426,533098357.0,,19.99,8,100.0
461,1709853211,631977703.0,907333946.0,8.91,8,100.0
462,1709858993,783653861.0,907333946.0,7.62,8,100.0
463,1709916000,754927424.0,922433644.0,18.4,8,100.0
464,1709934134,826018056.0,922433644.0,7.63,6,10.0
465,1709949646,,925265683.0,23.0,8,100.0
466,1709974821,794424493.0,927624845.0,22.53,8,100.0
467,1709998876,687919075.0,927624845.0,16.09,9,10.0
468,1710006326,742392550.0,923875228.0,22.17,8,100.0
469,1710028324,547829325.0,904061083.0,10.73,8,100.0
470,1710068370,826436909.0,906443064.0,14.43,8,100.0
471,1710075972,811231552.0,,12.7,8,100.0
472,1710098267,626626887.0,,11.18,8,100.0
473,1710110301,770176530.0,920389930.0,18.0,8,100.0
474,1710137873,717175599.0,912945204.0,17.98,8,100.0
475,1710185744,773432016.0,904975145.0,19.23,8,100.0
476,1710191287,821772626.0,923145862.0,5.79,6,10.0
477,1710204286,755185605.0,924215348.0,15.31,6,10.0
478,1710236876,,922433137.0,13.85,8,100.0
479,1710255808,753086454.0,914990711.0,8.31,9,10.0
480,1710271701,871839822.0,924478001.0,-8.71,8,100.0
481,1710287544,619551656.0,921805466.0,13.47,8,100.0
482,1710333645,841012441.0,923712444.0,24.18,8,100.0
483,1710369472,,924687161.0,16.14,6,10.0
484,1710426881,910322073.0,927937284.0,16.46,6,10.0
485,1710446021,601988384.0,927937284.0,17.26,6,10.0
486,1710462163,822188482.0,915933425.0,17.19,6,10.0
487,1710467461,679164305.0,915933425.0,17.33,6,10.0
488,1710519718,,913154418.0,27.1,8,10.0
489,1710529781,724498010.0,913154418.0,17.7,7,10.0
490,1710535848,861931152.0,,17.57,6,10.0
491,1710569499,868529855.0,912996675.0,17.02,6,10.0
492,1710581073,745066682.0,912996675.0,17.18,6,10.0
493,1710604345,566913408.0,,16.72,6,10.0
494,1710625647,,915355609.0,17.12,6,10.0
495,1710699370,818678249.0,924266067.0,12.03,8,100.0
496,1710719421,922693666.0,924266067.0,12.12,8,100.0
497,1710793090,925370864.0,926629854.0,19.0,6,10.0
498,1710824300,,914541465.0,20.79,9,10.0
499,1710843855,629302666.0,926732766.0,12.65,9,10.0
500,1710950062,593757347.0,911999796.0,12.62,8,100.0
501,1710978263,918081497.0,909326743.0,20.85,8,100.0
502,1711019216,923481483.0,,14.04,8,100.0
503,1711033404,828952710.0,902091150.0,10.47,6,10.0
504,1711042806,794087518.0,914621147.0,31.02,6,10.0
