,Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck,Link_bottleneck
39,1707230123,56885495.0,601203454.0,58.12,11,100.0,ba-ce
40,1707246706,56885185.0,601203454.0,38.01,10,10.0,pa-ma
41,1707252524,52638104.0,601203454.0,59.6,11,100.0,ba-ce
42,1707265401,114819531.0,620758295.0,52.25,11,100.0,ba-ce
43,1707323370,171300580.0,625109051.0,43.72,10,10.0,pa-ma
44,1707350791,167352813.0,781874994.0,49.3,11,100.0,ba-ce
45,1707443493,80111282.0,597743079.0,47.81,11,3.0,am-df
46,1707518883,114504745.0,575065646.0,25.16,11,100.0,df-rj
47,1707528416,51485117.0,575065646.0,54.84,11,100.0,ba-ce
48,1707530307,55836914.0,575065646.0,55.2,11,100.0,ba-ce
49,1707567044,140907119.0,598683299.0,49.6,11,100.0,ba-ce
50,1707590909,139880548.0,583847963.0,50.02,11,100.0,ba-ce
51,1707595920,199282117.0,609910055.0,49.87,11,100.0,ba-ce
52,1707611961,174640428.0,647968673.0,49.93,11,100.0,ba-ce
53,1707637708,40842312.0,589115864.0,55.88,11,100.0,ba-ce
54,1707652111,83938731.0,589115864.0,58.98,11,100.0,ba-ce
55,1707670398,100873288.0,897900836.0,32.19,11,100.0,df-rj
56,1707686956,100663436.0,780239588.0,29.21,11,100.0,df-rj
57,1707774356,32767941.0,801949882.0,25.06,11,100.0,df-rj
58,1707779023,136472439.0,801949882.0,28.56,11,100.0,df-rj
59,1707827658,31614542.0,228380024.0,24.67,11,100.0,df-rj
60,1707849100,220043838.0,680368605.0,41.28,10,10.0,pa-ma
61,1707850345,84410342.0,680368605.0,41.28,10,10.0,pa-ma
62,1707902456,95001099.0,780211697.0,34.75,10,10.0,pa-ma
63,1707920457,64601752.0,906540170.0,36.09,10,10.0,pa-ma
64,1707936860,139412013.0,818626025.0,37.69,10,10.0,pa-ma
65,1707944350,117918001.0,847620732.0,40.67,10,10.0,pa-ma
66,1707964186,85249275.0,886893208.0,36.59,10,10.0,pa-ma
67,1708030025,134846785.0,634916736.0,51.27,11,100.0,ba-ce
68,1708043421,78282668.0,634916736.0,58.48,11,100.0,ba-ce
69,1708067301,48653748.0,707108038.0,54.05,11,100.0,ba-ce
70,1708102673,682567236.0,2417282252.0,54.24,11,100.0,ba-ce
71,1708123886,1622508745.0,2623358568.0,51.26,11,100.0,ba-ce
72,1708135001,2560941390.0,2623358568.0,49.41,11,100.0,ba-ce
73,1708163473,2291455309.0,1715047990.0,49.83,11,100.0,ba-ce
74,1708183719,878598535.0,1347211320.0,43.82,11,100.0,ba-ce
75,1708194303,2049752367.0,1347211320.0,53.21,11,100.0,ba-ce
76,1708350378,672095013.0,1050200610.0,48.0,10,10.0,pa-ma
77,1708374720,2091548183.0,2745519740.0,36.67,10,10.0,pa-ma
78,1708386873,2061455614.0,2570121328.0,38.89,10,10.0,pa-ma
79,1708417246,1784472793.0,1908903335.0,42.12,10,10.0,pa-ma
80,1708438165,1009998493.0,1235822416.0,42.18,10,10.0,pa-ma
81,1708460219,1801142417.0,1807006864.0,49.64,11,100.0,ba-ce
82,1708480190,2298803049.0,1406192633.0,52.21,11,100.0,ba-ce
83,1708516255,1309726275.0,1974736972.0,49.69,11,100.0,ba-ce
84,1708528923,855984429.0,1974736972.0,57.26,10,10.0,df-mg
85,1708552478,1706776030.0,3633583252.0,27.76,10,10.0,df-mg
86,1708557356,1597069645.0,3316083430.0,28.37,10,10.0,df-mg
87,1708595919,2737997299.0,1572174407.0,49.29,11,100.0,ba-ce
88,1708634988,2755662825.0,1663412363.0,49.66,11,100.0,ba-ce
89,1708648729,2181314402.0,1729112088.0,49.76,11,100.0,ba-ce
90,1708683078,2474991552.0,1860279053.0,20.57,10,10.0,df-mg
91,1708686752,793281577.0,1860279053.0,19.94,10,10.0,df-mg
92,1708705697,2670259357.0,3189743312.0,27.53,10,10.0,df-mg
93,1708720336,1058169200.0,2314315213.0,25.85,10,10.0,df-mg
94,1708738758,3390049767.0,1996860298.0,25.43,10,10.0,df-mg
95,1708759242,1340741189.0,2871342077.0,23.46,10,10.0,df-mg
96,1708785287,813386340.0,3145120493.0,25.76,10,10.0,df-mg
97,1708811339,2286160681.0,2238347682.0,21.95,10,10.0,df-mg
98,1708819180,3153022066.0,2238347682.0,21.75,10,10.0,df-mg
99,1708849579,2864396634.0,2679399819.0,22.34,10,10.0,df-mg
100,1708900679,2339024368.0,2765249709.0,22.1,10,10.0,df-mg
101,1708905028,2483823590.0,2765249709.0,23.0,10,10.0,df-mg
102,1708935002,2654005848.0,3207330656.0,22.48,10,10.0,df-mg
103,1708951276,106535593.0,2020503062.0,27.62,10,10.0,df-mg
104,1708964385,2583588989.0,2020503062.0,48.33,11,100.0,ba-ce
105,1708991247,547987351.0,1764128231.0,49.56,11,100.0,ba-ce
106,1709018909,1111886925.0,2414664917.0,49.65,11,100.0,ba-ce
107,1709037441,688234302.0,2329260353.0,49.85,11,100.0,ba-ce
108,1709075395,2851345773.0,1658119529.0,49.71,11,100.0,ba-ce
109,1709107782,1442064454.0,2072092587.0,55.31,11,100.0,ba-ce
110,1709145026,2880657493.0,2473069587.0,54.79,11,100.0,ba-ce
111,1709147544,475163259.0,2473069587.0,54.79,11,100.0,ba-ce
112,1709174025,4136366246.0,1455894692.0,25.59,10,10.0,df-mg
113,1709194485,2313213976.0,2185387594.0,55.32,11,100.0,ba-ce
114,1709209914,3415754081.0,1743430829.0,57.34,11,100.0,ba-ce
115,1709227703,2109122533.0,1026013661.0,54.92,11,100.0,ba-ce
116,1709242799,1353414064.0,1986738834.0,30.97,10,10.0,df-mg
117,1709248603,1182794260.0,1986738834.0,31.02,10,10.0,df-mg
118,1709279421,961503926.0,1900031397.0,48.28,11,100.0,ba-ce
119,1709298746,778802784.0,4811455433.0,21.28,10,10.0,df-mg
120,1709322514,2144902071.0,3097153420.0,37.8,10,10.0,pa-ma
121,1709344408,3430534679.0,2314057003.0,21.02,10,10.0,df-mg
122,1709373898,1764807689.0,2778777300.0,21.74,10,10.0,df-mg
123,1709396427,2473870492.0,2010929950.0,20.96,10,10.0,df-mg
124,1709413498,2671716547.0,2932312640.0,21.37,10,10.0,df-mg
125,1709427209,2812968454.0,2932312640.0,24.17,10,10.0,df-mg
126,1709463110,2363526405.0,3852855260.0,23.3,10,10.0,df-mg
127,1709473438,1859391389.0,3852855260.0,41.19,10,10.0,pa-ma
128,1709481752,354785849.0,3197605823.0,27.0,11,10.0,df-mg
129,1709507026,1910771150.0,1754965104.0,54.77,11,100.0,ba-ce
130,1709561033,2242289829.0,2001631129.0,53.09,11,100.0,ba-ce
131,1709585499,2246052487.0,2836902685.0,37.75,10,10.0,pa-ma
132,1709597969,2870120417.0,2836902685.0,22.89,10,10.0,df-mg
133,1709639964,1982626706.0,1515883313.0,80.58,10,10.0,df-mg
134,1709653092,760009594.0,908854474.0,60.15,10,10.0,df-mg
135,1709669023,2597634727.0,1267576421.0,60.48,10,10.0,df-mg
136,1709690476,1232486412.0,2876769119.0,23.45,10,10.0,df-mg
137,1709716646,628436985.0,3494684132.0,57.65,10,10.0,df-mg
138,1709723752,1361157798.0,3494684132.0,23.38,10,10.0,df-mg
139,1709748195,1911876363.0,554487792.0,49.61,11,100.0,ba-ce
140,1709770482,2222662546.0,2331123784.0,52.5,11,100.0,ba-ce
141,1709801362,1812736727.0,2001838943.0,54.55,11,100.0,ba-ce
142,1709816964,2946537434.0,1722500187.0,54.79,11,100.0,ba-ce
143,1709834949,2213906620.0,3521087539.0,25.84,10,10.0,df-mg
144,1709908312,842688987.0,3924146241.0,24.78,11,100.0,ba-ce
145,1709921944,2254185385.0,1904491891.0,24.78,10,10.0,df-mg
146,1709937230,2175408183.0,3079968971.0,48.98,11,100.0,ba-ce
147,1709948296,2036703833.0,3079968971.0,28.08,10,10.0,pa-ma
148,1709979844,1071280080.0,1782043742.0,38.0,10,10.0,pa-ma
149,1709985171,2050714848.0,1260722194.0,38.99,10,10.0,pa-ma
150,1709999647,1666682383.0,1260722194.0,56.69,10,10.0,df-mg
151,1710017726,1156292618.0,2492044849.0,49.67,11,100.0,ba-ce
152,1710065377,1371813021.0,1230857336.0,54.35,11,100.0,ba-ce
153,1710069205,2072389441.0,1230857336.0,54.41,11,100.0,ba-ce
154,1710094922,1602080058.0,2434215172.0,54.54,11,100.0,ba-ce
155,1710118611,1658181990.0,2784471629.0,36.17,10,10.0,df-mg
156,1710158089,2647964868.0,3353551960.0,25.28,10,10.0,df-mg
157,1710191566,2130203365.0,2344472282.0,31.5,10,10.0,df-mg
158,1710195573,1805229163.0,2344472282.0,27.15,10,10.0,df-mg
159,1710208258,1608463528.0,3048450784.0,27.2,10,10.0,df-mg
160,1710242481,1675788605.0,3436714694.0,55.39,11,100.0,ba-ce
161,1710260105,1209115947.0,954350840.0,30.23,11,100.0,ba-ce
162,1710267229,2098208759.0,954350840.0,57.86,11,100.0,ba-ce
163,1710292946,644647930.0,1049468863.0,52.03,11,100.0,ba-ce
164,1710330767,3046323147.0,999240898.0,32.15,11,100.0,ba-ce
165,1710346699,1095241520.0,2764587487.0,40.62,10,10.0,pa-ma
166,1710365789,1448280569.0,2724161095.0,26.87,10,10.0,df-mg
167,1710381796,1234330497.0,2724161095.0,50.35,11,100.0,ba-ce
168,1710385168,2140729109.0,1558081882.0,24.84,10,10.0,df-mg
169,1710460605,2228327989.0,2186599250.0,51.47,10,10.0,df-mg
170,1710504395,2662746971.0,3465927744.0,21.9,10,10.0,df-mg
171,1710507468,2711568632.0,3465927744.0,26.15,10,10.0,df-mg
172,1710560323,320437065.0,1974893568.0,68.63,11,100.0,ba-ce
173,1710580485,2033136638.0,1319065874.0,60.14,11,100.0,ba-ce
174,1710594910,2018464243.0,2889985515.0,53.38,11,100.0,ba-ce
175,1710626630,1521585894.0,1382735139.0,43.48,10,3.0,am-df
176,1710628716,1433767024.0,1382735139.0,62.86,11,100.0,ba-ce
177,1710637889,2688162642.0,1693111336.0,19.3,10,10.0,df-mg
178,1710676885,2474798378.0,2585064753.0,28.49,10,10.0,df-mg
179,1710677246,717699135.0,2585064753.0,28.18,10,10.0,df-mg
180,1710692116,1510456012.0,1371379367.0,55.38,11,100.0,ba-ce
181,1710714256,2364855581.0,2827425121.0,22.61,10,10.0,df-mg
182,1710748714,1873798566.0,3160957481.0,22.26,10,10.0,df-mg
183,1710756437,1177498478.0,3160957481.0,22.07,10,10.0,df-mg
184,1710786217,2288385005.0,3248803995.0,28.29,10,10.0,df-mg
185,1710794521,3222969964.0,1344302736.0,26.3,10,10.0,df-mg
186,1710806074,1357757730.0,3610622835.0,26.25,10,10.0,df-mg
187,1710808386,2877638803.0,3610622835.0,30.52,10,10.0,df-mg
188,1710961520,2489261892.0,1832470049.0,54.71,11,100.0,ba-ce
189,1710988004,2332250085.0,1402362176.0,60.89,11,100.0,ba-ce
190,1711005973,711819304.0,1872390857.0,55.21,11,100.0,ba-ce
191,1711031932,2462573570.0,2866946618.0,54.52,11,100.0,ba-ce
192,1711054319,1624820372.0,3676859621.0,53.67,11,100.0,ba-ce
193,1711068410,1554888074.0,1411072391.0,55.85,11,100.0,ba-ce
194,1711075497,1237215812.0,1411072391.0,55.89,11,100.0,ba-ce
195,1711122129,1126755375.0,2199657892.0,23.45,11,100.0,ba-ce
196,1711142939,2520088259.0,2199657892.0,24.42,10,10.0,df-mg
197,1711156195,56046398.0,2290825476.0,54.91,10,10.0,df-mg
198,1711188652,1899704569.0,2065980209.0,26.64,10,10.0,df-mg
199,1711209534,2408576061.0,1729062353.0,20.63,10,10.0,df-mg
200,1711219166,2358152234.0,2911120327.0,21.91,10,10.0,df-mg
201,1711223538,1692684841.0,2911120327.0,22.28,10,10.0,df-mg
202,1711230834,2406116096.0,3319267162.0,21.65,10,10.0,df-mg
203,1711272881,1475191210.0,3030761643.0,21.3,10,10.0,df-mg
204,1711276211,1728629446.0,3030761643.0,21.09,10,10.0,df-mg
205,1711295335,1724431263.0,2605502947.0,20.16,10,10.0,df-mg
206,1711327597,1361162971.0,2037204607.0,45.82,10,10.0,df-mg
207,1711341240,2463346146.0,2370161797.0,59.74,11,100.0,ba-ce
208,1711363626,2190012712.0,2169979183.0,60.62,11,100.0,ba-ce
209,1711378043,1588217379.0,2928503931.0,60.57,11,100.0,ba-ce
210,1711392800,1657087354.0,1933968336.0,74.95,11,100.0,ba-ce
211,1711404774,2327102506.0,3009375434.0,60.64,11,100.0,ba-ce
212,1711474822,2734169985.0,2159966121.0,27.71,10,10.0,df-mg
213,1711490045,1698170954.0,2671474172.0,55.38,11,100.0,ba-ce
214,1711507828,2633903582.0,2671474172.0,55.5,11,100.0,ba-ce
215,1711543003,2665634237.0,3164163161.0,56.59,11,100.0,ba-ce
216,1711561017,3340147494.0,3164163161.0,54.91,11,100.0,ba-ce
217,1711579608,2044540574.0,2472642720.0,53.95,11,100.0,ba-ce
218,1711590557,2358885769.0,3562913047.0,25.94,10,10.0,df-mg
219,1711627161,1902962004.0,3415018196.0,37.96,10,10.0,pa-ma
220,1711633606,2430179494.0,3387341250.0,37.14,10,10.0,pa-ma
221,1711655598,1810376058.0,2979746315.0,55.05,11,100.0,ba-ce
222,1711660586,1043227740.0,2252025323.0,26.81,10,10.0,df-mg
223,1711678418,2188858617.0,2252025323.0,36.99,10,10.0,pa-ma
224,1711707238,989542902.0,1634421703.0,49.31,11,100.0,ba-ce
225,1711713610,1986521769.0,1634421703.0,51.06,11,100.0,ba-ce
226,1711727255,1956706962.0,1645371138.0,54.23,11,100.0,ba-ce
227,1711743645,3528723383.0,1548434347.0,54.29,11,100.0,ba-ce
228,1711751475,825961993.0,2188009359.0,54.95,11,100.0,ba-ce
229,1711765406,1928826172.0,2188009359.0,39.92,10,10.0,df-mg
230,1711809646,1804468706.0,1800356047.0,30.67,10,10.0,df-mg
231,1711818908,1969753955.0,2969520296.0,24.39,10,10.0,df-mg
232,1711820956,1636581872.0,2969520296.0,23.77,10,10.0,df-mg
233,1711843582,752510528.0,3070923771.0,25.95,11,20.0,df-sp
234,1711904633,1903015765.0,2670994831.0,58.9,11,100.0,ba-ce
235,1711914497,2307451646.0,2035607509.0,58.21,11,100.0,ba-ce
236,1711934199,2428659302.0,2127812102.0,58.53,11,100.0,ba-ce
237,1711967010,2113608408.0,1837738248.0,58.99,11,100.0,ba-ce
238,1711988750,2278980661.0,3899751982.0,52.14,11,100.0,ba-ce
239,1712002019,2735315490.0,4634186961.0,26.27,10,10.0,df-mg
240,1712017892,1067976845.0,2689770562.0,25.97,10,10.0,df-mg
241,1712055335,2230046631.0,1991893792.0,25.66,10,10.0,df-mg
242,1712065688,3089839517.0,1991893792.0,73.31,10,10.0,pa-ma
243,1712079211,1251766140.0,1991893792.0,41.49,10,10.0,pa-ma
244,1712106007,2077501691.0,2637688180.0,25.87,10,10.0,df-mg
245,1712140210,2718157817.0,2386028007.0,25.66,10,10.0,df-mg
246,1712154803,2777919550.0,2880717556.0,69.88,11,100.0,ba-ce
247,1712170954,2265550946.0,2315837735.0,71.25,10,10.0,pa-ma
248,1712177419,2085816619.0,2315837735.0,56.41,11,100.0,ba-ce
249,1712196576,1551578682.0,1341124354.0,56.23,11,100.0,ba-ce
250,1712196715,1679723720.0,1341124354.0,56.23,11,100.0,ba-ce
251,1712220413,1742114096.0,2790407837.0,55.24,11,100.0,ba-ce
252,1712244975,951871224.0,3710059037.0,55.5,11,100.0,ba-ce
253,1712260617,2037142923.0,3358399027.0,55.43,11,100.0,ba-ce
254,1712266162,1526726197.0,2001150164.0,55.35,11,100.0,ba-ce
255,1712299971,849686102.0,3259792748.0,54.93,11,100.0,ba-ce
256,1712322907,2855006173.0,2583466248.0,38.39,10,10.0,pa-ma
257,1712324498,1927764957.0,2583466248.0,37.96,10,10.0,pa-ma
258,1712349110,1948311215.0,2507081474.0,42.41,10,10.0,pa-ma
259,1712358205,1970874277.0,2507081474.0,55.08,11,100.0,ba-ce
260,1712369100,1741111588.0,2507081474.0,53.11,11,100.0,ba-ce
261,1712422435,2165943567.0,1453433664.0,55.68,11,100.0,ba-ce
262,1712433937,1795548055.0,2233125112.0,54.82,11,100.0,ba-ce
263,1712450203,1743473940.0,1799625668.0,36.89,10,10.0,pa-ma
264,1712457246,2001994228.0,1799625668.0,37.1,10,10.0,pa-ma
265,1712493056,2060863851.0,2065540015.0,37.77,10,10.0,pa-ma
266,1712511719,2487125124.0,1560179818.0,37.12,10,10.0,pa-ma
267,1712525299,1296149330.0,1506654486.0,56.54,11,100.0,ba-ce
268,1712533398,2636300418.0,1506654486.0,55.15,11,100.0,ba-ce
269,1712552395,1570250018.0,1595883754.0,54.98,11,100.0,ba-ce
270,1712567430,1609305073.0,897643012.0,54.15,11,100.0,ba-ce
271,1712580238,2508434363.0,3350677205.0,55.22,11,100.0,ba-ce
272,1712597887,1647056516.0,3350677205.0,55.8,11,100.0,ba-ce
273,1712601583,2598914588.0,1804820473.0,55.5,11,100.0,ba-ce
274,1712950280,884097394.0,4812959027.0,30.63,10,10.0,df-mg
275,1712974604,2285840736.0,2755150521.0,28.36,11,100.0,ba-ce
276,1712994539,831049615.0,1393488423.0,57.87,11,100.0,ba-ce
277,1713017222,1837004978.0,3012992740.0,52.39,11,100.0,ba-ce
278,1713017675,1777755855.0,3012992740.0,23.33,11,100.0,ba-ce
279,1713030903,2918924659.0,2610097947.0,24.75,11,100.0,ba-ce
280,1713112137,1905104067.0,2128870040.0,30.37,11,100.0,ba-ce
281,1713129389,861248457.0,3116940756.0,29.21,11,100.0,ba-ce
282,1713143116,2859717743.0,3116940756.0,56.77,10,10.0,df-mg
283,1713173754,3155592503.0,2895207567.0,57.92,11,100.0,ba-ce
284,1713195453,1245826018.0,2895207567.0,62.34,11,100.0,ba-ce
285,1713226582,903248153.0,1484684697.0,63.96,11,100.0,ba-ce
286,1713234978,782719495.0,1889748013.0,34.58,11,100.0,ba-ce
287,1713251621,1008573027.0,1221696874.0,62.96,11,100.0,ba-ce
288,1713273641,1930639772.0,4052976973.0,66.09,11,100.0,ba-ce
289,1713285104,2916035240.0,3670965959.0,58.71,11,100.0,ba-ce
290,1713300224,2430859303.0,3972801879.0,32.88,11,100.0,ba-ce
291,1713353704,1475769109.0,2250721192.0,31.39,11,100.0,ba-ce
292,1713358278,622907320.0,2250721192.0,31.88,11,100.0,ba-ce
293,1713375511,2234615062.0,2818471376.0,60.41,11,100.0,ba-ce
294,1713397552,2239992342.0,1368604953.0,60.14,11,100.0,ba-ce
295,1713466277,952474866.0,1973577713.0,55.06,11,100.0,ba-ce
296,1713494112,1825685532.0,2885114100.0,31.66,10,10.0,df-mg
297,1713494183,862296042.0,2885114100.0,31.56,10,10.0,df-mg
298,1713621116,3536597082.0,2196040842.0,59.1,10,10.0,df-mg
299,1713641414,1425493841.0,2196040842.0,31.73,10,10.0,df-mg
300,1713654482,3043860211.0,2547992092.0,59.39,10,10.0,df-mg
301,1713699721,2268703571.0,3100286646.0,26.7,10,10.0,df-mg
302,1713702327,3434557915.0,3100286646.0,26.04,10,10.0,df-mg
303,1713730619,2277039083.0,2510765188.0,26.14,10,10.0,df-mg
304,1713743881,2393374121.0,2178302306.0,33.38,10,10.0,df-mg
305,1713791869,2923496495.0,4981275231.0,59.97,10,10.0,df-mg
306,1713804026,3616641274.0,4981275231.0,31.27,10,10.0,df-mg
307,1713817738,1579986179.0,2915427107.0,30.75,10,10.0,df-mg
308,1713914218,2781103356.0,2062191992.0,60.15,10,10.0,df-mg
309,1713924641,2186368041.0,2266013041.0,59.48,10,10.0,df-mg
310,1713962880,2363705337.0,4131878859.0,60.43,10,10.0,df-mg
311,1713975572,2008074209.0,4131878859.0,32.19,10,10.0,df-mg
312,1713998439,2379207880.0,3503936102.0,38.67,10,10.0,pa-ma
313,1714062718,1836157118.0,3006696894.0,38.57,10,10.0,pa-ma
314,1714092810,1780011256.0,1850900682.0,59.5,11,100.0,ba-ce
315,1714145203,1545656621.0,3111788248.0,30.51,11,100.0,ba-ce
316,1714148801,2604246088.0,3293989893.0,32.22,11,100.0,ba-ce
317,1714171721,1998220353.0,1792588260.0,59.8,11,100.0,ba-ce
318,1714183044,2640576908.0,2167252339.0,31.5,11,100.0,ba-ce
319,1714246919,2003096335.0,3180923629.0,31.2,11,100.0,ba-ce
320,1714256534,2038433478.0,2228610613.0,31.24,11,100.0,ba-ce
321,1714271896,3199715311.0,2547669748.0,32.41,11,100.0,ba-ce
322,1714302840,3278276529.0,2994943819.0,59.11,11,100.0,ba-ce
323,1714317944,1787656391.0,2036958339.0,59.36,11,100.0,ba-ce
324,1714321648,2043022979.0,2036958339.0,31.47,11,100.0,ba-ce
325,1714342041,2356833614.0,2774075216.0,31.82,11,100.0,ba-ce
326,1714401768,2447376806.0,4087660550.0,60.23,11,100.0,ba-ce
327,1714415782,1618963485.0,4699044045.0,24.0,9,20.0,df-sp
328,1714430598,2612653299.0,3776754049.0,22.23,9,20.0,df-sp
329,1714444955,2749417895.0,3776754049.0,22.66,9,20.0,df-sp
330,1714498717,2639606661.0,2607815422.0,21.53,10,20.0,df-sp
331,1714509526,1119677402.0,2607815422.0,21.46,9,20.0,df-sp
332,1714538570,2751191732.0,2629958713.0,22.78,9,20.0,df-sp
333,1714577537,2208983182.0,3110817729.0,22.19,9,20.0,df-sp
334,1714580478,1921412872.0,3110817729.0,22.58,9,20.0,df-sp
335,1714605258,1119168805.0,2734726193.0,22.1,9,20.0,df-sp
336,1714616564,2500493509.0,2972402697.0,21.52,9,20.0,df-sp
337,1714646570,2150163752.0,3882350504.0,10.07,9,20.0,df-sp
338,1714663120,2760421019.0,3882350504.0,24.66,9,20.0,df-sp
339,1714671374,2520617905.0,2482397332.0,35.76,9,20.0,df-sp
340,1714687504,2679240516.0,2862827062.0,23.87,9,20.0,df-sp
341,1714724929,2647966327.0,3351683911.0,28.02,9,20.0,df-sp
342,1714738688,3258567160.0,3351683911.0,26.84,9,20.0,df-sp
343,1714779195,1654124015.0,2628262051.0,25.95,9,20.0,df-sp
344,1714780885,2958618784.0,2628262051.0,24.43,9,20.0,df-sp
345,1714824121,3107673858.0,2644819013.0,26.73,9,20.0,df-sp
346,1714839141,3245707125.0,2891661649.0,27.63,10,20.0,df-sp
347,1714857715,2914049212.0,3021227576.0,28.27,9,20.0,df-sp
348,1714876597,1821641934.0,3292907660.0,29.47,9,20.0,df-sp
349,1714896855,1046440862.0,2829123452.0,28.75,9,20.0,df-sp
350,1714913427,1926766396.0,3064778545.0,27.3,9,20.0,df-sp
351,1714933384,2636486670.0,2937406572.0,28.59,9,20.0,df-sp
352,1714947496,3914824271.0,3490715961.0,29.25,10,20.0,df-sp
353,1714959606,2829165168.0,1307004452.0,25.23,9,20.0,df-sp
354,1714986440,2445964597.0,3153594369.0,25.89,9,20.0,df-sp
355,1715008833,2782198664.0,3911302138.0,40.42,9,20.0,df-sp
356,1715011438,2333402122.0,3469566087.0,29.28,10,20.0,df-sp
357,1715029854,2440968457.0,3677999337.0,25.94,9,20.0,df-sp
358,1715086315,2238079101.0,4517865606.0,29.07,9,20.0,df-sp
359,1715100366,2157264643.0,2985353226.0,27.01,9,20.0,df-sp
360,1715112463,2976776024.0,3888748370.0,29.1,9,20.0,df-sp
361,1715136256,1203287672.0,3202512393.0,28.79,9,20.0,df-sp
362,1715174551,2500104465.0,2396104012.0,44.46,10,10.0,ms-pr
363,1715207147,2469347261.0,4203690250.0,29.76,9,20.0,df-sp
364,1715219189,2421210054.0,2959819174.0,27.1,10,10.0,pa-ma
365,1715280990,1849069180.0,4142624215.0,29.26,9,20.0,df-sp
366,1715349035,2640819143.0,3281676698.0,34.94,10,10.0,ms-pr
367,1715367205,1878624377.0,3476528349.0,26.86,9,20.0,df-sp
368,1715384235,3007805573.0,3809117796.0,28.4,9,20.0,df-sp
369,1715392817,3337987413.0,3809117796.0,27.31,9,20.0,df-sp
370,1715478949,3066423004.0,2797656973.0,27.13,9,20.0,df-sp
371,1715534359,868951368.0,2613670711.0,27.57,9,20.0,df-sp
372,1705408844,636076569.0,916685031.0,52.11,10,10.0,pa-ma
373,1705432510,504996474.0,917826511.0,32.95,11,100.0,df-rj
374,1705439966,546727089.0,917871001.0,34.34,11,100.0,df-rj
375,1705492187,758014150.0,919828803.0,33.51,11,100.0,df-rj
376,1705507035,826469431.0,919828803.0,32.82,11,100.0,df-rj
377,1705522184,174116157.0,918612399.0,41.25,11,10.0,pa-ma
378,1705555306,691274661.0,916976915.0,27.28,11,100.0,df-rj
379,1705575155,762734220.0,916976915.0,26.7,11,100.0,df-rj
380,1705582920,616587998.0,916976915.0,68.06,11,100.0,ba-ce
381,1705612258,491674959.0,917295981.0,64.64,11,100.0,ba-ce
382,1705639608,722890101.0,906737760.0,61.29,11,100.0,ba-ce
383,1705685541,524027506.0,915986037.0,52.93,11,100.0,ba-ce
384,1705697070,7969187.0,918135808.0,59.36,11,1.0,am-rr
