,Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck,Link_bottleneck
79,1709507730,277192008.0,883538310.0,48.68,10,1.0,ce-rr
80,1709526066,665847258.0,883538310.0,34.77,10,1.0,am-rr
81,1709545086,672125621.0,805414004.0,29.08,9,1.0,am-rr
82,1709557408,754714311.0,805414004.0,23.0,9,1.0,am-rr
83,1709569485,572630188.0,805414004.0,48.69,9,1.0,am-rr
84,1709579299,338795718.0,805414004.0,31.89,9,1.0,am-rr
85,1709603767,646186220.0,877547194.0,75.29,10,1.0,ce-rr
86,1709660278,489458806.0,838758123.0,45.27,11,1.0,ce-rr
87,1709674646,696885456.0,529269424.0,43.81,11,1.0,ce-rr
88,1709686605,643722319.0,887514815.0,38.89,9,1.0,am-rr
89,1709705304,713295535.0,887514815.0,59.39,11,1.0,ce-rr
90,1709724846,534670051.0,848719621.0,29.37,9,1.0,am-rr
91,1709739064,426478462.0,848719621.0,35.92,10,1.0,am-rr
92,1709753347,679845473.0,838858954.0,29.26,10,1.0,am-rr
93,1709768196,562827473.0,842322195.0,29.29,9,1.0,am-rr
94,1709769780,525966905.0,842322195.0,28.84,9,1.0,am-rr
95,1709832024,591867746.0,811284468.0,28.52,9,1.0,am-rr
96,1709848307,775583814.0,831045252.0,31.3,9,1.0,am-rr
97,1709927080,572681271.0,821508345.0,36.29,9,1.0,am-rr
98,1709943187,650693251.0,880436046.0,25.27,11,1.0,am-rr
99,1709993318,486541064.0,260150352.0,29.74,9,1.0,am-rr
100,1710016068,789054189.0,895118066.0,59.49,10,1.0,ce-rr
101,1710020375,624692306.0,909811592.0,100.15,10,1.0,ce-rr
102,1710060070,705377639.0,906810293.0,27.3,10,1.0,am-rr
103,1710083274,781505412.0,906810293.0,53.56,10,100.0,ba-ce
104,1710083651,732568457.0,906810293.0,54.33,10,100.0,ba-ce
105,1710106870,694838400.0,920827502.0,46.72,10,1.0,ce-rr
106,1710180349,453352218.0,829529344.0,48.44,10,1.0,ce-rr
107,1710199709,541224423.0,829529344.0,52.15,10,1.0,ce-rr
108,1710199827,483027162.0,829529344.0,52.18,10,1.0,ce-rr
109,1710323358,715443333.0,827171824.0,27.83,9,1.0,am-rr
110,1710352351,339764415.0,736312092.0,47.35,12,1.0,am-rr
111,1710376953,9594482.0,892128817.0,46.06,10,1.0,ce-rr
112,1710393205,810551355.0,892128817.0,54.2,10,1.0,ce-rr
113,1710434584,585057864.0,794451501.0,34.08,9,100.0,ap-am
114,1710438568,269117622.0,794451501.0,29.47,9,100.0,ap-am
115,1710451119,425303042.0,794451501.0,15.58,9,100.0,ap-am
116,1710466996,685349410.0,891341449.0,29.13,9,1.0,am-rr
117,1710501527,510344261.0,887044153.0,35.84,9,100.0,ap-am
118,1710509310,401973719.0,683253590.0,33.12,10,1.0,am-rr
119,1710528958,220883031.0,849138458.0,54.66,10,1.0,ce-rr
120,1710545913,595956769.0,849138458.0,16.03,9,1.0,am-rr
121,1710554935,773431243.0,895593516.0,20.91,9,1.0,am-rr
122,1710594197,809921884.0,877130197.0,42.33,10,1.0,ce-rr
123,1710598513,598896098.0,877130197.0,30.05,9,100.0,ap-am
124,1710626437,270899826.0,859675635.0,62.11,10,1.0,ce-rr
125,1710632375,123365120.0,859675635.0,26.58,9,1.0,am-rr
126,1710687805,724043284.0,256010252.0,51.52,10,1.0,ce-rr
127,1710718945,667000894.0,881350338.0,30.31,10,1.0,ce-rr
128,1710728241,649902790.0,881350338.0,54.36,10,1.0,ce-rr
129,1710763222,799253080.0,757234534.0,38.48,10,1.0,ce-rr
130,1710768241,410675714.0,757234534.0,39.59,10,1.0,ce-rr
131,1710780390,447743272.0,757234534.0,33.01,9,1.0,am-rr
132,1710820902,171600063.0,855692370.0,56.09,10,1.0,ce-rr
133,1710851608,119455180.0,804938682.0,44.05,11,1.0,ce-rr
134,1710864719,735628897.0,804938682.0,19.79,10,1.0,am-rr
135,1710977505,632931898.0,871364913.0,44.38,10,1.0,ce-rr
136,1711027896,541102223.0,814321760.0,25.32,10,1.0,am-rr
137,1711040084,525075823.0,814321760.0,40.15,9,1.0,am-rr
138,1711051520,545154689.0,708786825.0,24.26,9,1.0,am-rr
139,1711068945,218995053.0,875456408.0,47.14,10,1.0,ce-rr
140,1711071680,794821839.0,875456408.0,25.92,9,1.0,am-rr
141,1711142644,456814509.0,823764806.0,30.77,9,1.0,am-rr
142,1711176841,726035256.0,839439111.0,32.43,9,1.0,am-rr
143,1711182497,789736475.0,839439111.0,41.22,9,1.0,am-rr
144,1711204149,555746002.0,893704944.0,50.37,10,1.0,ce-rr
145,1711213559,198128197.0,264293290.0,57.42,10,1.0,ce-rr
146,1711223779,809554477.0,264293290.0,64.51,10,1.0,ce-rr
147,1711246756,546885605.0,910852601.0,59.95,11,1.0,ce-rr
148,1711270135,734633043.0,262105489.0,35.97,9,1.0,am-rr
149,1711286201,666371314.0,262105489.0,25.14,9,100.0,ap-am
150,1711311013,172545622.0,267543979.0,52.37,10,1.0,ce-rr
151,1711315493,275670533.0,267543979.0,63.65,10,1.0,ce-rr
152,1711325996,205731320.0,260047485.0,61.38,10,1.0,ce-rr
153,1711352854,519832539.0,899782885.0,34.45,11,100.0,ap-am
154,1711367894,607283033.0,799064743.0,28.68,10,1.0,am-rr
155,1711374329,116706981.0,799064743.0,55.08,10,1.0,ce-rr
156,1711387087,648806270.0,202585116.0,38.83,9,1.0,am-rr
157,1711398984,268802551.0,258473751.0,56.59,10,1.0,ce-rr
158,1711411366,635060455.0,846108974.0,33.03,9,100.0,ap-am
159,1711461418,376558327.0,727189273.0,101.94,9,1.0,am-rr
160,1711489430,481402469.0,796656093.0,29.75,9,1.0,am-rr
161,1711501851,513802651.0,796656093.0,29.75,9,100.0,ap-am
162,1711526912,895485650.0,908415740.0,36.49,10,1.0,ce-rr
163,1711540722,720108451.0,784444686.0,51.99,10,1.0,ce-rr
164,1711549306,411825176.0,784444686.0,29.5,9,1.0,am-rr
165,1711560366,543111568.0,224133769.0,34.04,9,1.0,am-rr
166,1711587816,524498528.0,271320383.0,32.69,10,1.0,am-rr
167,1711593399,854905081.0,271320383.0,44.92,10,1.0,ce-rr
168,1711700502,277348768.0,268958466.0,51.41,10,1.0,ce-rr
169,1711720111,272577903.0,893333504.0,40.04,10,1.0,ce-rr
170,1711742332,261724608.0,271634427.0,50.0,10,1.0,ce-rr
171,1711750558,862817581.0,887409602.0,34.99,10,1.0,am-rr
172,1711751866,562352264.0,887409602.0,32.38,9,1.0,am-rr
173,1711823518,805779677.0,862980119.0,53.55,10,1.0,ce-rr
174,1711975576,484965915.0,879072546.0,38.01,9,1.0,am-rr
175,1711987201,372513848.0,812439000.0,32.24,10,1.0,am-rr
176,1712076931,707424911.0,544788096.0,65.92,10,100.0,ba-ce
177,1712090396,519414381.0,807195177.0,33.53,11,1.0,am-rr
178,1712124985,8755618.0,899364174.0,58.78,10,1.0,ce-rr
179,1712146901,484285697.0,899364174.0,36.81,9,1.0,am-rr
180,1712172362,563662958.0,245367667.0,14.1,9,1.0,am-rr
181,1712245206,3145730.0,835035334.0,49.58,11,1.0,ce-rr
182,1712252773,464205755.0,672454982.0,184.13,10,1.0,ce-rr
183,1712298936,824203173.0,816427968.0,47.41,10,1.0,ce-rr
184,1712396812,689597040.0,897789155.0,97.04,11,1.0,ce-rr
185,1712421818,812440747.0,884266660.0,56.83,10,1.0,ce-rr
186,1712425803,861458129.0,884266660.0,53.78,10,1.0,ce-rr
187,1712440017,786436.0,827275441.0,67.61,10,1.0,ce-rr
188,1712505276,709888010.0,881958376.0,53.18,10,1.0,ce-rr
189,1712528317,754663040.0,911634344.0,48.35,11,1.0,ce-rr
190,1712544709,804625155.0,911634344.0,46.1,10,1.0,ce-rr
191,1712612056,576717.0,815741534.0,53.08,10,1.0,ce-rr
192,1712613131,524288.0,815741534.0,51.88,10,1.0,ce-rr
193,1712666675,544161236.0,842743270.0,26.81,10,1.0,ce-rr
194,1712684065,563137121.0,842743270.0,53.63,10,1.0,ce-rr
195,1712697418,1048576.0,809239822.0,52.44,10,1.0,ce-rr
196,1712708836,501797274.0,779565308.0,26.57,9,1.0,am-rr
197,1712969592,773430160.0,880756475.0,46.0,10,1.0,ce-rr
198,1713002507,863143145.0,912838156.0,13.32,9,100.0,ap-am
199,1713012972,631403826.0,879917081.0,12.99,9,100.0,ap-am
200,1713033644,770705710.0,864237289.0,15.5,9,1.0,am-rr
201,1713082988,634249055.0,878027176.0,19.12,9,1.0,am-rr
202,1713101982,793805131.0,898578730.0,18.75,9,1.0,am-rr
203,1713109782,692391177.0,891080909.0,17.41,9,1.0,am-rr
204,1713131315,495609818.0,898633316.0,21.16,9,1.0,am-rr
205,1713141688,850081923.0,883490658.0,24.35,9,100.0,ap-am
206,1713176522,673765001.0,814603294.0,22.37,9,1.0,am-rr
207,1713190174,400818015.0,773272409.0,21.57,10,1.0,am-rr
208,1713207792,413558829.0,808977152.0,21.59,10,100.0,ap-am
209,1713223579,642883488.0,853804416.0,37.52,10,1.0,am-rr
210,1713224896,521721440.0,853804416.0,37.58,10,1.0,am-rr
211,1713262020,686607358.0,510815203.0,39.75,9,1.0,am-rr
212,1713277828,458593842.0,510815203.0,33.14,9,1.0,am-rr
213,1713294645,432380810.0,782711316.0,29.87,9,1.0,am-rr
214,1713308459,546309161.0,833249922.0,28.99,9,100.0,ap-am
215,1713314527,593653053.0,833249922.0,30.16,9,100.0,ap-am
216,1713408958,759275210.0,890506685.0,31.38,9,1.0,am-rr
217,1713450964,391329776.0,785897613.0,44.31,9,1.0,am-rr
218,1713463520,524552032.0,809240591.0,28.09,9,1.0,am-rr
219,1713493395,690014229.0,896010700.0,32.22,10,1.0,am-rr
220,1713574465,648979934.0,849400262.0,30.79,9,1.0,am-rr
221,1713632832,679844929.0,894443959.0,31.34,9,1.0,am-rr
222,1713642271,651185915.0,892029758.0,31.71,9,100.0,ap-am
223,1713711580,716633680.0,908907949.0,46.91,10,1.0,ce-rr
224,1713716867,802530209.0,908907949.0,42.82,10,1.0,ce-rr
225,1713732604,707789790.0,881643891.0,27.32,9,100.0,ap-am
226,1713747007,891609076.0,879663909.0,33.48,9,1.0,am-rr
227,1713781330,649740382.0,873464375.0,30.49,10,1.0,am-rr
228,1713805218,633498520.0,803628244.0,31.05,9,100.0,pa-ap
229,1713837104,857579939.0,827485074.0,38.13,9,1.0,am-rr
230,1713893445,717017738.0,837451926.0,30.46,9,100.0,ap-am
231,1713913556,721579811.0,837451926.0,30.2,9,100.0,ap-am
232,1713925931,659385016.0,837451926.0,31.01,9,1.0,am-rr
233,1713957824,413507186.0,885134762.0,30.31,9,1.0,am-rr
234,1713980475,2306872.0,551921178.0,21.6,9,1.0,am-rr
235,1714186568,858313987.0,890860734.0,23.84,9,1.0,am-rr
236,1714255969,669204114.0,897174612.0,30.83,9,1.0,am-rr
237,1714303036,783022796.0,888512561.0,30.41,9,1.0,am-rr
238,1714322461,737886473.0,896534766.0,18.39,9,1.0,am-rr
239,1714335066,563347709.0,875092207.0,26.28,9,1.0,am-rr
240,1714377026,745012242.0,902048066.0,22.39,9,100.0,ap-am
241,1714401064,480407208.0,807680667.0,24.31,9,1.0,am-rr
242,1714420388,46871408.0,807680667.0,28.05,9,3.0,df-am
243,1714442773,6448887.0,870054848.0,24.86,10,3.0,df-am
244,1714490516,604506451.0,834314512.0,29.56,9,1.0,am-rr
245,1714529015,597061562.0,863032289.0,56.28,7,1.0,ce-rr
246,1714615204,757975251.0,904662653.0,27.43,10,1.0,am-rr
247,1714650252,815191112.0,870557894.0,21.46,9,1.0,am-rr
248,1714675112,491467816.0,840644766.0,50.1,11,1.0,ce-rr
249,1714687343,591554239.0,879652561.0,32.53,9,1.0,am-rr
250,1714697532,5401174.0,879652561.0,26.22,9,1.0,am-rr
251,1714761607,510359591.0,787535367.0,29.51,9,1.0,am-rr
252,1714863175,8965353.0,880120505.0,26.49,9,1.0,am-rr
253,1714873060,8545496.0,880120505.0,26.14,9,1.0,am-rr
254,1714929759,4875764.0,827332259.0,26.79,9,1.0,am-rr
255,1714956205,451308328.0,902983163.0,25.61,10,1.0,am-rr
256,1715004419,191103463.0,685343859.0,31.12,9,1.0,am-rr
257,1715099001,33030031.0,630353448.0,31.89,11,1.0,am-rr
258,1715111293,690496686.0,816423110.0,46.37,8,1.0,ce-rr
259,1715126443,241330068.0,816423110.0,48.92,7,1.0,ce-rr
260,1715328051,827434052.0,863976268.0,47.61,7,1.0,ce-rr
261,1715354666,704913357.0,841061211.0,29.07,8,1.0,ce-rr
262,1715364888,628936608.0,853175952.0,48.39,9,1.0,am-rr
263,1715375448,583898319.0,853175952.0,29.16,9,1.0,am-rr
264,1715385076,668834469.0,872049712.0,28.58,8,1.0,ce-rr
265,1715394177,10852874.0,872049712.0,27.38,11,1.0,am-rr
266,1715452989,601516975.0,880018860.0,28.8,9,100.0,ap-am
267,1715473547,841586129.0,890190108.0,29.22,9,1.0,am-rr
268,1715497121,134847628.0,892873133.0,28.84,10,1.0,am-rr
269,1715533423,491783471.0,850499695.0,33.21,9,1.0,am-rr
270,1715565890,734739223.0,887726438.0,29.86,9,3.0,df-am
271,1715609755,558785954.0,820357084.0,55.38,7,1.0,ce-rr
272,1715618778,603931695.0,820357084.0,77.74,7,1.0,ce-rr
273,1715638913,383256099.0,885804341.0,32.13,10,1.0,am-rr
274,1715707358,10800356.0,840276419.0,27.59,9,1.0,am-rr
275,1715723007,493985684.0,840276419.0,29.87,10,1.0,am-rr
276,1715733145,812018472.0,830554977.0,46.52,9,100.0,ap-am
277,1715788347,549981439.0,852336365.0,28.79,9,1.0,am-rr
278,1715797691,542484102.0,852336365.0,31.62,9,100.0,ap-am
279,1715806261,436786494.0,852336365.0,28.86,10,100.0,pa-ap
280,1715820110,5505368.0,890189618.0,31.17,10,1.0,am-rr
281,1715822549,7392470.0,890189618.0,28.71,9,3.0,df-am
282,1715864060,5872030.0,806617329.0,27.35,7,1.0,ce-rr
283,1715875068,6239027.0,264451303.0,28.31,9,1.0,am-rr
284,1715908391,7130319.0,848720384.0,28.24,9,1.0,am-rr
285,1715936302,764150868.0,822411274.0,50.68,8,1.0,ce-rr
286,1715938671,15309214.0,822411274.0,27.78,9,1.0,am-rr
287,1715963365,645418632.0,863934837.0,27.7,10,1.0,am-rr
288,1715970260,557896757.0,863934837.0,28.63,9,1.0,am-rr
289,1716097710,415970868.0,865706738.0,28.25,9,1.0,am-rr
290,1716118899,676281762.0,865706738.0,28.01,9,1.0,am-rr
291,1716182347,753507655.0,875091113.0,29.19,9,1.0,am-rr
292,1716194235,321340035.0,875091113.0,25.82,9,1.0,am-rr
293,1716201400,843894766.0,873450640.0,53.35,8,1.0,ce-rr
294,1716220350,262144.0,644492541.0,47.05,7,1.0,ce-rr
295,1716229748,480879646.0,875771901.0,28.3,9,1.0,am-rr
296,1716449176,671719498.0,881278431.0,28.75,9,100.0,ap-am
297,1716482548,389003812.0,790365147.0,29.12,9,1.0,am-rr
298,1716504266,15781172.0,894021127.0,32.24,9,1.0,am-rr
299,1716550942,527067885.0,871368485.0,27.86,9,1.0,am-rr
300,1716582175,753664942.0,723624540.0,60.95,9,1.0,am-rr
301,1716590555,654015243.0,723624540.0,26.02,10,100.0,ap-am
302,1716632860,685087677.0,882473756.0,28.62,9,1.0,am-rr
303,1716650375,824758566.0,876477087.0,40.68,7,1.0,ce-rr
304,1716704356,759167126.0,877081789.0,48.33,9,1.0,am-rr
305,1716730441,761968318.0,852425694.0,46.58,9,100.0,ap-am
306,1716752567,660709224.0,852425694.0,31.31,9,1.0,am-rr
307,1716794573,669526282.0,843634478.0,27.9,9,1.0,am-rr
308,1716806062,554844225.0,843634478.0,28.9,10,100.0,ap-am
309,1716827195,523660163.0,732968190.0,26.26,9,100.0,ap-am
310,1716844184,444702126.0,768183937.0,28.51,9,1.0,am-rr
311,1716860887,11010557.0,768183937.0,28.97,9,1.0,am-rr
312,1717151797,24536712.0,202114519.0,60.19,8,1.0,ce-rr
313,1717258445,675445667.0,890765579.0,27.65,9,1.0,am-rr
314,1717277282,667367696.0,875881444.0,27.33,9,100.0,ap-am
315,1717357656,174221668.0,245105742.0,54.34,7,1.0,ce-rr
316,1717360539,266076585.0,245105742.0,59.86,7,1.0,ce-rr
317,1717377767,248237995.0,245105742.0,59.4,8,1.0,ce-rr
318,1718161071,741397291.0,879127261.0,28.58,9,1.0,am-rr
319,1718204186,189262476.0,725704625.0,54.15,7,1.0,ce-rr
320,1718219474,611421210.0,850086428.0,63.54,8,1.0,ce-rr
321,1718240164,699925424.0,883166977.0,28.77,9,100.0,ap-am
322,1718265655,699821511.0,874147830.0,28.8,9,1.0,am-rr
323,1718281971,204596870.0,874147830.0,48.54,7,1.0,ce-rr
324,1718288535,272525270.0,874147830.0,52.63,8,1.0,ce-rr
325,1718311642,439144045.0,736993447.0,28.76,9,1.0,am-rr
326,1720548921,259944381.0,752198174.0,20.94,9,3.0,df-am
327,1720594057,796447055.0,878710378.0,25.36,9,100.0,ap-am
328,1720610232,562665937.0,878710378.0,28.24,9,1.0,am-rr
329,1720622100,432223200.0,831888684.0,26.29,9,100.0,ap-am
330,1720625538,606021567.0,831888684.0,28.66,9,100.0,ap-am
331,1720650248,28259193.0,270660214.0,70.25,8,1.0,ce-rr
332,1720660145,852441436.0,270660214.0,52.84,7,1.0,ce-rr
333,1720695915,397778717.0,874515182.0,49.65,9,1.0,am-rr
334,1720696451,511182461.0,874515182.0,49.8,9,3.0,df-am
335,1720730432,5138037.0,720216694.0,34.07,10,100.0,pa-ap
336,1720739031,765093669.0,720216694.0,50.24,8,1.0,ce-rr
337,1720767118,838805.0,809712978.0,48.99,7,1.0,ce-rr
338,1720774384,576676.0,809712978.0,43.47,8,1.0,ce-rr
339,1720786662,482135341.0,809712978.0,50.24,8,1.0,ce-rr
340,1720798955,269809348.0,672520043.0,51.62,7,1.0,ce-rr
341,1720822893,544055452.0,762419075.0,25.96,7,1.0,ce-rr
342,1720833855,715810800.0,881957317.0,25.9,9,100.0,ap-am
343,1720894888,456974127.0,872637610.0,25.29,9,1.0,am-rr
344,1705428917,423762217.0,768678732.0,52.98,10,1.0,am-rr
345,1705441758,129079983.0,768678732.0,49.68,8,1.0,am-rr
346,1705448956,300575272.0,675595388.0,53.79,6,100.0,rs-sp
347,1705458456,48916178.0,675595388.0,52.41,10,3.0,df-am
348,1705670068,240648384.0,863038758.0,34.72,9,1.0,am-rr
349,1705688347,510341709.0,863038758.0,49.19,10,1.0,am-rr
350,1705711849,540174439.0,607860418.0,57.1,7,200.0,rs-pr
351,1705962348,47919990.0,646100196.0,39.5,9,1.0,am-rr
352,1706572353,291141944.0,625843586.0,61.44,7,100.0,rs-sp
353,1706599339,423729752.0,625158948.0,60.5,6,100.0,rs-sp
354,1706640704,608282252.0,777520075.0,44.9,10,1.0,am-rr
355,1706656722,3984599.0,777520075.0,39.18,10,1.0,am-rr
356,1706699387,15938343.0,782079471.0,46.74,11,1.0,am-rr
357,1706717365,194270103.0,786540397.0,47.87,6,100.0,rs-sp
358,1706730907,540019745.0,786540397.0,58.01,9,1.0,am-rr
359,1706740558,12582944.0,834354050.0,39.45,10,1.0,am-rr
360,1706777423,378379236.0,892838287.0,57.92,9,1.0,am-rr
361,1706788824,662335381.0,876960840.0,43.95,9,3.0,df-am
362,1706807876,413772248.0,675393981.0,55.57,8,1.0,am-rr
363,1706832432,126975588.0,899417593.0,43.39,9,1.0,am-rr
364,1706839822,444230199.0,899417593.0,59.53,8,3.0,df-am
365,1706881146,690574751.0,888143472.0,53.12,8,1.0,am-rr
366,1706897370,611372022.0,676228386.0,43.49,8,1.0,am-rr
367,1706923480,404436369.0,827222226.0,44.55,9,1.0,am-rr
368,1706965280,397621132.0,897633574.0,47.82,9,3.0,df-am
369,1706970864,714408259.0,897633574.0,49.38,8,1.0,am-rr
370,1706985968,371301448.0,786539020.0,53.11,8,1.0,am-rr
371,1707002054,454296074.0,881223666.0,36.97,8,1.0,am-rr
372,1707014320,420688607.0,662551524.0,54.74,10,1.0,am-rr
373,1707027587,839142835.0,662551524.0,41.46,8,1.0,am-rr
374,1707043441,789892419.0,783262539.0,43.04,8,1.0,am-rr
375,1707056419,436733498.0,892707409.0,57.8,7,100.0,rs-sp
376,1707074644,674338416.0,885000400.0,43.21,8,1.0,am-rr
377,1707082113,767349873.0,885000400.0,47.72,8,3.0,df-am
378,1707099042,393739547.0,884685915.0,39.38,8,1.0,am-rr
379,1707149998,593757317.0,808663307.0,55.72,9,1.0,am-rr
380,1707172550,557109654.0,808663307.0,48.49,8,3.0,df-am
381,1707223459,451223115.0,577662395.0,58.38,7,100.0,rs-sp
382,1707237333,83939066.0,812492160.0,53.31,8,3.0,df-am
383,1707247877,9751762.0,657405281.0,45.52,10,1.0,am-rr
384,1707286544,756234561.0,751724209.0,37.99,9,1.0,am-rr
385,1707310317,778882720.0,751724209.0,46.94,9,1.0,am-rr
386,1707317353,580260261.0,852546421.0,47.78,8,1.0,am-rr
387,1707405074,580125745.0,836293545.0,40.72,8,3.0,df-am
388,1707407566,492780089.0,836293545.0,42.29,10,1.0,am-rr
389,1707420674,163682410.0,885575480.0,63.95,6,200.0,sp-ce
390,1707440272,41156651.0,885575480.0,44.09,8,3.0,df-am
391,1707473633,227017089.0,829100722.0,60.94,6,200.0,sp-ce
392,1707500025,647393800.0,782451166.0,71.9,13,1.0,am-rr
393,1707509478,616487140.0,782451166.0,45.29,9,1.0,am-rr
394,1707520497,181561370.0,882811631.0,46.0,8,1.0,am-rr
395,1707569806,486016118.0,899588307.0,45.0,8,1.0,am-rr
396,1707577950,145281054.0,596641533.0,62.37,6,200.0,sp-ce
397,1707596842,20604349.0,615305965.0,65.46,7,200.0,sp-ce
398,1707606826,65533431.0,615305965.0,65.12,6,100.0,rs-sp
399,1707632219,10693789.0,643878865.0,65.44,7,200.0,rs-pr
400,1707647333,108370535.0,631489487.0,65.17,7,200.0,rs-pr
401,1707666726,272787428.0,272473927.0,59.95,6,1.0,ce-rr
402,1707678743,468399953.0,272473927.0,41.52,8,1.0,am-rr
403,1707703317,462212855.0,646719207.0,58.81,6,100.0,rs-sp
