Unnamed: 0,Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck
92,1707779226,932550272.0,927665570.0,20.31,7,10.0
93,1707820950,832463597.4,928307721.0,20.4,7,10.0
94,1707826191,807144079.0,892111103.8,23.33,6,100.0
95,1707832599,708324456.0,928307721.0,19.59,7,10.0
96,1707846472,924790400.0,927414016.0,14.56,7,10.0
97,1707866313,852704220.0,914009043.0,17.41,6,100.0
98,1707889777,886834237.0,924587204.0,25.22,7,10.0
99,1707949648,921700009.0,924164074.0,22.83,7,10.0
100,1707963574,856896735.0,927834700.0,26.75,7,10.0
101,1707978913,907211171.0,912994758.0,32.77,7,10.0
102,1707994109,718225758.0,927203332.0,30.24,7,10.0
103,1708034901,676542825.0,922226419.0,33.06,7,10.0
104,1708076006,814321800.0,920078255.0,22.21,6,100.0
105,1708077825,931402615.0,920078255.0,20.58,7,10.0
106,1708096005,861032300.0,920078255.0,22.01,6,100.0
107,1708158543,858314159.0,925266053.0,31.25,7,10.0
108,1708206157,847558761.0,927414202.0,21.43,6,100.0
109,1708216624,585858563.0,935334047.0,33.68,6,100.0
110,1708248791,899103334.0,927046968.0,35.21,6,100.0
111,1708258346,863712137.0,924004296.0,34.07,6,100.0
112,1708277632,888038481.0,923994782.0,34.16,6,100.0
113,1708295718,817943630.0,858531071.0,27.33,6,100.0
114,1708327722,886256878.0,926994539.0,26.87,6,100.0
115,1708360600,899586079.0,936807588.0,31.37,7,10.0
116,1708376858,693795558.8,936807588.0,35.28,7,10.0
117,1708414042,776060061.0,905438606.4,35.55,7,10.0
118,1708435316,655734635.0,906327670.0,14.9,7,10.0
119,1708502911,734961323.0,901397268.0,15.2,6,100.0
120,1708523930,768602797.0,911875559.6,13.48,7,10.0
121,1708539800,589085226.0,902632876.0,21.4,7,10.0
122,1708549583,884154277.8,925531298.0,15.54,6,100.0
123,1708559475,879047230.0,925531298.0,26.56,7,10.0
124,1708597146,869057485.0,904571734.0,31.79,7,10.0
125,1708619934,880074413.0,913154418.0,34.38,7,10.0
126,1709727911,718275493.0,912104791.0,15.93,7,10.0
127,1709754357,692590265.0,905868269.8,16.7,6,10.0
128,1709772860,871588747.0,923808851.0,24.03,6,10.0
129,1709865837,646249387.0,924541524.0,29.53,6,10.0
130,1709924470,801183489.8,919289383.0,22.04,6,10.0
131,1709942255,751305868.0,926507253.0,24.95,6,10.0
132,1709969289,474142737.0,918660344.4,24.82,6,10.0
133,1709984986,718699632.0,923641079.0,24.82,6,10.0
134,1710007654,746313258.0,916328597.2,22.74,6,10.0
135,1710015485,913383041.0,837558204.0,24.34,6,10.0
136,1710059785,756864351.0,915406481.0,30.75,6,100.0
137,1710068083,679688186.0,925235089.0,31.12,6,10.0
138,1710088223,724988418.0,925108905.0,31.15,6,10.0
139,1710106533,790091981.0,915255693.0,31.35,6,100.0
140,1710125384,781957627.8,924060279.0,24.84,6,10.0
141,1710158073,908443583.0,926890748.0,20.52,6,10.0
142,1710172366,839602863.0,909546011.4,28.04,6,10.0
143,1710204226,805347720.0,921329229.0,14.89,6,10.0
144,1710329369,874594074.0,937344145.0,33.37,6,100.0
145,1710353566,773143159.0,904344461.0,14.51,7,10.0
146,1710382434,852455402.6,926736009.0,21.56,6,10.0
147,1710405034,481194293.0,881488852.0,22.51,6,10.0
148,1710437163,710306803.0,925000300.0,23.91,7,10.0
149,1710469501,661286372.0,924209341.0,14.34,6,10.0
150,1710491732,473064518.0,914801843.0,14.72,6,10.0
151,1710502975,738909302.0,905391453.0,14.25,6,10.0
152,1710530694,858622894.0,925442745.0,14.18,6,10.0
153,1710578533,862402883.0,914723352.0,13.75,6,10.0
154,1710587547,853952608.0,924006418.0,14.06,6,10.0
155,1710608685,687028781.0,893905358.0,15.4,6,10.0
156,1710620547,882776259.0,893905358.0,38.41,7,10.0
157,1710712161,750464755.0,933601322.0,34.35,6,10.0
158,1710716052,763532420.0,910634112.8,34.91,6,10.0
159,1710767654,574756404.0,934486394.0,18.56,6,10.0
160,1710775063,846883507.0,934486394.0,21.84,6,10.0
161,1710804199,662384532.0,938359943.0,14.97,6,10.0
162,1710816707,896208541.0,924478185.0,13.94,6,10.0
163,1710867385,853909189.0,914296791.0,19.23,6,10.0
164,1710877949,683449294.0,925771827.0,41.86,6,10.0
165,1710896617,881938089.0,922119901.0,22.17,6,10.0
166,1710943311,809143707.0,911734598.0,28.46,6,10.0
167,1710956882,833410163.0,908179166.0,31.19,6,10.0
168,1710965223,845989745.6,925105987.0,29.83,6,10.0
169,1711017618,786302902.0,922066458.0,27.68,6,10.0
170,1711021733,869405743.0,922066458.0,28.6,6,10.0
171,1711039073,482125341.0,643883662.0,8.96,6,10.0
172,1711054514,835088014.0,919925812.0,12.55,6,10.0
173,1711066372,837078932.0,903708497.0,12.38,6,10.0
174,1711114372,726454833.0,896951977.2,30.18,6,10.0
175,1711155604,828688576.0,925411726.0,14.0,6,10.0
176,1711194737,803887735.0,916783495.0,21.85,6,10.0
177,1711246097,885999518.0,914714555.0,20.59,6,10.0
178,1711261600,889899162.0,922643037.0,23.89,6,10.0
179,1711271319,901618299.0,922643037.0,24.02,6,10.0
180,1711288822,688025103.0,919977537.0,26.62,6,100.0
181,1711308082,823492090.2,924002630.0,20.89,6,10.0
182,1711322956,843579265.0,924002630.0,29.38,6,10.0
183,1711358182,832098192.0,925788583.0,30.03,6,10.0
184,1711382704,587673860.0,934863189.0,28.87,6,10.0
185,1711452819,862436151.0,905498483.0,27.76,6,10.0
186,1711478746,842841469.0,897070243.6,12.29,6,10.0
187,1711496962,824549469.0,913101943.0,21.37,7,10.0
188,1711533070,887829787.0,903226205.0,30.46,7,10.0
189,1711545623,836188979.0,903226205.0,32.56,6,100.0
190,1711551062,862024778.0,934679516.0,33.32,7,10.0
191,1711560774,895642041.0,877681662.4,30.67,6,100.0
192,1711576994,918869262.0,921572455.6,29.78,6,10.0
193,1711587908,878758853.0,923273568.0,19.92,6,10.0
194,1711642382,751385950.0,921648041.0,16.87,6,10.0
195,1711651894,691537324.0,902487212.0,31.93,6,10.0
196,1711669681,843266758.0,922225358.0,19.15,6,10.0
197,1711686832,821483665.2,921585345.0,53.09,7,10.0
198,1711711058,920060161.0,926893250.0,18.91,6,10.0
199,1711721637,898053992.0,923429331.0,26.04,6,10.0
200,1711727200,636276298.0,923429331.0,25.37,6,10.0
201,1711744937,799536961.0,924950092.0,13.62,6,10.0
202,1711777231,884788561.0,926523513.0,23.86,6,10.0
203,1711821362,806320655.2,927467048.0,16.57,6,10.0
204,1711829967,775313161.0,921805650.0,12.82,6,10.0
205,1711849407,852073922.0,921805650.0,36.42,7,10.0
206,1711873686,865023852.0,938742076.0,43.81,6,10.0
207,1711886046,871628974.0,938742076.0,43.81,6,10.0
208,1711890316,847031105.0,938742076.0,43.81,6,10.0
209,1711914003,752932406.0,926679827.0,22.36,6,10.0
210,1711917925,886051150.0,926679827.0,20.32,6,10.0
211,1711979082,890664106.0,925684790.0,26.79,6,10.0
212,1711993646,861307432.0,925684790.0,14.78,6,10.0
213,1712007040,757283631.0,924585308.0,19.16,6,10.0
214,1712066490,733595800.0,911949647.0,24.5,6,100.0
215,1712071450,842624003.0,911949647.0,13.67,6,100.0
216,1712091943,877711330.0,911949647.0,18.89,6,100.0
217,1712095900,655204613.0,925475676.0,14.64,6,100.0
218,1712156769,736212471.7274183,896776867.2206805,13.12,6,10.0
219,1712170630,809657472.0,924697703.0,35.84,6,10.0
220,1712181021,871104860.0,937341114.0,13.34,6,10.0
221,1712194597,683201879.0,937341114.0,30.92,6,10.0
222,1712199546,904660708.0,915447439.4,30.79,6,10.0
223,1712245530,920422938.0,912470470.0,30.88,6,10.0
224,1712261241,904171926.0,923062422.0,6.43,6,10.0
225,1712282624,891922268.0,936483553.0,11.69,6,10.0
226,1712338462,907338937.0,926364976.0,10.27,6,10.0
227,1712355308,872944146.0,923596752.8,4.27,6,10.0
228,1712416042,833936078.0,922275435.0,20.67,6,10.0
229,1712421997,830862366.8,924059771.0,11.15,6,10.0
230,1712436794,711003843.0,883363606.0,10.3,6,10.0
231,1712452413,910424837.0,921386218.0,11.9,6,10.0
232,1712481758,869256452.0,910050478.4,26.46,6,10.0
233,1712490870,864708096.8,937570195.0,26.46,6,10.0
234,1712512040,837231423.6,921311914.0,50.05,7,10.0
235,1712515466,901113519.0,924427236.0,19.76,6,10.0
236,1712521545,568170451.0,924427236.0,27.83,6,10.0
237,1712538166,806320655.2,927466538.0,29.01,6,10.0
238,1712608418,778718290.4,924321638.0,17.23,6,10.0
239,1712619488,775092497.0,926471085.0,9.38,6,10.0
240,1712671634,584633811.0,919499512.0,5.86,6,10.0
241,1712683468,828166360.0,919499512.0,18.08,6,10.0
242,1712691723,875088936.0,900930292.0,24.39,7,20.0
243,1712710672,808745826.8,936274639.0,30.14,7,10.0
244,1712711777,808297476.0,936274639.0,31.9,7,10.0
245,1712774687,861668835.0,923325166.0,14.4,6,10.0
246,1712780974,908804772.0,924698071.0,13.99,6,10.0
247,1712797981,865445014.0,921434178.0,13.78,6,10.0
248,1712852600,857688399.0,912519568.0,14.48,6,10.0
249,1712867948,773283947.6,912519568.0,14.27,6,10.0
250,1712875793,838703974.0,923744505.0,17.53,6,10.0
251,1712884886,831433827.0,925959250.0,15.39,6,10.0
252,1713022908,856917944.0,923523704.2,22.37,6,100.0
253,1713040006,845574223.0,924795540.0,21.69,6,100.0
254,1713044266,852022260.0,924795540.0,20.28,6,100.0
255,1713062473,851858912.8,926417776.0,20.09,6,100.0
256,1713113092,832316098.0,924896322.0,15.52,6,100.0
257,1713115670,838808287.0,912314004.0,13.66,6,100.0
258,1713143912,859363898.0,920176838.8,16.76,6,100.0
259,1713144750,864817293.0,925263554.0,17.02,6,100.0
260,1713214643,840016963.0,907810300.0,14.4,6,100.0
261,1713229979,895116365.0,924610782.0,16.98,6,100.0
262,1713287663,736941165.0,913260006.0,22.62,6,10.0
263,1713314892,854382287.0,924744651.0,20.16,6,10.0
264,1713321065,714034612.0,924744651.0,13.75,6,10.0
265,1713379544,611591511.2,914777931.0,23.43,6,10.0
266,1713391713,850764179.0,914777931.0,20.85,6,10.0
267,1713408624,634233603.0,914777931.0,21.06,6,10.0
268,1713426250,490365041.0,895222341.0,25.83,6,10.0
269,1713466522,860414013.0,922904443.0,27.26,7,10.0
270,1713470828,806801282.0,920132709.0,23.7,6,100.0
271,1713489329,681832793.0,910332464.0,21.83,6,10.0
272,1713538543,712352027.0,918655259.0,21.32,6,10.0
273,1713547401,826171212.0,930242052.0,13.12,6,10.0
274,1713563777,748515428.0,912743778.0,11.5,6,10.0
275,1713572860,799959590.0,916022382.2,33.15,6,10.0
276,1713619082,866186599.0,916921644.0,11.36,6,10.0
277,1713635673,768084032.0,916921644.0,12.71,6,10.0
278,1713644955,798956241.6,924571795.0,11.48,6,10.0
279,1713721488,905375156.0,934858953.0,25.96,6,10.0
280,1713741630,849224332.2,889330563.0,24.49,6,10.0
281,1713796533,488009490.0,927305960.0,21.75,6,10.0
282,1713800977,902668274.0,927305960.0,22.26,6,10.0
283,1713810413,541433760.0,922486119.0,21.43,6,10.0
284,1713854393,808944006.0,925067391.0,12.19,6,10.0
285,1713889503,550410862.0,911319452.0,37.74,7,10.0
286,1713904886,766141479.0,920740551.0,14.16,6,10.0
287,1713914440,841162809.4,920757025.0,13.26,6,10.0
288,1713962555,828848598.0,933027683.0,22.86,6,10.0
289,1713992151,820474947.0,921577153.0,5.88,6,10.0
290,1714002871,794504724.0,909326562.0,11.16,6,10.0
291,1714041157,819419449.0,919236954.0,21.84,6,10.0
292,1714056643,505151159.0,919236954.0,21.45,6,10.0
293,1714071796,861929859.0,918661429.0,21.95,6,10.0
294,1714093423,838233917.0,921175535.0,24.05,6,10.0
295,1714151563,826627575.2,921493518.0,21.73,6,10.0
296,1714158822,826627575.2,921493518.0,22.36,6,10.0
297,1714185976,690527728.0,922278986.0,22.14,6,10.0
298,1714223035,564087015.0,898629182.0,21.22,6,10.0
299,1714245539,834155641.4,912781135.0,21.35,6,10.0
300,1714263815,834155641.4,912781135.0,18.59,6,10.0
301,1714285057,854329559.0,808821362.0,22.18,6,10.0
302,1714297403,849348258.0,808821362.0,22.03,6,10.0
303,1714311792,849139222.0,926628510.0,26.91,6,10.0
304,1714368489,892183075.0,916354048.0,25.15,6,10.0
305,1714440575,796867163.0,916933243.0,19.34,6,10.0
306,1714456129,687867369.0,916928752.8,19.41,6,10.0
307,1714497781,57933821.0,848734434.8,20.57,6,10.0
308,1714525042,748788533.0,820267185.0,18.34,6,10.0
309,1714569792,734828645.2,920946200.0,19.56,6,10.0
310,1714585708,832672702.0,891397100.4,19.23,6,10.0
311,1714617834,788324600.0,895444863.6,14.98,6,10.0
312,1714633362,805157777.0,889600715.0,17.74,6,10.0
313,1714662906,509137935.0,916550672.0,17.83,6,10.0
314,1714680782,776473245.0,916460143.0,24.19,7,20.0
315,1714688981,699542799.0,917284372.0,21.17,7,20.0
316,1714696097,812299686.0,917284372.0,20.92,7,10.0
317,1714717366,565446473.0,896272800.0,20.37,6,10.0
318,1714959311,800106937.0,910873872.2,28.52,6,10.0
319,1715047320,882849666.0,921294790.0,28.38,7,10.0
320,1715103139,477050104.0,936907808.0,28.54,7,10.0
321,1715112595,836817541.0,915699841.4,28.81,7,10.0
322,1715124415,630403575.0,936907808.0,27.74,7,10.0
323,1715175043,834201435.0,924899281.0,40.39,6,10.0
324,1715222174,839006540.0,837812265.0,20.36,6,10.0
325,1715271369,782111932.0,879817383.0,27.79,7,10.0
326,1715303875,708525814.0,911842008.0,27.06,7,10.0
327,1715307441,757077815.0,908489925.0,27.32,7,10.0
328,1715353029,832462821.0,920913805.0,18.96,6,10.0
329,1715366088,788422914.0,921069296.0,19.33,6,10.0
330,1715377120,734217430.0,921069296.0,28.82,7,10.0
331,1715419689,744845148.0,922988791.0,28.46,6,10.0
332,1715429062,771027563.0,922988791.0,27.85,7,10.0
333,1715445929,897947181.0,923745013.0,20.2,6,10.0
334,1715451781,845887443.0,923745013.0,21.11,6,10.0
335,1715547331,817679702.0,920313799.8,21.15,6,100.0
336,1715557394,572308341.0,907819383.8,22.92,6,100.0
337,1715578822,864285915.0,920354613.8,22.04,6,100.0
338,1715612629,849463184.4,922749786.0,15.01,7,20.0
339,1715630658,485128392.0,895482323.0,24.77,6,10.0
340,1715685458,524971254.0,880720289.4,15.81,6,10.0
341,1715698744,746533272.0,917884626.8,17.68,6,10.0
342,1715734747,847152598.0,915827606.0,16.48,6,10.0
343,1715759742,816003475.0,921548021.0,17.29,6,10.0
344,1715793244,733055904.0,925630926.0,16.95,6,10.0
345,1715805589,856632021.0,914003883.0,20.86,6,10.0
346,1715822820,872794016.0,907179654.0,21.45,6,10.0
347,1715826317,688339401.0,907179654.0,20.73,6,10.0
348,1715858935,786475717.8,922600464.0,20.48,6,10.0
349,1715950448,644462154.0,916846495.0,19.94,6,10.0
350,1715959315,857009810.0,916846495.0,20.24,6,10.0
351,1715979179,858732732.0,936904670.0,18.67,6,10.0
352,1715980817,706793394.0,936904670.0,19.19,6,10.0
353,1716031660,488954802.0,933706786.0,17.62,6,10.0
354,1716044362,629356762.0,933706786.0,16.11,6,10.0
355,1716062917,646446295.0,919535389.0,27.33,6,10.0
356,1716069177,823342616.0,919535389.0,22.22,6,100.0
357,1716134837,652374320.0,921283157.0,19.38,6,10.0
358,1716152148,736212471.7274183,896776867.2206805,23.16,6,100.0
359,1716191926,862088913.0,937925065.0,28.12,7,10.0
360,1716211984,738090136.0,920191027.0,27.75,7,10.0
361,1716228202,759534962.0,924073149.4,25.61,6,10.0
362,1716242239,820278845.8,907050628.0,18.9,6,10.0
363,1716274836,849189655.0,918216953.4,20.82,6,10.0
364,1716286422,752140296.0,752251017.0,20.14,6,10.0
365,1716299610,676703664.0,752251017.0,19.97,6,10.0
366,1716314203,795346049.0,923744228.0,19.87,6,10.0
367,1716329044,667208241.0,917257920.8,18.27,6,10.0
368,1716334470,548721549.0,914729252.0,19.96,6,10.0
369,1716415920,865705427.0,923280077.0,19.26,6,10.0
370,1716422735,885049987.0,923280077.0,22.41,6,10.0
371,1716439130,824704323.0,923280077.0,19.51,6,10.0
372,1716453505,734889913.0,925841336.0,20.56,6,10.0
373,1716483206,773520344.8,895014595.0,19.35,6,10.0
374,1716580537,855376941.0,905988528.0,20.02,6,10.0
375,1716655933,848894620.6,911517529.0,20.79,6,10.0
376,1716664710,865390897.0,919501351.0,20.19,6,10.0
377,1716711500,673031399.0,938555552.0,20.19,6,10.0
378,1716741462,879553985.0,918130943.4,20.58,6,10.0
379,1716751875,878436698.0,925841938.0,19.95,6,10.0
380,1716773637,785490048.0,925841938.0,20.56,6,10.0
381,1716939603,816344294.0,867656184.0,20.35,6,10.0
382,1716975328,836264978.0,912891680.0,20.67,6,10.0
383,1716980338,694788020.0,919654914.0,17.9,6,10.0
384,1716996265,630930608.0,923178569.6,19.21,6,10.0
385,1717031667,836774073.8,925456750.0,21.03,6,10.0
386,1717074174,838915535.0,913827499.2,20.0,6,10.0
387,1717079787,910242338.0,860309857.0,21.15,6,10.0
388,1717096005,798859702.0,922580304.2,20.21,6,10.0
389,1717119679,835698997.0,920596516.0,21.12,6,10.0
390,1717139314,798106622.0,925686086.0,21.02,6,10.0
391,1717168727,820512443.0,925686086.0,20.36,6,10.0
392,1717199061,659088145.0,924060279.0,20.61,6,10.0
393,1717203827,815794656.0,924060279.0,21.2,6,10.0
394,1717241923,819139132.0,894153177.0,21.81,6,10.0
395,1717252966,853735913.0,923184855.6,20.67,6,10.0
396,1717266274,680580464.0,924216688.0,18.5,6,10.0
397,1717289505,846003510.0,923944298.0,20.11,6,10.0
398,1717350811,860989197.0,912420459.0,21.11,6,10.0
399,1717370640,801938757.0,921233077.0,25.89,6,10.0
400,1717445733,854164799.0,925533982.0,20.06,6,10.0
401,1717459024,829639636.0,922541380.0,19.56,6,10.0
402,1717469469,867695693.6,922541380.0,20.69,6,10.0
403,1719276532,761110678.0,911580685.0,19.71,6,10.0
404,1719395867,868115419.0,910998046.0,23.49,6,10.0
405,1719416307,860095668.0,924154833.0,19.57,6,10.0
406,1719436193,853128514.0,913037529.0,18.0,6,10.0
407,1719442279,635637840.8,913037529.0,19.29,6,10.0
408,1719512385,908834618.0,918403692.0,18.73,6,10.0
409,1719517356,746378300.0,925947583.0,21.43,6,100.0
410,1719534091,751568275.0,887919700.6,21.35,6,100.0
411,1719576542,881066248.0,927294200.0,18.77,6,10.0
412,1719584108,910741595.0,925160871.0,15.96,6,10.0
413,1719870242,818103126.0,923123851.0,23.61,7,10.0
414,1719880262,853333666.0,917244642.0,14.97,7,10.0
415,1720097838,837553532.8,924484888.0,23.42,7,10.0
416,1720125757,838809377.0,924679995.0,25.27,7,10.0
417,1720142273,892708882.0,926381971.0,25.02,7,10.0
418,1720179942,836055813.4,925943601.0,26.96,7,10.0
419,1720190318,922733223.0,911470905.0,26.54,7,10.0
420,1720207992,895483142.0,926469510.0,20.63,6,10.0
421,1720220158,904240598.0,926469510.0,19.89,6,10.0
422,1720228195,852021919.0,926469510.0,19.59,6,10.0
423,1720260099,830997601.0,923579275.0,25.1,6,10.0
424,1720277905,840171646.0,924951849.0,25.71,6,10.0
425,1720299504,750603914.2,937470185.0,20.34,6,10.0
426,1720318436,806777964.0,914522325.0,20.5,6,10.0
427,1720359809,840173746.0,924424925.0,25.35,6,10.0
428,1720374448,870686605.0,924424925.0,20.53,6,10.0
429,1720386665,853805185.0,926468768.0,26.34,6,10.0
430,1720441512,858558855.0,880227915.0,26.23,6,10.0
431,1720455153,833226588.0,921965744.4,20.65,6,10.0
432,1720467003,836982812.0,919287130.0,20.23,6,10.0
433,1720478633,736212471.7274183,896776867.2206805,23.23,7,20.0
434,1720488894,704066003.0,898063384.2,22.06,7,20.0
435,1720514171,747315706.0,919720541.0,26.7,7,10.0
436,1720532632,847777341.0,904820251.0,22.66,7,20.0
437,1720544644,609278862.0,925424126.0,22.91,7,20.0
438,1720558121,828333586.0,925424126.0,26.88,6,10.0
439,1720611432,806519610.0,900521334.8,25.79,6,10.0
440,1720619240,860620128.0,922485935.0,19.56,6,10.0
441,1720641977,887314061.0,900449850.0,20.39,6,10.0
442,1720650645,612631109.0,925421998.0,22.76,6,10.0
443,1720662601,873279243.0,925421998.0,23.64,6,10.0
444,1720664791,824469160.8,925421998.0,24.44,7,10.0
445,1720724423,835082558.4,935106143.0,20.69,6,100.0
446,1720730884,882381219.0,935106143.0,18.52,6,10.0
447,1720784280,888246242.0,923688289.0,18.56,6,10.0
448,1720793382,736212471.7274183,896776867.2206805,22.59,6,10.0
449,1720795588,869237719.0,923688289.0,22.03,6,10.0
450,1720818285,899843547.0,922564214.2,24.72,7,10.0
451,1705402758,854547214.0,927633055.0,38.38,7,10.0
452,1705408119,899158191.0,927633055.0,38.23,7,10.0
453,1705432975,714569321.0,908619726.0,26.49,7,10.0
454,1705449475,917404004.0,924008044.0,26.06,7,10.0
455,1705459304,676107413.0,924008044.0,22.66,7,10.0
456,1705485486,665499414.2,920862482.0,38.08,7,10.0
457,1705502587,796447214.0,910953360.0,39.61,7,10.0
458,1705518483,568477462.0,920861008.0,27.7,7,10.0
459,1705519476,708366083.0,916048434.6,29.94,9,10.0
460,1705617218,598789714.0,928568687.0,43.19,7,10.0
461,1705630517,739379188.0,921177608.0,43.09,7,10.0
462,1705650357,814904423.0,924617673.0,43.19,7,10.0
463,1705701975,898996858.0,912892912.0,19.91,7,10.0
464,1705717043,249299816.0,849158878.8,26.78,7,10.0
465,1705746317,910535576.0,937745549.0,38.91,7,10.0
466,1705750593,829815729.4,937745549.0,37.0,7,10.0
467,1705781957,932707839.0,921492274.0,26.6,7,10.0
468,1705855395,846148181.0,919188937.0,20.92,7,10.0
469,1705879659,903664830.0,919188937.0,28.74,8,10.0
470,1705914675,876458182.0,914773174.0,23.46,7,10.0
471,1705931241,791570497.0,920598081.0,21.18,7,10.0
472,1705938822,718484239.0,920598081.0,30.2,7,10.0
473,1706011270,294386357.0,863504235.0,25.08,7,10.0
474,1706023023,75078097.0,822608818.0,17.37,7,10.0
475,1706046721,576649378.0,818256363.0,29.07,7,10.0
476,1706056029,135423813.0,760191393.0,18.48,7,10.0
477,1706099182,183448930.0,828429622.0,19.25,7,10.0
