,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
10,0.0285528571493202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.005618223954744053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18061004233786299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05610520878880399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
11,0.0671714636433294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.028023742565306806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05727336311217637,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12093725827064551,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
12,0.0916219620008823,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014497463022692218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24266105259761628,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0998291491370226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
13,0.09596334455534031,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.026875860789310643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2563732416125348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08173648416534572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
14,0.10304419937334411,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.00791824799100278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.180570334555152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.127722007635024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
15,0.1152296864421892,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03881228377195061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077205284355353855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10284459329896865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
16,0.1332474066700446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.08538956096272234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11194278150344322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014924852534156981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
17,0.1459059257363488,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17272980512391975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0077205284355353855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1654150596593505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
18,0.15738392146986377,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28548059922515634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14346814179330458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11415250890626649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
19,0.16621979355380279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0033215598054223824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41776597024273243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09002895561069751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
20,0.17520420225530145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03231991017030005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21940255674476722,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.036504821736153825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
21,0.17749486541594398,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018817803739346224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48358356144618236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05685906982929037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
22,0.20273009414995802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030077993107952873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.21099868835465066,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.017913734875537792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
23,0.20519305978696972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.14383984389502524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077205284355353855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08249034520583211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
24,0.21040646654543932,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0212389922024201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077205284355353855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02844321210093277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
25,0.22209652686525477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04129559105747687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19988596996011573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05535134774831707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
26,0.23591637376300206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.005618223954744053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2732474041564685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1284758686755104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
27,0.26003369306147506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.050164659636832226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22371490192067273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.03897268932632804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
28,0.28631004922564546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.05633780796882332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29829082309871974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07419787376048032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
29,0.30129488024080653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019137794333306958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28905547222940664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18501544671200013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
30,0.33740207530869226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004058014373319521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143411707136349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11038320370383405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000578141876608755,1.0,0.0,0.0,0.0
31,0.3411122914974585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.079047190924119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09274633657112351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12395270243259157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
32,0.35275116381368415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.20440620600229917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24338992273686347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1292297297159973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
33,0.36075934416100636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0010708064315836693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077205284355353855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08927509457021113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
34,0.3628772478095334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1982992595714254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011825242303866116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11490636994675286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
35,0.3749818395512768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.005618223954744053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0683171464903553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09455212185361686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
36,0.3788744130028316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.059109302371791225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05915603973361437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0983214270560493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996964198414822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
37,-0.3038430798967118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1289708682620186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27053158629257174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0791375981844882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
38,-0.27881967989954626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02542531613031989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33740895549278527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23186939781839858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
39,-0.26624877159146454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007853895353525795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1425028460935386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22718685769714647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
40,-0.15068321235172394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.005618223954744053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02156824717525842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33878739725365103,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.004914129306123564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
41,-0.14554880522773161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2350591024704705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03855087090359961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.015524805254411871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00821629297414365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000578141876608755,1.0,0.0,0.0,0.0
42,-0.130924821448844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02719878512642621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2036776628669636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001644508523512061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00821629297414365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000578141876608755,1.0,0.0,0.0,0.0
43,-0.12031825425854599,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.047173814785519456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21580375737815707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1444619822216958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
44,-0.11641550495009421,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03258292662183355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25519981343059506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.13510215731598588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
45,-0.11415121672350308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0970790393041553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25519981343059506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18894611337358916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
46,-0.10163123693493761,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3463716104313996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10839783553006764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15933423446570635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
47,-0.09389603842166082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.005618223954744053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10839783553006764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.07798368974878725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
48,-0.08592119466624307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.18723024529917354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077205284355353855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11636674149418426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
49,-0.06782782266214941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18518978198419622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23463634329292915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18504399660587917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
50,-0.06165766067805641,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.10983936608595658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18896306678546693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2100175439192228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
51,-0.4798267704020071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39431245519578245,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.20717399051658167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1714502730405667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
52,-0.048146918095711394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.03016001779822776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13491356015513692,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15772917923190974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
53,-0.5424501196708917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3996169227908238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20717399051658167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16865510618149734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
54,-0.024721986232565538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027734469619292445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19071261760156824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.11144703438411578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
55,-0.45839660639764035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11902994335888421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21626689191864054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21157839062630673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0026945530345914353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054428182645455,0.0,0.0,1.0,0.0
