,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
11,0.08506894628453796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10404923296585569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218160673235743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048331707155813114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
12,0.09148540175509379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.22104934961310285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05867466543321386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11557026285946742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
13,0.13078364843267012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06429683129885524,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01319196824446401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04580227082930314,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
14,0.1386952828695322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027343957515785218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05860980576961552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32947479408895325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
15,0.4360106691236223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.030626701892005826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13590909076633767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48230091477877723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
16,0.1689811591734349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.24456013177265132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09659114242534592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09798479444466568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
17,0.4649983233013035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.17795345299710189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028857236052958466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3688088963526771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
18,0.21464636616082217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10756535288985274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5422090405337615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.29962124875601714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
19,0.2171918749493163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2385368819823296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04302231807752212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022470724192869093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
20,0.2393760311069931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.22643294524094906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.050713028861673226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016837969910806085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
21,0.515541406135891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2460259119205292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.18879529018147972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3232907071443482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
22,0.32596098267611495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.041379811613868625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5965453674445549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4430784895360181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
23,0.32794200371108284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.004429244710428738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6491906013127798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02925124173301895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
24,0.3446142815997932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18707687979871648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29262105942005545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.016837969910806085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
25,0.3462834527569389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027343957515785218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43034272079883035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01626408828176229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
26,0.5659437399690733,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.11558879705881947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40524817360201976,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18073993992608625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
27,0.5802452160373016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05053017754050357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12189307355338803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03798731397063536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
28,0.5722244781732602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.05461034826147107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4939038057704064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3427118012065686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
29,0.36672799065751405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1165816970950651,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.045605969920752075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15694783560017808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
30,0.582826645709611,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13400827488602787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20155419335356298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14453456377796484,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
31,0.5866524190255947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.28660239273413196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22136176335593408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4603889569676367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
32,-0.01811367854150855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18169764888416418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0283853894975267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18491541195102829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018303273015054932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
33,-0.01524213689689943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006163430332027919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0283853894975267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32764876597183973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004223961620334448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
34,-0.010064240139764988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12707287968366882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06524959282926546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4395941439872442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
35,0.0018922462836398802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21910437934416158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0283853894975267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5670018132815531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
36,0.007044966881501382,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17014548371998026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30075616171138136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27092133293052967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
37,0.013036892788460848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027343957515785218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1637816110103332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30828078356555266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
38,0.01754123606707579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06031879676899491,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07626830317603892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.12553348325717034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004223961620334448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.35936786237685986,0.0,1.0,0.0,0.0
39,0.02166246387849384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1257205289149553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2597130962536909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476239797083449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
40,0.04391052636642792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5370505320151484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0283853894975267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10269643334778006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
41,0.04628985585365741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3601879897636131,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.023587019089746742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09959311539222665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
42,0.06338811671871815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06214249207307897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0283853894975267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3868194703832578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
43,0.07154300309190924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318962257779392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11842350792917558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007528016044145883,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2353106011496276,0.0,1.0,0.0,0.0
44,0.07463711657936609,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057979343011022165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11842350792917558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04683671014782106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
45,0.20630301720637975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17634600405013715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030671927447141885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.018622294043266794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018303273015054932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.005131164253307238,0.0,0.0,0.0,1.0
46,0.21289415007127913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027343957515785218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2380711413617874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2065301567798685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.31086606729993926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19888981314568524,0.0,1.0,0.0,0.0
47,0.3028077686072527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.029528934274649372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.17271918207419876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13757649517436638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018303273015054932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.005131164253307238,0.0,0.0,0.0,1.0
48,-0.3301065784573486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004021715628203836,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2708291243521297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020703084204524783,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
49,0.233904045543147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027343957515785218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09357329372895548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.22554807280568565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
50,0.23542718987415315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17239837925034143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.15429341945115288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2945831230308624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
51,0.27376408860809287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5992658734935298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1229438531173684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.28713695337500844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.017804244472687497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19888981314568524,0.0,1.0,0.0,0.0
52,0.34689800010040134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0027343957515785218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.26746174432435094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08655750501899641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
53,0.29266985108293514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03224184260975855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.022540368092617273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13149007576688365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
54,-0.26256142435657914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.041057980645177385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6538512050550668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.24763928887774225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
55,-0.2583170184288616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2757562776275787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.09487279646057703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2356732135053782,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
56,0.3705304601445427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037791117286210076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0037141013969919498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1068077864183815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0019258297911291537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023422863581291447,1.0,0.0,0.0,0.0
