Unnamed: 0,Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck
122,1709929244,972820615.0,973706748.0,32.73,8,100.0
123,1709942373,930190657.0,968675622.0,36.84,11,10.0
124,1709950147,939210603.0,972921192.0,46.92,8,10.0
125,1709985603,957929095.0,955884032.0,30.12,8,10.0
126,1710030816,987709373.0,974077646.0,31.71,8,100.0
127,1710069746,984615620.0,959078983.0,32.14,8,100.0
128,1710074777,929773733.0,959078983.0,32.1,8,100.0
129,1710100560,392011078.0,973815257.0,32.27,8,100.0
130,1710108171,984982968.0,973815257.0,32.09,8,100.0
131,1710148371,987497943.0,974602179.0,42.39,8,100.0
132,1710174577,966467570.0,960288493.0,29.88,8,100.0
133,1710187773,962406712.0,961386184.0,29.52,8,100.0
134,1710205679,982726999.0,961386184.0,30.47,8,100.0
135,1710255152,296509435.0,972345059.0,34.22,8,100.0
136,1710338189,937901757.0,957246944.0,33.17,8,100.0
137,1710363769,963484298.0,972354005.0,44.82,8,10.0
138,1710381894,680156131.1864052,972354005.0,27.82,8,100.0
139,1710514298,936852007.0,915661155.0,32.96,8,100.0
140,1710535035,967995693.0,922146086.2895639,37.37,8,100.0
141,1710637931,548116391.0092602,969032926.0,42.11,10,3.0
142,1710717739,957249481.0,971923539.0,25.73,8,100.0
143,1710753606,942920985.0,974759515.0,28.83,8,100.0
144,1710772354,600990823.0,971773298.0,28.11,8,100.0
145,1710804133,914042967.0,972500644.0,26.34,8,100.0
146,1710966356,807195943.0,970992353.0,34.63,8,100.0
147,1710984996,978048407.0,956985613.0,30.69,8,100.0
148,1711017326,813434824.0,960760354.0,32.14,8,100.0
149,1711022089,97045849.0,930291427.6640003,31.91,8,100.0
150,1711038211,972940761.0,974602130.0,31.74,8,100.0
151,1711065600,929194089.0,928645878.8019881,32.98,8,100.0
152,1711122951,895387776.0,959668175.0,80.17,8,100.0
153,1711192562,934653264.0,974022392.0,27.92,8,100.0
154,1711205512,968726792.0,928539797.1304487,33.02,8,100.0
155,1711217125,979847981.0,973182704.0,25.94,8,100.0
156,1711228139,987128113.0,960286092.0,26.83,8,100.0
157,1711241798,675882531.0547314,960286092.0,27.72,8,100.0
158,1711266387,975124470.0,938213390.612936,26.63,8,100.0
159,1711300023,560194809.0,956670131.0,27.69,8,100.0
160,1711314755,975179190.0,974762585.0,39.68,8,100.0
161,1711323586,943359416.0,974762585.0,23.78,8,100.0
162,1711377360,634668465.251257,921745358.2512803,37.44,8,100.0
163,1711396736,245786988.0,959187581.0,38.61,8,100.0
164,1711407736,962016724.0,959187581.0,38.96,8,100.0
165,1711441200,982357590.0,970718299.0,37.46,8,100.0
166,1711474462,894016925.0,971349737.0,35.09,8,10.0
167,1711500542,910735948.0,930048472.5432985,31.94,8,100.0
168,1711505396,7287615.0,974234689.0,31.73,8,100.0
169,1711559434,948121565.0,974128565.0,30.82,8,100.0
170,1711562259,3932162.0,974128565.0,31.12,8,100.0
171,1711588926,980213157.0,931694692.0018942,30.83,8,100.0
172,1711594004,659220385.6510849,970249846.0,31.26,8,100.0
173,1711643574,622214651.5912933,971194004.0,27.49,8,10.0
174,1711654614,654559159.4423752,929431381.9728112,32.3,8,100.0
175,1711669338,650647885.4906483,971562950.0,33.22,8,100.0
176,1711677295,383045041.0,971562950.0,32.26,8,10.0
177,1711731195,939053880.0,970089649.0,36.07,8,100.0
178,1711743903,943407151.0,980091301.0,33.0,8,100.0
179,1711748669,936064637.0,980091301.0,33.38,8,100.0
180,1711806099,623251930.9790764,969777792.0,39.62,8,100.0
181,1711826485,982936616.0,964394902.0,33.02,8,100.0
182,1711838670,947919718.0,973446064.0,33.93,8,100.0
183,1711849983,968048944.0,973446064.0,37.48,8,100.0
184,1711908785,899996110.0,959867142.0,39.43,8,100.0
185,1711922202,949906850.0,973415878.0,36.23,8,100.0
186,1711959524,949964314.0,974597988.0,37.57,8,100.0
187,1711981735,983618929.0,3984586.0,25.74,8,100.0
188,1712005980,945978845.0,899857254.171895,51.31,10,100.0
189,1712017843,970912781.0,958874110.0,34.92,8,100.0
190,1712049612,493254331.7710514,966475736.0,70.52,8,100.0
191,1712055193,23175432.0,871189398.6514994,70.52,8,100.0
192,1712073131,1153446.0,838482781.9882445,60.61,8,10.0
193,1712087403,969556660.0,974026726.0,39.67,8,10.0
194,1712095674,961283537.0,954730118.0,37.4,8,100.0
195,1712141934,942197163.0,973764435.0,32.51,8,100.0
196,1712163310,681574.0,32138921.0,38.88,8,100.0
197,1712190791,646512336.5793571,960068265.0,33.53,8,100.0
198,1712251180,647307282.7410164,967637401.0,33.26,8,100.0
199,1712252828,975955182.0,967637401.0,33.41,10,100.0
200,1712269755,974979760.0,960604123.0,34.08,8,100.0
201,1712318023,953208966.0,973265336.0,31.8,8,10.0
202,1712350074,32085267.0,959758183.0,36.04,8,10.0
203,1712406251,937167096.0,974601740.0,31.02,8,100.0
204,1712426419,910952176.0,974601740.0,35.73,8,100.0
205,1712433218,944139718.0,974601740.0,35.22,8,100.0
206,1712440511,856423945.0,974232643.0,33.0,8,100.0
207,1712447803,568483316.8398705,974232643.0,39.34,8,10.0
208,1712484864,966789585.0,972083207.0,36.24,8,10.0
209,1712497660,977432171.0,958980167.0,36.35,8,10.0
210,1712501912,581554695.0352497,958980167.0,36.13,8,10.0
211,1712513047,669447124.5597382,958980167.0,27.6,8,100.0
212,1712590647,971401389.0,958293270.0,31.91,8,100.0
213,1712605992,950379138.0,958293270.0,34.2,8,100.0
214,1712618135,959294310.0,966212287.0,33.21,8,100.0
215,1712631499,964897994.0,988126779.0,35.94,8,10.0
216,1712693637,983933897.0,961233813.0,34.1,8,100.0
217,1712710561,945820564.0,956679940.0,30.85,8,100.0
218,1712726846,664366696.9957771,956679940.0,28.54,8,100.0
219,1712799258,665554130.1672497,962594596.0,28.16,8,100.0
220,1712826494,967470919.0,928025905.3144972,32.9,8,100.0
221,1712847194,661378417.3985119,960131830.0,29.1,8,100.0
222,1712857954,654449001.013422,960131830.0,30.75,8,100.0
223,1712878198,919686880.0,973815063.0,27.64,8,100.0
224,1712911721,959028424.0,961271431.0,30.79,8,100.0
225,1712956916,974808288.0,974083219.0,32.36,8,100.0
226,1713018013,980171422.0,960339722.0,28.43,8,100.0
227,1713032257,655871773.9228172,960339722.0,30.18,8,100.0
228,1713044176,646604169.2504272,960339722.0,32.39,8,100.0
229,1713075268,648350034.7518997,972923138.0,31.93,8,100.0
230,1713078242,984509581.0,972923138.0,32.43,8,100.0
231,1713114819,965113789.0,988076573.0,33.45,8,10.0
232,1713138550,982622682.0,924371061.2743576,35.22,8,100.0
233,1713179856,970825545.0,960815329.0,33.88,8,100.0
234,1713201664,712609506.0,960815329.0,40.32,8,100.0
235,1713207232,877084859.0,973858289.0,39.69,8,100.0
236,1713213643,918084526.0,920398757.4514394,37.81,8,100.0
237,1713244327,967838164.0,959871461.0,38.9,8,100.0
238,1713263205,617759951.6139126,959534232.0,39.03,8,100.0
239,1713264410,979689798.0,959534232.0,39.42,8,100.0
240,1713286898,787584685.0,928464172.0,39.36,8,100.0
241,1713300970,883532169.0,947976650.0,39.01,8,100.0
242,1713301921,948911792.0,947976650.0,39.3,8,100.0
243,1713319838,928670359.0,914671635.9552428,41.54,8,100.0
244,1713353442,960083818.0,962071125.0,39.21,8,100.0
245,1713374264,971561396.0,972444040.0,39.01,8,100.0
246,1713387504,973127648.0,917725331.2544792,39.51,8,100.0
247,1713389128,936589253.0,956794206.0,39.76,8,100.0
248,1713413975,984283477.0,949961132.0,36.17,8,100.0
249,1713449112,974195280.0,973486763.0,37.44,8,100.0
250,1713456451,63491835.0,973486763.0,37.15,8,100.0
251,1713469810,628999827.0794373,958400955.0,36.06,8,100.0
252,1713479157,986346614.0,949979371.0,37.1,8,100.0
253,1713573743,983093067.0,961651261.0,36.5,8,100.0
254,1713614259,627545750.770895,449368121.0,36.22,8,100.0
255,1713645756,986871003.0,449368121.0,36.38,8,100.0
256,1713654858,985830852.0,974549506.0,36.97,8,100.0
257,1713728787,980734849.0,988021872.0,32.72,8,100.0
258,1713745822,980898217.0,988021872.0,35.59,8,100.0
259,1713767677,623835700.4811611,961860063.0,36.91,8,100.0
260,1713814243,48758983.0,923029887.5261406,35.91,8,100.0
261,1713833126,941394546.0,959657666.0,36.2,8,100.0
262,1713894433,919666686.0,961888744.0,38.17,8,100.0
263,1713903180,966739104.0,961888744.0,36.89,8,100.0
264,1713953551,974129080.0,969721630.0,39.32,8,100.0
265,1714465409,979374978.0,960500370.0,29.04,8,10.0
266,1714483282,916296900.0,883659085.637042,30.28,8,10.0
267,1714502791,817992624.0,973916463.0,28.05,9,10.0
268,1714508618,903821122.0,957976207.0,26.83,8,100.0
269,1714519985,964322532.0,957976207.0,24.69,9,10.0
270,1715210289,943983611.0,883914143.968837,29.82,9,10.0
271,1715221246,963330046.0,884375778.7226704,29.69,8,10.0
272,1715232358,86717517.0,975617679.0,30.44,8,100.0
273,1715251625,779554277.0,971066512.0,30.45,8,100.0
274,1715262326,928356390.0,881616190.0081246,31.49,8,10.0
275,1715287977,890766425.0,955153916.0,40.16,11,10.0
276,1715288469,906444015.0,955153916.0,39.67,11,10.0
277,1715299864,16515154.0,971834619.0,41.03,11,10.0
278,1715333879,971716496.0,950483235.0,30.9,8,10.0
279,1715347357,969986053.0,931588250.4671016,30.0,8,100.0
280,1715354079,104910579.0,950678589.0,30.61,8,100.0
281,1715366061,899153785.0,950678589.0,30.9,8,100.0
282,1715381667,35284594.0,960394167.0,29.8,8,10.0
283,1715393183,983510236.0,959868246.0,28.25,9,10.0
284,1715411137,981414805.0,890099308.0958346,25.85,8,10.0
285,1715422809,976069068.0,931053633.1568358,30.32,8,100.0
286,1715431462,709888436.0,933234506.0,36.78,11,10.0
287,1715468016,15885992.0,956930840.0,31.07,8,10.0
288,1715472969,984456069.0,956930840.0,28.44,9,10.0
289,1715504109,977062384.0,972875963.0,31.92,8,100.0
290,1715518335,900922900.0,929517642.5954962,31.3,8,100.0
291,1715530556,585355873.7300396,881832292.2047795,31.25,8,10.0
292,1715532434,973341256.0,975753421.0,31.69,8,100.0
293,1715543218,912472660.0,975753421.0,31.63,8,10.0
294,1715560405,973374242.0,931507655.5736983,29.97,8,100.0
295,1715591728,980942455.0,971770917.0,30.23,8,10.0
296,1715592803,948443618.0,971770917.0,29.07,9,10.0
297,1715605162,927623964.0,971770917.0,29.55,8,10.0
298,1715639444,681312528.0,986821944.0,23.16,9,10.0
299,1715653882,916876550.0,971765087.0,19.86,8,100.0
300,1715711917,658911372.2925243,955990563.0,25.94,8,100.0
301,1715720811,725825541.0,955990563.0,25.94,8,100.0
302,1715740459,625426000.0,955990563.0,26.3,8,100.0
303,1715790250,901409034.0,965798256.0,24.42,9,10.0
304,1715807984,969952781.0,889041828.1911215,26.42,8,10.0
305,1715827756,973429010.0,972557060.0,25.84,8,100.0
306,1715836631,979486546.0,972557060.0,25.44,8,100.0
307,1715853074,964900551.0,968979689.0,26.22,8,10.0
308,1715869719,963725139.0,968979689.0,25.84,8,100.0
309,1715999186,596790665.4737034,976331017.0,27.89,8,10.0
310,1716014932,952267008.0,936522049.4342201,26.55,8,100.0
311,1716036094,977589378.0,962174973.0,25.35,9,10.0
312,1716052905,976104415.0,939845626.6716566,24.35,8,100.0
313,1716064880,19188988.0,939320298.0,25.97,8,100.0
314,1716073931,897774744.0,939320298.0,24.66,8,100.0
315,1716105427,980313947.0,975072870.0,26.19,8,100.0
316,1716131468,17353940.0,883926135.6308663,29.7,8,10.0
317,1716146214,954831730.0,973864375.0,29.36,8,10.0
318,1716166950,855326180.0,973919222.0,22.36,9,10.0
319,1716172426,970196787.0,973919222.0,32.55,8,10.0
320,1716200824,974861009.0,972034520.0,31.23,8,10.0
321,1716212405,897384329.0,893774014.4888703,23.01,9,10.0
322,1716226360,943405147.0,890484050.4537151,25.17,9,10.0
323,1716246985,658990495.9004154,938423534.3215871,25.22,8,100.0
324,1716316384,904263881.0,136629357.0,26.12,9,10.0
325,1716333996,656059134.1682491,975073113.0,25.81,8,100.0
326,1716372917,978846968.0,970426328.0,25.67,9,10.0
327,1716380804,902672471.0,970426328.0,26.08,8,10.0
328,1716448578,964634260.0,968306538.0,26.1,8,10.0
329,1716467754,686818378.0,936947376.7394192,26.14,8,100.0
330,1716483162,648020162.0,971086379.0,26.61,8,10.0
331,1716494106,284863388.0,971086379.0,30.51,8,100.0
332,1716507877,921018433.0,966427608.0,29.36,8,100.0
333,1716558301,851497801.0,947022266.0,44.36,11,10.0
334,1716576651,764156828.0,947022266.0,29.74,8,100.0
335,1716585803,922756368.0,963784752.0,29.89,8,100.0
336,1716600786,976181595.0,972078589.0,30.64,9,10.0
337,1716624298,14627592.0,973718725.0,31.1,8,100.0
338,1716643321,958352504.0,960601914.0,30.86,8,100.0
339,1716650604,950323383.0,960601914.0,33.72,9,10.0
340,1716672252,562299554.0,957246561.0,30.48,8,100.0
341,1716729349,987703940.0,971253621.0,31.24,8,100.0
342,1716737043,631541070.8763866,929178678.73661,31.17,8,100.0
343,1716759217,956725334.0,958034671.0,25.36,8,100.0
344,1716777026,980158082.0,973722224.0,31.22,8,100.0
345,1716795492,968779511.0,967680732.0,31.57,8,100.0
346,1716817942,977814751.0,967680732.0,31.05,8,100.0
347,1716823994,777783425.0,970350830.0,32.08,8,100.0
348,1716847565,775142415.0,957507557.0,30.89,8,100.0
349,1716857562,630675282.5873032,940968672.0,31.22,8,100.0
350,1716914402,634904102.392107,971718683.0,30.13,8,100.0
351,1716931703,901398746.0,885226777.2705953,28.43,9,10.0
352,1716941097,17039399.0,953362915.0,31.22,8,10.0
353,1716947296,981609633.0,943354275.0,31.31,9,10.0
354,1717774327,943363567.0,950588378.0,23.83,8,10.0
355,1717784146,761161204.0,950588378.0,25.66,8,10.0
356,1717804594,969460795.0,954837029.0,25.85,8,10.0
357,1717804995,930980854.0,954837029.0,25.85,8,10.0
358,1717836539,991224443.0,973029456.0,29.67,8,10.0
359,1717850438,988966729.0,973029456.0,27.96,8,10.0
360,1717860708,12163668.0,883252212.6586298,29.75,8,10.0
361,1717873610,958555031.0,851649710.0,32.56,11,10.0
362,1717884887,985608370.0,851649710.0,31.25,8,100.0
363,1717916649,879391735.0,929625396.0472442,30.64,8,100.0
364,1717996279,978217577.0,973027947.0,30.2,8,100.0
365,1718023910,972345497.0,973027947.0,29.82,8,100.0
366,1718027013,955781659.0,969672643.0,30.4,8,100.0
367,1718029285,962964488.0,969672643.0,29.86,8,100.0
368,1718073837,39796159.0,961597293.0,30.33,8,10.0
369,1718096068,980734849.0,961597293.0,30.95,8,100.0
370,1718116713,862720950.0,971035504.0,30.62,8,100.0
371,1718121222,38220673.0,971035504.0,30.26,8,100.0
372,1718142225,10328492.0,964796273.0,30.75,8,100.0
373,1718144279,880285802.0,929660352.7028775,30.55,8,100.0
374,1718154642,975179093.0,974600961.0,30.52,8,100.0
375,1718191289,965592277.0,928779349.0,30.18,8,100.0
376,1718420119,625776115.4242783,976486204.0,30.35,8,100.0
377,1718441859,936022960.0,969886578.0,29.0,9,10.0
378,1718456231,929033923.0,969886578.0,30.64,8,100.0
379,1718784171,987342962.0,974542977.0,29.28,8,10.0
380,1718926432,638007247.0,930736781.5357397,29.71,8,100.0
381,1718937048,539296754.1498222,973585976.0,32.58,11,10.0
382,1718960443,892707721.0,874082597.705369,35.02,11,10.0
383,1718985597,912628942.0,970667919.0,32.22,8,100.0
384,1719295825,982728965.0,885454474.4787158,27.84,9,10.0
385,1719311139,980831481.0,959240969.0,27.19,9,10.0
386,1719374247,722472151.0,960763236.0,31.53,11,10.0
387,1719380677,985141092.0,960763236.0,22.46,9,10.0
388,1719398120,980788945.0,931452109.0,27.43,9,10.0
389,1719431035,899860849.0,974914120.0,25.57,8,10.0
390,1719440368,933410079.0,974914120.0,25.96,8,100.0
391,1719473482,975390174.0,962598784.0,25.69,8,10.0
392,1719478432,982427179.0,962598784.0,25.82,8,10.0
393,1719495440,966561580.0,975440311.0,24.63,9,10.0
394,1719502036,942776472.0,975440311.0,24.11,9,10.0
395,1719518706,679688594.0,960531459.0,25.72,8,10.0
396,1719560752,980471233.0,973865885.0,23.83,9,10.0
397,1719567203,125462105.0,973865885.0,26.12,8,10.0
398,1719585395,585615431.995245,890969644.5479157,24.12,9,10.0
399,1719611593,932446814.0,975387931.0,25.82,9,10.0
400,1719627734,865184037.0,973985701.0,25.78,8,100.0
401,1719646972,636698795.638588,974337306.0,26.12,8,100.0
402,1719674996,594699967.0,855342585.7249601,44.92,10,3.0
403,1719853405,396782705.0,891844075.0499477,23.49,9,10.0
404,1719866157,974913877.0,952319580.0,30.69,8,10.0
405,1719872070,774741733.0,952319580.0,26.9,9,10.0
406,1719907486,981786372.0,974653584.0,29.21,8,10.0
407,1719921546,972711672.0,974653584.0,27.91,8,10.0
408,1719934075,970093287.0,885918891.0824506,27.54,8,10.0
409,1719940855,946812456.0,962279879.0,29.05,8,10.0
410,1719958505,833400071.0,955253309.0,30.98,11,10.0
411,1719970517,966892268.0,927376026.0,39.7,11,10.0
412,1720000145,957036798.0,973468503.0,32.7,11,10.0
413,1720028788,971453680.0,873491561.4275202,35.51,9,10.0
414,1720035739,938057449.0,962596425.0,30.22,8,10.0
415,1720045650,11324653.0,884400606.8846266,28.32,9,10.0
416,1720082065,44983980.0,973813261.0,32.57,11,10.0
417,1720108213,931108804.0,970827341.0,31.86,11,10.0
418,1720113324,917246350.0,973133049.0,32.37,11,10.0
419,1720139759,902982622.0,975228547.0,31.25,11,10.0
420,1720144796,534541008.4481926,975228547.0,32.14,11,10.0
421,1720176067,540116824.7796154,973797603.0,30.76,11,10.0
422,1720187265,891761548.0,973797603.0,31.54,11,10.0
423,1720189709,567229701.639904,931963811.0,29.5,8,10.0
424,1720227516,963067564.0,964378095.0,23.48,9,10.0
425,1720304857,857895156.0,969676037.0,30.23,8,10.0
426,1720351972,968934724.0,878335207.4799963,32.41,8,10.0
427,1720367763,850696369.0,883250468.3830996,28.99,9,10.0
428,1720368421,945871906.0,960025580.0,29.05,9,10.0
429,1720375761,27263004.0,960025580.0,29.91,8,10.0
430,1720397494,562015504.9672127,929198317.0,30.48,8,10.0
431,1720428139,969936970.0,975334429.0,27.62,9,10.0
432,1720435077,574802291.5365372,975334429.0,27.36,8,10.0
433,1720443881,926473540.0,962489883.0,32.31,8,10.0
434,1720474782,924058662.0,891559553.9541095,23.66,8,10.0
435,1720486683,925948740.0,902294387.0727947,16.41,9,10.0
436,1720529257,581575597.0296726,888574793.1894199,25.61,8,10.0
437,1720543268,677119577.0,962592142.0,32.44,8,100.0
438,1720554285,980105065.0,932589788.7347189,28.06,8,100.0
439,1720560670,933076799.0,777053616.0,29.54,9,10.0
440,1720573929,967628158.0,975021318.0,19.54,8,100.0
441,1720741649,897111843.0,960290030.0,30.49,8,100.0
442,1720781962,920381923.0,974760587.0,24.66,10,100.0
443,1720799814,958084370.0,964011237.0,30.51,8,10.0
444,1720811203,756270428.0,972934775.0,26.96,8,10.0
445,1720863434,575630452.833992,886952444.7535766,26.6,8,10.0
446,1720869591,109471580.0,972508181.0,26.69,9,10.0
447,1720876217,937164612.0,972508181.0,29.15,8,10.0
448,1720890708,966948177.0,946450518.0,26.98,9,10.0
449,1705410054,587881763.0,935715022.243448,28.02,8,100.0
450,1705457321,563984574.0,919217960.0,31.64,8,100.0
451,1705477062,710906031.4472656,813021531.0,28.61,7,100.0
452,1705499084,448166408.0,813021531.0,24.98,7,100.0
453,1705691677,821169096.0,944053290.7446338,22.3,9,100.0
454,1705700450,786277780.0,920311423.0,23.88,8,100.0
455,1705712897,243373856.0,908277757.0,24.7,8,100.0
456,1705797372,839383409.0,921205278.0,25.84,9,100.0
457,1705962039,88761536.0,922228171.0,27.78,8,100.0
458,1706050815,243689708.0,887468847.0,30.21,9,100.0
459,1706073399,475327367.0,897850068.0,30.25,9,100.0
460,1706086266,444216717.0,831049781.0,32.47,10,100.0
461,1706100477,645188448.2784691,477471612.0,28.87,9,20.0
462,1706120355,695586904.4655819,841799717.0,29.69,8,100.0
463,1706141117,360194493.0,874143896.0,25.22,8,100.0
464,1706168046,396623594.0,939365717.765458,25.46,8,100.0
465,1706231239,356210234.0,904139583.0,29.43,8,100.0
466,1706267629,470756924.0,901777794.0,27.77,8,100.0
467,1706276240,272839939.0,901777794.0,29.14,9,100.0
468,1706297175,266624279.0,868847858.0,26.77,7,100.0
