Unnamed: 0,Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck
75,1708128981,703733485.0,918311644.0,34.58,7,6.0
76,1708183205,701060877.0,849401367.0,29.12,7,6.0
77,1708201022,787650582.0,849401367.0,28.47,7,6.0
78,1708278393,911529350.0,917401435.0,39.57,7,6.0
79,1708282634,752954604.1281347,917401435.0,32.55,7,6.0
80,1708303206,752969751.1028342,918083930.0,31.17,7,6.0
81,1708338032,565287915.0,707730671.0,32.76,7,6.0
82,1708351950,829319712.0,905986514.9556026,40.6,7,6.0
83,1708356251,894486772.0,707730671.0,37.48,7,6.0
84,1708395473,763776533.0,917453039.0,28.8,6,100.0
85,1708422242,641092699.0,914359311.5295677,22.61,7,6.0
86,1708453491,864553635.0,923745752.0,27.92,9,6.0
87,1708477060,752657126.9569333,905242383.1103096,40.42,7,6.0
88,1708536984,876282739.0,909590031.4908295,45.48,6,100.0
89,1708553463,898998476.0,902928071.0,24.44,7,6.0
90,1708568667,896848577.0,902928071.0,26.75,7,6.0
91,1708647840,752777572.4939013,917049099.0,29.37,7,6.0
92,1708661615,775969521.0,917049099.0,38.87,7,6.0
93,1708677243,752486533.5209455,928149505.0,42.18,7,6.0
94,1708697240,787990955.0,922482075.0,42.78,7,6.0
95,1708716135,752783162.8449795,920174188.0,26.88,7,6.0
96,1708724228,879498221.0,919495880.0,30.06,7,6.0
97,1708739823,876294831.0,824362835.0,26.95,7,6.0
98,1708759371,852601024.0,824362835.0,30.32,6,100.0
99,1708784378,784121525.0,915063272.3482933,30.99,6,100.0
100,1708792628,829893877.0,912375603.0,26.04,7,6.0
101,1708810192,752717204.9487162,909658986.2139568,26.92,7,6.0
102,1708827719,847986463.0,909664887.8839836,26.67,7,6.0
103,1708838242,765199483.0,918276290.0,27.79,7,6.0
104,1709027115,790991684.0,921754788.0,41.18,7,6.0
105,1709050040,921643386.0,914816967.0,40.83,7,6.0
106,1709067597,752243547.5657661,907040551.0,41.32,7,6.0
107,1709095197,838077175.0,921070540.0,35.77,7,6.0
108,1709115899,765777886.0,917529277.0,35.27,7,6.0
109,1709155513,810504356.0,919602255.0,37.97,7,6.0
110,1709156375,823448956.0,919602255.0,38.85,7,6.0
111,1709168396,708942871.0,921122064.0,36.15,7,6.0
112,1709175298,861197578.0,921122064.0,37.53,7,6.0
113,1709212148,719952389.0,903875449.0,38.27,7,6.0
114,1709233454,771728252.0,903875449.0,33.66,7,6.0
115,1709247609,858064413.0,903778571.28722,32.97,7,6.0
116,1709261572,896068730.0,916773709.0,35.17,7,6.0
117,1709274139,887724663.0,916773709.0,23.63,7,6.0
118,1709274466,752469429.6016562,908059973.669733,23.89,7,6.0
119,1709321689,720582075.0,908854247.0,27.85,6,100.0
120,1709339818,788222685.0,918397998.0,22.61,7,6.0
121,1709343757,811382672.0,918397998.0,27.71,7,6.0
122,1709406714,613572957.0,901098065.0,31.23,6,100.0
123,1709413036,832335865.0,911185514.5459213,30.37,6,100.0
124,1709509498,789212068.0,918664047.0,24.91,7,100.0
125,1709520267,758277772.0,918664047.0,24.79,7,100.0
126,1709583617,711775381.0,893755524.8617706,41.63,7,100.0
127,1709605860,666578330.0,876607653.2133808,32.41,9,100.0
128,1709679115,572206664.0,889873577.7154064,48.24,7,100.0
129,1709692865,757018459.0,897698495.7662582,32.13,7,100.0
130,1709746861,808874559.0,899448999.1569958,35.03,7,6.0
131,1709758650,751695427.2037458,905588942.0,45.31,7,6.0
132,1709833005,751757072.4418824,921727171.0,40.09,7,6.0
133,1709834516,664423039.0,921727171.0,40.09,7,6.0
134,1709864072,584524015.0,917303510.0,39.94,7,6.0
135,1709893663,905084800.0,882659007.0,35.09,7,6.0
136,1709897006,860998226.0,882659007.0,39.1,7,6.0
137,1709909313,818690927.0,882659007.0,44.52,6,100.0
138,1709921971,749266666.0,882659007.0,20.83,7,6.0
139,1709944674,903519063.0,907102670.2140236,31.49,6,100.0
140,1709994011,657627658.0,894869905.5757446,33.81,7,100.0
141,1710006680,898420680.0,921776597.0,35.67,7,6.0
142,1710021770,507226264.0,919394700.0,40.41,7,6.0
143,1710030919,496103348.0,901298138.0,35.1,7,6.0
144,1710071387,899732886.0,920339618.0,36.01,7,6.0
145,1710093288,855086438.0,920737779.0,35.64,7,6.0
146,1710108631,659973536.0,920359639.0,35.84,7,6.0
147,1710123858,846412816.0,918347957.0,32.37,7,6.0
148,1710165315,808100741.0,907294583.0,25.36,7,6.0
149,1710179566,751754678.0315616,899516177.0529861,29.03,7,6.0
150,1710195033,694280234.0,889192982.5307102,27.92,8,6.0
151,1710285536,894003229.0,884491896.0,37.54,7,6.0
152,1710346558,681733902.0,894482234.5246773,37.02,7,6.0
153,1710363137,904661250.0,893640026.0,30.94,7,6.0
154,1710379143,852494760.0,907177612.0,26.2,7,6.0
155,1710410352,867518589.0,918234008.0,38.01,7,6.0
156,1710420504,865025755.0,905869471.0,37.05,7,6.0
157,1710432322,786076819.6654027,915988282.0,24.0,6,100.0
158,1710454197,663699464.0,914360786.0,26.79,8,6.0
159,1710469615,872362890.0,914360786.0,26.44,8,6.0
160,1710556437,675388612.0,858798558.0,38.59,7,6.0
161,1710790813,669173568.0,918870824.0,24.05,7,6.0
162,1710814594,835141027.0,885962993.6341114,26.13,8,6.0
163,1710836082,607283792.0,894349196.3406811,30.68,7,6.0
164,1710852468,841116542.0,913468992.0,36.99,7,6.0
165,1710861157,749597234.0,913468992.0,35.38,7,6.0
166,1710869564,723524738.0,922277925.0,36.61,7,6.0
167,1710890245,751192084.3452852,935016247.0,33.36,7,6.0
168,1710900412,751221109.9726005,935016247.0,31.64,7,6.0
169,1710953668,751123757.4628253,891643826.8309727,34.59,7,6.0
170,1710970151,763311815.0,925253991.0,34.88,7,6.0
171,1710985627,906916239.0,920441301.0,25.99,7,6.0
172,1711012474,830474641.0,917771650.0,34.34,7,6.0
173,1711034067,906496626.0,902882865.0,26.45,7,6.0
174,1711049298,708887759.0,902882865.0,27.84,7,100.0
175,1711060431,852594246.0,924111091.0,34.8,6,100.0
176,1711088681,751095314.3610308,665794429.0,31.57,7,6.0
177,1711133536,751285153.395098,897036019.1436977,21.18,7,6.0
178,1711153979,851862716.0,918919255.0,29.94,7,6.0
179,1711214495,751267220.1977358,922168457.0,19.49,7,6.0
180,1711236266,751261317.1352003,921593446.0,19.07,7,6.0
181,1711270882,751108578.1965947,921908387.0,25.21,7,6.0
182,1711298274,745264064.0,866940313.0,21.86,7,6.0
183,1711301056,920494972.0,866940313.0,17.25,7,6.0
184,1711317978,850605734.0,924111645.0,27.64,7,6.0
185,1711383476,750953214.3924594,921873080.0,28.99,7,6.0
186,1711392885,712455604.0,921804313.0,30.72,7,6.0
187,1711408494,513225189.0,918031042.0,26.05,7,6.0
188,1711433119,744073473.0,888841547.9152355,33.8,7,6.0
189,1711503316,628053042.0,915041996.0,37.63,7,6.0
190,1711535060,938841958.0,926156743.0,37.22,7,6.0
191,1711542857,939681429.0,926156743.0,37.76,7,6.0
192,1711564327,935494468.0,909162320.0,30.26,7,6.0
193,1711570409,939473264.0,909162320.0,38.82,7,6.0
194,1711602659,935542641.0,884224965.9299393,40.9,7,6.0
195,1711622455,939976641.0,914341365.0,37.44,7,6.0
196,1711626305,935862034.0,885973232.4373703,37.02,7,6.0
197,1711640731,935604800.0,923838461.0,24.01,7,6.0
198,1711656806,931716118.0,886467256.9176884,35.6,7,6.0
199,1711738732,750800705.5826368,925412264.0,24.88,7,6.0
200,1711760623,937794508.0,915357165.0,35.88,7,6.0
201,1711765665,939221699.0,915357165.0,35.42,7,6.0
202,1711823974,936598760.0,891397246.5413837,23.31,7,6.0
203,1711842756,935488434.0,910109764.0,36.08,7,6.0
204,1711847102,936016046.0,910109764.0,34.45,7,6.0
205,1711874985,941360327.0,915441961.0,25.1,7,6.0
206,1711893743,934492706.0,935096355.0,24.39,7,6.0
207,1711898060,935184382.0,935096355.0,27.92,7,6.0
208,1711916214,934652517.0,921129002.0,26.77,7,6.0
209,1711967145,939993981.0,912848882.0,23.21,7,6.0
210,1711975415,928198407.0,912848882.0,22.68,7,6.0
211,1711993015,784975174.6548278,611135241.0,26.65,6,100.0
212,1712001976,749880101.7464807,913514379.0,30.85,7,20.0
213,1712023749,934280795.0,907232446.0,31.76,8,6.0
214,1712068176,911522178.0,927678249.0,26.42,7,6.0
215,1712071834,931087295.0,879016652.246418,45.14,7,6.0
216,1712078658,923639555.0,916142637.0,22.8,7,6.0
217,1712098836,750436284.3381484,920337594.0,30.51,7,6.0
218,1712110251,939367185.0,920337594.0,24.2,7,6.0
219,1712171155,928828109.0,902922157.0,26.88,8,6.0
220,1712185569,936693736.0,902922157.0,24.59,7,6.0
221,1712228778,750184628.3995588,873889705.0,38.32,7,6.0
222,1712242736,750219663.4239802,873889705.0,36.2,7,6.0
223,1712265138,933444735.0,923271629.0,20.45,8,6.0
224,1712271330,932687879.0,915668305.0,22.7,8,6.0
225,1712285175,940311374.0,915668305.0,37.99,7,6.0
226,1712338321,935227085.0,921543828.0,36.28,7,6.0
227,1712614386,939210415.0,935122835.0,31.19,8,6.0
228,1712684827,933378826.0,870318515.0,20.4,8,6.0
229,1712763331,907280973.0,830104853.2627316,47.71,11,6.0
230,1712779082,595533569.3509271,897901195.0,49.21,11,6.0
231,1712794947,928768158.0,912364380.0,21.78,8,6.0
232,1712814011,934065149.0,912364380.0,26.72,8,6.0
233,1712854350,711480706.6088641,877398468.0,27.77,8,6.0
234,1712862807,912892273.0,896902217.0,27.85,8,6.0
235,1712877533,926891721.0,901706159.0,45.84,8,6.0
236,1712879546,925842030.0,901706159.0,34.22,8,6.0
237,1712956726,897951380.0,917400839.0,41.25,8,6.0
238,1712970430,927997230.0,917400839.0,27.95,7,6.0
239,1713001140,749714778.0552423,913044558.0,36.38,7,6.0
240,1713017603,930877300.0,878539939.0030556,33.33,7,6.0
241,1713034147,857002450.0,885781239.4163876,18.37,7,6.0
242,1713093785,932268681.0,720652340.0,18.81,7,6.0
243,1713107131,930560632.0,907858916.0,36.63,7,6.0
244,1713118960,933342024.0,907858916.0,35.72,7,6.0
245,1713139188,749841034.2960217,907858916.0,25.98,7,6.0
246,1713189495,907282334.0,876713867.0,46.65,7,6.0
247,1713212435,908591240.0,881173573.0,48.2,10,6.0
248,1713228175,924636859.0,912996720.0,40.61,7,6.0
249,1713235284,931872426.0,873542880.7163334,40.55,7,6.0
250,1713281212,925736108.0,901780635.0,41.73,7,6.0
251,1713292615,749510846.2911849,875043825.3901367,36.72,7,6.0
252,1713310003,927745254.0,928096613.0,27.09,7,6.0
253,1713317079,940613379.0,928096613.0,27.65,7,6.0
254,1713396860,929823931.0,877373597.7802124,30.57,7,6.0
255,1713405845,925947397.0,921805373.0,29.08,7,6.0
256,1713452357,940942261.0,921803481.0,27.98,7,6.0
257,1713465040,749426346.3175335,917139107.0,35.25,7,6.0
258,1713490612,939946487.0,913169107.0,24.15,7,6.0
259,1713544790,940479241.0,914097956.0,23.32,7,6.0
260,1713554008,940258663.0,914097956.0,22.9,8,6.0
261,1713560808,934867820.0,910376323.0,23.31,8,6.0
262,1713579434,934803120.0,869746554.8046436,21.71,8,6.0
263,1713600510,711099045.4348233,911320317.0,22.02,8,6.0
264,1713612471,936288447.0,911320317.0,22.32,8,6.0
265,1713623745,373363182.0,934908117.0,24.55,8,6.0
266,1713646542,936433606.0,923482331.0,23.34,8,6.0
267,1713658407,711039931.3200126,914308448.0,22.91,8,6.0
268,1713731920,905185132.0,925264017.0,44.4,9,6.0
269,1713750815,938336155.0,910802358.0,29.34,7,6.0
270,1713766557,936119799.0,910802358.0,29.59,7,6.0
271,1713781501,935048311.0,922330124.0,28.98,7,6.0
272,1713795857,936107792.0,911054164.0,28.15,7,6.0
273,1713818627,940156062.0,906181418.0,30.86,7,6.0
274,1713822809,933650560.0,912420276.0,50.17,7,6.0
275,1713828913,938950336.0,912420276.0,26.35,7,100.0
276,1713854696,934962790.0,926872442.0,22.52,8,6.0
277,1713873924,761686520.0,926872442.0,23.06,8,6.0
278,1713886858,827641947.0,926495451.0,26.85,8,6.0
279,1713896452,609958306.0,926495451.0,25.14,8,6.0
280,1713903729,940153852.0,865460142.6753292,26.03,8,6.0
281,1713949813,936327250.0,920757393.0,25.58,7,6.0
282,1713969538,920759603.0,847008955.5560131,40.78,9,6.0
283,1713987427,941096677.0,916824625.0,27.36,7,100.0
284,1713997914,939419473.0,866916759.2662048,21.79,8,6.0
285,1714059182,940211499.0,923273568.0,28.1,7,6.0
286,1714079729,940260449.0,906510521.0,28.19,7,6.0
287,1714086332,940156062.0,920016074.0,32.41,7,6.0
288,1714089067,939315414.0,920016074.0,32.45,7,6.0
289,1714119836,897161715.0,911245381.0,57.6,10,6.0
290,1714143786,933028756.0,873703632.872036,27.91,7,6.0
291,1714147439,749097879.5194201,873250881.0340729,28.78,7,6.0
292,1714168385,939839044.0,910375549.0,31.57,7,6.0
293,1714197043,940718640.0,914886997.0,29.97,7,6.0
294,1714259769,931290073.0,914199751.0,26.32,7,6.0
295,1714270762,926729615.0,914199751.0,25.85,7,6.0
296,1714324753,882855670.0,913836177.0,59.37,7,6.0
297,1714344423,940702912.0,870374300.2525597,31.97,7,6.0
298,1714427600,929931857.0,913783793.0,33.55,7,6.0
299,1714606130,932919606.0,915147540.0,27.42,7,6.0
300,1714687210,906655409.0,853279837.9450397,40.23,8,6.0
301,1714692871,898265459.0,892810347.0,33.38,8,6.0
302,1714730588,938213329.0,919655144.0,33.03,6,100.0
303,1714747104,934781006.0,908267233.0,33.63,6,100.0
304,1714821812,939894810.0,874117316.9467449,32.63,6,100.0
305,1714867376,940578918.0,873991873.9897499,32.27,6,100.0
306,1714995246,940725896.0,809905212.0,32.4,7,100.0
307,1715014700,939320956.0,809905212.0,31.71,7,6.0
308,1715200751,670786605.0986879,910324167.0,56.73,9,6.0
309,1715249947,919969947.0,882784940.0,56.99,10,6.0
310,1715276051,915461840.0,886875071.0,43.14,10,6.0
311,1715282483,940277562.0,886875071.0,43.27,10,6.0
312,1715291462,937064065.0,905814732.0,49.71,11,6.0
313,1715357837,940786385.0,895802104.0,58.99,10,6.0
314,1715373832,832675700.0,817335901.4730606,60.29,10,6.0
315,1715391333,748263360.0589526,906231989.0,29.52,7,6.0
316,1715412254,851234762.0,873593606.0,41.75,10,6.0
317,1715430496,934021313.0,826403272.4094715,41.07,10,6.0
318,1715445709,632086891.0107512,877188051.0,57.65,10,6.0
319,1715462311,632057276.9531298,915192626.0,58.51,10,6.0
320,1715473004,932811763.0,920296686.0,30.76,7,6.0
321,1715524706,632107479.6190879,917099151.0,54.16,10,6.0
322,1715541065,937843909.0,853993974.018486,27.24,8,6.0
323,1715551457,886993010.0,917099151.0,27.98,7,6.0
324,1715607934,925896126.0,871805843.0,55.46,10,6.0
325,1715626912,938528511.0,892836373.0,21.45,10,6.0
326,1715684461,933234608.0,882221093.0,29.19,7,6.0
327,1715701014,926401193.0,863573492.8789673,27.49,7,6.0
328,1715721231,748088011.7056713,901617307.0,27.3,7,6.0
329,1715726996,925475630.0,906294704.0,25.42,7,6.0
330,1715775170,930299557.0,880360156.0,27.33,7,6.0
331,1715781193,941412568.0,925388447.0,40.14,10,6.0
332,1715871766,747913298.376189,915355059.0,30.84,7,6.0
333,1715886746,901146439.0,910530924.0,28.65,7,6.0
334,1715906718,632378722.5285761,876530811.0,29.21,10,6.0
335,1715961937,929566202.0,926368218.0,29.21,7,6.0
336,1715982726,925652642.0,899520471.0,29.06,7,6.0
337,1715996605,940941743.0,914879632.0,34.35,10,6.0
338,1716062976,913887783.0,899574474.0,28.36,7,6.0
339,1716074267,932501760.0,860227709.4311142,29.25,7,6.0
340,1716083936,929773547.0,928146953.0,33.6,10,6.0
341,1716125262,865233178.0,919604186.0,28.79,7,6.0
342,1716133105,930455216.0,918135670.0,39.24,7,6.0
343,1716157708,934598031.0,909904508.0,28.89,7,6.0
344,1716215653,861618518.0,925475537.0,57.15,9,6.0
345,1716238469,761900578.0,887988228.0,29.56,7,6.0
346,1716259567,920161857.0,858872135.2925453,29.5,7,6.0
347,1716326783,919582480.0,893230403.0,29.37,7,6.0
348,1716331103,929773501.0,900292827.0,29.51,7,6.0
349,1716364456,747603931.5471327,921122001.0,29.86,7,6.0
350,1716374033,932876737.0,921122001.0,29.87,7,6.0
351,1716391920,922906935.0,857858964.9328117,29.77,7,6.0
352,1716407670,863817599.0,908750934.0,29.27,7,6.0
353,1716445624,747557300.3095613,920863126.0,29.45,7,6.0
354,1716573379,747512546.5101109,900093591.0,27.64,7,6.0
355,1716618106,935907819.0,921116567.0,37.99,7,6.0
356,1716638423,928941885.0,901515244.0,29.35,7,6.0
357,1716656524,935593292.0,856024255.347414,29.93,7,6.0
358,1716659431,936221690.0,921962430.0,29.66,7,6.0
359,1716678306,934441072.0,921747137.0,29.63,7,6.0
360,1716729273,589038392.0,922746649.0,29.31,7,6.0
361,1716743977,883060750.0,922746649.0,36.49,7,6.0
362,1716750199,935489089.0,922746649.0,29.25,7,6.0
363,1716792174,916717987.0,915093968.0,29.61,7,6.0
364,1716805450,927570236.0,915093968.0,29.74,7,6.0
365,1716986815,913435968.0,914204596.0,45.49,9,6.0
366,1716996180,911475872.0,914204596.0,29.87,7,6.0
367,1717031212,747153677.7012656,916245479.0,30.21,7,6.0
368,1717066716,934651208.0,915934158.0,30.34,7,6.0
369,1717083603,925484144.0,907280293.0,29.18,7,6.0
370,1717089146,928195530.0,907280293.0,29.93,7,6.0
371,1717108949,930985789.0,919866285.0,29.54,7,6.0
372,1717119517,933582334.0,919866285.0,28.91,7,6.0
373,1717160049,930469129.0,877663114.0,28.15,7,6.0
374,1717171004,932980105.0,877663114.0,29.89,7,6.0
375,1717177529,931555896.0,877663114.0,30.59,7,6.0
376,1717199516,933231520.0,914410106.0,30.38,7,6.0
377,1717210121,934816552.0,916771463.0,29.97,7,6.0
378,1717255630,933758281.0,921518768.0,30.26,7,6.0
379,1717264704,746777943.7296181,921518768.0,40.45,7,6.0
380,1717282535,932605312.0,921642649.0,28.98,7,6.0
381,1717293399,747012274.0166256,852534445.3273335,28.41,7,6.0
382,1717342396,934648497.0,910958735.0,29.01,7,6.0
383,1717351412,933392073.0,851662199.5935631,29.4,7,6.0
384,1717415333,905084845.0,917702985.0,29.83,7,6.0
385,1717422459,922276634.0,917702985.0,29.72,7,6.0
386,1717456197,926681912.0,912262534.0,29.0,7,6.0
387,1717468460,782397759.0,850682491.0590801,29.81,7,6.0
388,1717515278,510918732.0,891290624.0,30.69,7,6.0
389,1717521518,922927476.0,891109684.0,29.38,7,6.0
390,1717524673,901934585.0,901461508.0,29.6,7,6.0
391,1717602778,928410397.0,898839437.0,29.11,7,6.0
392,1719327165,277715589.0,771228496.0,37.7,12,6.0
393,1719369636,552903019.5801888,667320673.0,37.35,12,6.0
394,1719423527,433273033.0,747161708.0,29.01,9,6.0
395,1719455081,442343378.0,528747408.0,27.29,9,6.0
396,1719487614,464152514.0,759854169.0,31.02,9,6.0
397,1719496236,28529438.0,816316887.8547764,28.62,9,6.0
398,1719520963,341440434.0,816255520.6303978,28.41,9,6.0
399,1719528195,418744910.0,675698787.0,34.58,9,6.0
400,1719538554,389188634.0,802214232.0,30.34,9,6.0
401,1719578769,348600903.0,701707831.0,30.0,9,6.0
402,1719594888,399637890.0,769079797.0,28.69,9,6.0
403,1719603189,223242299.0,793503818.8768406,73.59,9,6.0
404,1719614757,352743894.0,699403584.0,32.86,11,6.0
405,1719626141,142239981.0,699403584.0,32.41,9,6.0
406,1719657097,412354779.0,733384248.0,33.3,9,6.0
407,1719678590,490210848.0,791411905.0,29.35,9,6.0
408,1719692142,668331865.455143,810058550.0,32.48,9,6.0
409,1719698813,383255830.0,813298715.1882782,32.01,9,6.0
410,1719703824,81526779.0,786382284.0,28.0,9,6.0
411,1719741377,428554404.0,813585198.9262199,30.85,9,6.0
412,1719752537,409469726.0,814227831.2364273,29.39,9,6.0
413,1719761722,115553427.0,464573571.0,31.83,9,6.0
414,1719764667,374081676.0,464573571.0,31.43,9,6.0
415,1719790430,382000687.0,596062222.0,27.3,9,6.0
416,1719824530,384305525.0,748108043.0,28.09,9,6.0
417,1719836354,388270181.0,787480024.0,27.99,9,6.0
418,1719851467,353843492.0,710987561.0,30.28,9,6.0
419,1719924536,332923079.0,754137744.0,44.18,11,6.0
420,1719954640,340584943.0,714658973.0,33.4,12,6.0
421,1720002381,331613685.0,730964632.0,37.39,12,6.0
422,1720024023,363121923.0,770702743.0,36.21,12,6.0
423,1720051358,407424571.0,778066922.5572319,33.21,12,6.0
424,1720090133,394736198.0,782987275.1702003,44.58,11,6.0
425,1720124034,290770604.0,778768567.554575,30.8,12,6.0
426,1720129220,357446779.0,777249109.2636833,33.82,12,6.0
427,1720185125,335387251.0,663218456.0,33.81,12,6.0
428,1720190468,406428504.0,663218456.0,62.68,12,6.0
429,1720214934,668059640.9629953,779015972.0,28.68,9,6.0
430,1720297599,394003673.0,753136398.0,28.85,9,6.0
431,1720305679,369990615.0,753136398.0,30.52,9,6.0
432,1720308323,330983560.0,753136398.0,29.09,9,6.0
433,1720342588,414240818.0,690379193.0,35.82,12,6.0
434,1720359185,365639584.0,690379193.0,34.18,12,6.0
435,1720366786,667912971.8062794,773430015.0,30.78,9,6.0
436,1720388982,381628567.0,773746512.0,29.18,9,6.0
437,1720406171,378694188.0,693582363.0,29.39,9,6.0
438,1720435647,361183231.0,723230639.0,45.42,11,6.0
439,1720449911,363017864.0,758804754.0,29.81,9,6.0
440,1720470709,414292646.0,779528275.0,31.12,12,6.0
441,1720527911,325634772.0,726822017.0,33.78,12,6.0
442,1720545836,387565417.0,806798847.0,28.11,10,6.0
443,1720578610,395472455.0,698900807.0,31.81,9,6.0
444,1720614044,355677672.0,693374866.0,37.45,12,6.0
445,1720622205,667741164.8282495,665068760.0,30.77,9,6.0
446,1720664686,375495065.0,735684048.0,33.48,12,6.0
447,1720711630,376704657.0,597481562.0,43.6,11,6.0
448,1720719147,348343269.0,597481562.0,34.07,9,6.0
449,1720765044,366666223.0,646133112.0,27.5,9,6.0
450,1720774994,380479398.0,784161113.4418144,32.92,11,6.0
451,1720795807,347288214.0,626979636.0,32.12,12,6.0
452,1705452591,731506409.0,904817270.0,38.57,7,3.0
453,1705514523,754393636.3601339,914263151.0,41.5,7,3.0
454,1705531117,852052784.0,925967804.38381,37.33,7,3.0
455,1705611430,791362602.0,916432111.0,36.25,7,3.0
456,1705728370,840177401.0,904608279.0,46.44,7,3.0
457,1705761514,753938217.2423127,853806508.0,55.39,7,3.0
458,1705785656,804731099.0,853806508.0,41.71,7,3.0
459,1705872078,646080877.0,890855970.0,45.72,7,3.0
460,1706030771,214487325.0,882011642.0,41.45,7,3.0
461,1706062316,753933155.5404022,861669740.0,46.32,7,3.0
462,1706126466,346353398.0,874987867.0,46.02,7,3.0
463,1706139057,323335393.0,874987867.0,38.43,7,3.0
464,1706142707,240490905.0,880963769.0,36.39,7,3.0
465,1706173099,752564579.7622409,884580748.0,107.59,7,3.0
466,1706179443,219676935.0,918547379.9677849,43.68,7,3.0
467,1706202718,175741776.0,905219700.0,48.75,7,3.0
